Date, Open, Close, High, Low, Volume
2021-07-26,7.390000,7.310000,7.390000,7.310000,16574
2021-07-26,7.310000,7.270000,7.310000,7.200000,89266
2021-07-26,7.310000,7.260000,7.330000,7.260000,31325
2021-07-26,7.280000,7.280000,7.340000,7.260000,15297
2021-07-26,7.280000,7.250000,7.380000,7.245000,47717
2021-07-26,7.240000,7.230000,7.270000,7.227100,24838
2021-07-26,7.210000,7.200000,7.280000,7.170000,75388
2021-07-26,7.230000,7.230000,7.260000,7.190000,13616
2021-07-26,7.240000,7.250000,7.310000,7.180000,9124
2021-07-26,7.230000,7.210000,7.320000,7.210000,15854
2021-07-26,7.240000,7.220000,7.300000,7.220000,12963
2021-07-26,7.220000,7.270000,7.391300,7.210000,11634
2021-07-26,7.290000,7.260000,7.410000,7.250000,27484
2021-07-26,7.260000,7.260000,7.370000,7.260000,35590
2021-07-26,7.260000,7.260000,7.565000,7.260000,48469
2021-07-26,7.260000,7.310000,7.420000,7.260000,12895
2021-07-26,7.320000,7.240000,7.370000,7.210000,10610
2021-07-26,7.250000,7.340000,7.340000,7.250000,5850
