Date, Ticker, Percent Return
2019-09-03T04:00:00Z,AHT,-0.078767
2019-09-04T04:00:00Z,AHT,0.010000
2019-09-05T04:00:00Z,AHT,0.010000
2019-09-06T04:00:00Z,AHT,0.010000
2019-09-09T04:00:00Z,AHT,0.010000
2019-09-10T04:00:00Z,AHT,0.010000
2019-09-11T04:00:00Z,AHT,0.010000
2019-09-12T04:00:00Z,AHT,0.010000
2019-09-13T04:00:00Z,AHT,0.010000
2019-09-16T04:00:00Z,AHT,0.010000
2019-09-17T04:00:00Z,AHT,0.010000
2019-09-18T04:00:00Z,AHT,0.010000
2019-09-19T04:00:00Z,AHT,0.010000
2019-09-20T04:00:00Z,AHT,0.010000
2019-09-23T04:00:00Z,AHT,0.010000
2019-10-11T04:00:00Z,AHT,0.010000
2019-10-15T04:00:00Z,AHT,0.010000
2019-10-16T04:00:00Z,AHT,0.010000
2019-10-17T04:00:00Z,AHT,0.010000
2019-10-18T04:00:00Z,AHT,0.010000
2019-10-21T04:00:00Z,AHT,0.010000
2019-10-22T04:00:00Z,AHT,0.010000
2019-10-23T04:00:00Z,AHT,0.010000
2019-10-24T04:00:00Z,AHT,0.010000
2019-10-30T04:00:00Z,AHT,0.010000
2019-10-31T04:00:00Z,AHT,0.010000
2019-11-01T04:00:00Z,AHT,0.010000
2019-11-04T05:00:00Z,AHT,0.010000
2019-11-05T05:00:00Z,AHT,0.010000
2019-11-06T05:00:00Z,AHT,0.010000
2019-11-07T05:00:00Z,AHT,0.010000
2019-11-19T05:00:00Z,AHT,-0.115894
2019-11-22T05:00:00Z,AHT,-0.087719
2019-11-25T05:00:00Z,AHT,-0.035587
2019-11-26T05:00:00Z,AHT,-0.010989
2019-11-27T05:00:00Z,AHT,0.010000
2019-11-29T05:00:00Z,AHT,0.010000
2019-12-02T05:00:00Z,AHT,0.010000
2019-12-03T05:00:00Z,AHT,0.010000
2019-12-04T05:00:00Z,AHT,0.010000
2019-12-05T05:00:00Z,AHT,0.010000
2019-12-06T05:00:00Z,AHT,0.010000
2019-12-09T05:00:00Z,AHT,0.010000
2019-12-10T05:00:00Z,AHT,0.010000
2019-12-11T05:00:00Z,AHT,0.010000
2019-12-12T05:00:00Z,AHT,-0.043321
2019-12-13T05:00:00Z,AHT,-0.036364
2019-12-16T05:00:00Z,AHT,0.010000
2019-12-17T05:00:00Z,AHT,0.010000
2019-12-18T05:00:00Z,AHT,0.010000
2019-12-19T05:00:00Z,AHT,0.010000
2019-12-20T05:00:00Z,AHT,0.010000
2019-12-23T05:00:00Z,AHT,-0.003584
2019-12-24T05:00:00Z,AHT,0.010000
2019-12-26T05:00:00Z,AHT,0.010000
2019-12-27T05:00:00Z,AHT,0.010000
2019-12-30T05:00:00Z,AHT,0.010000
2019-12-31T05:00:00Z,AHT,0.010000
2020-01-02T05:00:00Z,AHT,0.010000
2020-01-03T05:00:00Z,AHT,-0.011029
2019-01-10T05:00:00Z,ALJJ,0.010000
2019-01-15T05:00:00Z,ALJJ,0.010000
2019-01-16T05:00:00Z,ALJJ,0.010000
2019-01-17T05:00:00Z,ALJJ,0.010000
2019-01-18T05:00:00Z,ALJJ,0.010000
2019-01-31T05:00:00Z,ALJJ,-0.069930
2019-02-01T05:00:00Z,ALJJ,-0.028986
2019-02-04T05:00:00Z,ALJJ,-0.038047
2019-02-05T05:00:00Z,ALJJ,0.010000
2019-02-06T05:00:00Z,ALJJ,0.010000
2019-07-25T04:00:00Z,APEN,0.010000
2019-07-26T04:00:00Z,APEN,0.010000
2019-07-29T04:00:00Z,APEN,0.010000
2019-07-30T04:00:00Z,APEN,0.010000
2019-07-31T04:00:00Z,APEN,0.010000
2019-08-01T04:00:00Z,APEN,0.010000
2019-08-02T04:00:00Z,APEN,0.010000
2019-08-05T04:00:00Z,APEN,0.010000
2019-08-06T04:00:00Z,APEN,0.010000
2019-08-07T04:00:00Z,APEN,0.010000
2019-08-08T04:00:00Z,APEN,0.010000
2019-08-09T04:00:00Z,APEN,0.010000
2019-08-19T04:00:00Z,APEN,0.010000
2019-08-20T04:00:00Z,APEN,0.010000
2019-10-21T04:00:00Z,APEN,-0.051780
2019-10-22T04:00:00Z,APEN,0.010000
2019-10-23T04:00:00Z,APEN,0.010000
2019-10-24T04:00:00Z,APEN,0.010000
2019-10-25T04:00:00Z,APEN,0.010000
2019-10-28T04:00:00Z,APEN,0.010000
2019-10-29T04:00:00Z,APEN,-0.077181
2019-10-30T04:00:00Z,APEN,0.010000
2019-10-31T04:00:00Z,APEN,-0.006472
2019-11-01T04:00:00Z,APEN,0.010000
2019-11-04T05:00:00Z,APEN,0.010000
2019-11-05T05:00:00Z,APEN,0.010000
2019-11-06T05:00:00Z,APEN,0.010000
2019-11-07T05:00:00Z,APEN,0.010000
2019-11-14T05:00:00Z,APEN,-0.029316
2019-11-19T05:00:00Z,APEN,-0.030100
2019-11-20T05:00:00Z,APEN,0.010000
2019-11-21T05:00:00Z,APEN,0.010000
2019-11-22T05:00:00Z,APEN,-0.031034
2019-11-25T05:00:00Z,APEN,0.010000
2019-11-26T05:00:00Z,APEN,0.010000
2019-11-18T05:00:00Z,ACB,0.010000
2019-11-19T05:00:00Z,ACB,0.010000
2019-11-20T05:00:00Z,ACB,0.010000
2019-11-21T05:00:00Z,ACB,0.010000
2019-12-06T05:00:00Z,ACB,-0.221154
2019-12-09T05:00:00Z,ACB,0.010000
2019-12-10T05:00:00Z,ACB,0.010000
2019-12-11T05:00:00Z,ACB,0.010000
2019-12-12T05:00:00Z,ACB,0.010000
2019-12-13T05:00:00Z,ACB,0.010000
2019-12-16T05:00:00Z,ACB,0.010000
2019-12-18T05:00:00Z,ACB,-0.116935
2019-12-19T05:00:00Z,ACB,-0.069672
2019-12-20T05:00:00Z,ACB,-0.074074
2019-12-23T05:00:00Z,ACB,-0.232824
2019-12-24T05:00:00Z,ACB,-0.210317
2019-12-26T05:00:00Z,ACB,-0.183673
2019-12-27T05:00:00Z,ACB,-0.265385
2019-12-30T05:00:00Z,ACB,-0.273764
2019-12-31T05:00:00Z,ACB,-0.149606
2020-01-02T05:00:00Z,ACB,-0.140426
2020-01-03T05:00:00Z,ACB,-0.086758
2019-01-10T05:00:00Z,ALT,0.010000
2019-01-15T05:00:00Z,ALT,0.010000
2019-01-16T05:00:00Z,ALT,0.010000
2019-01-17T05:00:00Z,ALT,0.010000
2019-01-18T05:00:00Z,ALT,0.010000
2019-01-22T05:00:00Z,ALT,0.010000
2019-01-23T05:00:00Z,ALT,0.010000
2019-02-21T05:00:00Z,ALT,0.010000
2019-02-22T05:00:00Z,ALT,0.010000
2019-02-25T05:00:00Z,ALT,0.010000
2019-02-26T05:00:00Z,ALT,0.010000
2019-02-27T05:00:00Z,ALT,0.010000
2019-02-28T05:00:00Z,ALT,0.010000
2019-03-01T05:00:00Z,ALT,0.010000
2019-03-04T05:00:00Z,ALT,0.010000
2019-03-05T05:00:00Z,ALT,0.010000
2019-03-06T05:00:00Z,ALT,0.010000
2019-03-07T05:00:00Z,ALT,0.010000
2019-03-12T04:00:00Z,ALT,0.010000
2019-03-13T04:00:00Z,ALT,0.010000
2019-03-14T04:00:00Z,ALT,0.010000
2019-03-15T04:00:00Z,ALT,0.010000
2019-03-18T04:00:00Z,ALT,0.010000
2019-03-19T04:00:00Z,ALT,0.010000
2019-03-22T04:00:00Z,ALT,0.010000
2019-03-25T04:00:00Z,ALT,0.010000
2019-03-26T04:00:00Z,ALT,0.010000
2019-03-27T04:00:00Z,ALT,0.010000
2019-03-28T04:00:00Z,ALT,0.010000
2019-04-01T04:00:00Z,ALT,0.010000
2019-04-08T04:00:00Z,ALT,0.010000
2019-04-09T04:00:00Z,ALT,0.010000
2019-04-22T04:00:00Z,ALT,0.010000
2019-04-23T04:00:00Z,ALT,0.010000
2019-04-24T04:00:00Z,ALT,0.010000
2019-04-25T04:00:00Z,ALT,0.010000
2019-04-26T04:00:00Z,ALT,0.010000
2019-04-29T04:00:00Z,ALT,0.010000
2019-05-06T04:00:00Z,ALT,0.010000
2019-05-07T04:00:00Z,ALT,0.010000
2019-05-08T04:00:00Z,ALT,0.010000
2019-05-09T04:00:00Z,ALT,0.010000
2019-05-17T04:00:00Z,ALT,-0.166667
2019-05-20T04:00:00Z,ALT,-0.194079
2019-05-22T04:00:00Z,ALT,-0.183946
2019-05-23T04:00:00Z,ALT,-0.150350
2019-05-24T04:00:00Z,ALT,-0.093863
2019-05-28T04:00:00Z,ALT,-0.003891
2019-05-29T04:00:00Z,ALT,-0.053232
2019-05-30T04:00:00Z,ALT,-0.079545
2019-05-31T04:00:00Z,ALT,-0.068966
2019-06-03T04:00:00Z,ALT,0.010000
2019-06-04T04:00:00Z,ALT,0.010000
2019-06-05T04:00:00Z,ALT,-0.039370
2019-06-06T04:00:00Z,ALT,-0.049180
2019-06-07T04:00:00Z,ALT,-0.028807
2019-06-10T04:00:00Z,ALT,-0.067729
2019-06-11T04:00:00Z,ALT,-0.082031
2019-06-12T04:00:00Z,ALT,-0.056225
2019-06-13T04:00:00Z,ALT,0.010000
2019-06-14T04:00:00Z,ALT,0.010000
2019-06-17T04:00:00Z,ALT,0.010000
2019-06-18T04:00:00Z,ALT,0.010000
2019-06-19T04:00:00Z,ALT,-0.045082
2019-06-20T04:00:00Z,ALT,0.010000
2019-06-21T04:00:00Z,ALT,-0.025424
2019-06-24T04:00:00Z,ALT,-0.059829
2019-06-25T04:00:00Z,ALT,-0.068085
2019-06-26T04:00:00Z,ALT,-0.051064
2019-06-27T04:00:00Z,ALT,-0.068548
2019-06-28T04:00:00Z,ALT,-0.077519
2019-07-01T04:00:00Z,ALT,0.010000
2019-07-02T04:00:00Z,ALT,0.010000
2019-07-03T04:00:00Z,ALT,0.010000
2019-07-05T04:00:00Z,ALT,0.010000
2019-07-08T04:00:00Z,ALT,0.010000
2019-07-09T04:00:00Z,ALT,0.010000
2019-07-10T04:00:00Z,ALT,0.010000
2019-07-11T04:00:00Z,ALT,0.010000
2019-07-12T04:00:00Z,ALT,0.010000
2019-07-15T04:00:00Z,ALT,0.010000
2019-07-16T04:00:00Z,ALT,0.010000
2019-07-17T04:00:00Z,ALT,0.010000
2019-07-18T04:00:00Z,ALT,0.010000
2019-07-19T04:00:00Z,ALT,0.010000
2019-07-22T04:00:00Z,ALT,-0.064000
2019-07-23T04:00:00Z,ALT,-0.131579
2019-07-24T04:00:00Z,ALT,-0.048980
2019-07-25T04:00:00Z,ALT,-0.029167
2019-07-26T04:00:00Z,ALT,-0.016327
2019-07-29T04:00:00Z,ALT,-0.048583
2019-07-30T04:00:00Z,ALT,-0.040161
2019-07-31T04:00:00Z,ALT,-0.020408
2019-08-01T04:00:00Z,ALT,0.010000
2019-08-02T04:00:00Z,ALT,0.010000
2019-08-05T04:00:00Z,ALT,-0.047009
2019-08-06T04:00:00Z,ALT,-0.038874
2019-08-07T04:00:00Z,ALT,-0.030043
2019-08-08T04:00:00Z,ALT,-0.030043
2019-08-09T04:00:00Z,ALT,-0.082988
2019-08-12T04:00:00Z,ALT,-0.076596
2019-08-13T04:00:00Z,ALT,-0.112971
2019-08-14T04:00:00Z,ALT,-0.154167
2019-08-15T04:00:00Z,ALT,-0.134454
2019-08-16T04:00:00Z,ALT,-0.113537
2019-08-19T04:00:00Z,ALT,-0.017937
2019-08-20T04:00:00Z,ALT,-0.040627
2019-08-21T04:00:00Z,ALT,0.010000
2019-08-22T04:00:00Z,ALT,-0.057522
2019-08-23T04:00:00Z,ALT,-0.058824
2019-08-26T04:00:00Z,ALT,-0.069124
2019-08-27T04:00:00Z,ALT,-0.075472
2019-08-28T04:00:00Z,ALT,-0.024631
2019-08-05T04:00:00Z,ADAP,0.010000
2019-08-06T04:00:00Z,ADAP,0.010000
2019-08-20T04:00:00Z,ADAP,-0.230404
2019-08-21T04:00:00Z,ADAP,-0.221675
2019-08-22T04:00:00Z,ADAP,-0.272727
2019-08-23T04:00:00Z,ADAP,-0.262887
2019-08-26T04:00:00Z,ADAP,-0.163743
2019-08-27T04:00:00Z,ADAP,-0.125714
2019-08-28T04:00:00Z,ADAP,0.010000
2019-08-29T04:00:00Z,ADAP,0.010000
2019-08-30T04:00:00Z,ADAP,0.010000
2019-09-03T04:00:00Z,ADAP,-0.108571
2019-09-04T04:00:00Z,ADAP,0.010000
2019-09-05T04:00:00Z,ADAP,0.010000
2019-09-06T04:00:00Z,ADAP,0.010000
2019-09-09T04:00:00Z,ADAP,0.010000
2019-09-10T04:00:00Z,ADAP,0.010000
2019-09-11T04:00:00Z,ADAP,0.010000
2019-09-12T04:00:00Z,ADAP,0.010000
2019-09-13T04:00:00Z,ADAP,0.010000
2019-09-16T04:00:00Z,ADAP,0.010000
2019-09-17T04:00:00Z,ADAP,0.010000
2019-09-18T04:00:00Z,ADAP,0.010000
2019-09-19T04:00:00Z,ADAP,0.010000
2019-09-20T04:00:00Z,ADAP,0.010000
2019-09-23T04:00:00Z,ADAP,0.010000
2019-09-24T04:00:00Z,ADAP,-0.246445
2019-09-25T04:00:00Z,ADAP,-0.139175
2019-09-26T04:00:00Z,ADAP,-0.191710
2019-09-27T04:00:00Z,ADAP,-0.201087
2019-09-30T04:00:00Z,ADAP,-0.161111
2019-10-01T04:00:00Z,ADAP,-0.205556
2019-10-02T04:00:00Z,ADAP,-0.200000
2019-10-03T04:00:00Z,ADAP,-0.268571
2019-10-04T04:00:00Z,ADAP,-0.310734
2019-10-07T04:00:00Z,ADAP,-0.333333
2019-10-08T04:00:00Z,ADAP,-0.364780
2019-10-09T04:00:00Z,ADAP,-0.353293
2019-10-10T04:00:00Z,ADAP,-0.307692
2019-10-11T04:00:00Z,ADAP,-0.278912
2019-10-14T04:00:00Z,ADAP,-0.324503
2019-10-15T04:00:00Z,ADAP,-0.286713
2019-10-16T04:00:00Z,ADAP,-0.285714
2019-10-17T04:00:00Z,ADAP,-0.218828
2019-10-18T04:00:00Z,ADAP,-0.205738
2019-10-21T04:00:00Z,ADAP,-0.100000
2019-10-22T04:00:00Z,ADAP,-0.012871
2019-10-23T04:00:00Z,ADAP,-0.079259
2019-10-24T04:00:00Z,ADAP,-0.172222
2019-10-25T04:00:00Z,ADAP,-0.163774
2019-10-28T04:00:00Z,ADAP,-0.119608
2019-10-29T04:00:00Z,ADAP,-0.127451
2019-10-30T04:00:00Z,ADAP,-0.120000
2019-10-31T04:00:00Z,ADAP,-0.120012
2019-11-01T04:00:00Z,ADAP,-0.009288
2019-11-04T05:00:00Z,ADAP,0.010000
2019-11-05T05:00:00Z,ADAP,0.010000
2019-11-06T05:00:00Z,ADAP,0.010000
2019-11-07T05:00:00Z,ADAP,0.010000
2019-11-08T05:00:00Z,ADAP,0.010000
2019-11-11T05:00:00Z,ADAP,0.010000
2019-11-12T05:00:00Z,ADAP,0.010000
2019-11-13T05:00:00Z,ADAP,0.010000
2019-11-14T05:00:00Z,ADAP,0.010000
2019-11-15T05:00:00Z,ADAP,-0.244792
2019-11-18T05:00:00Z,ADAP,-0.305273
2019-11-19T05:00:00Z,ADAP,-0.263636
2019-11-20T05:00:00Z,ADAP,-0.054451
2019-11-21T05:00:00Z,ADAP,0.010000
2019-11-22T05:00:00Z,ADAP,-0.055072
2019-11-25T05:00:00Z,ADAP,0.010000
2019-11-26T05:00:00Z,ADAP,0.010000
2019-11-27T05:00:00Z,ADAP,0.010000
2019-11-29T05:00:00Z,ADAP,0.010000
2019-12-02T05:00:00Z,ADAP,0.010000
2019-12-03T05:00:00Z,ADAP,0.010000
2019-12-04T05:00:00Z,ADAP,0.010000
2019-12-05T05:00:00Z,ADAP,0.010000
2019-12-06T05:00:00Z,ADAP,0.010000
2019-12-09T05:00:00Z,ADAP,0.010000
2019-12-10T05:00:00Z,ADAP,0.010000
2019-12-11T05:00:00Z,ADAP,0.010000
2019-12-12T05:00:00Z,ADAP,0.010000
2019-12-13T05:00:00Z,ADAP,0.010000
2019-12-16T05:00:00Z,ADAP,0.010000
2019-12-17T05:00:00Z,ADAP,0.010000
2019-12-18T05:00:00Z,ADAP,0.010000
2019-12-19T05:00:00Z,ADAP,0.010000
2019-12-20T05:00:00Z,ADAP,0.010000
2019-12-23T05:00:00Z,ADAP,0.010000
2019-12-24T05:00:00Z,ADAP,0.010000
2019-12-26T05:00:00Z,ADAP,0.010000
2019-12-27T05:00:00Z,ADAP,0.010000
2019-12-30T05:00:00Z,ADAP,0.010000
2019-12-31T05:00:00Z,ADAP,-0.097744
2020-01-02T05:00:00Z,ADAP,-0.046875
2020-01-03T05:00:00Z,ADAP,-0.104478
2019-01-10T05:00:00Z,ADXS,0.010000
2019-01-16T05:00:00Z,ADXS,0.010000
2019-01-17T05:00:00Z,ADXS,0.010000
2019-01-18T05:00:00Z,ADXS,0.010000
2019-01-22T05:00:00Z,ADXS,0.010000
2019-01-25T05:00:00Z,ADXS,0.010000
2019-01-28T05:00:00Z,ADXS,0.010000
2019-01-29T05:00:00Z,ADXS,0.010000
2019-01-30T05:00:00Z,ADXS,0.010000
2019-01-31T05:00:00Z,ADXS,0.010000
2019-02-01T05:00:00Z,ADXS,0.010000
2019-02-04T05:00:00Z,ADXS,0.010000
2019-02-05T05:00:00Z,ADXS,0.010000
2019-02-06T05:00:00Z,ADXS,0.010000
2019-02-07T05:00:00Z,ADXS,0.010000
2019-02-08T05:00:00Z,ADXS,0.010000
2019-02-11T05:00:00Z,ADXS,0.010000
2019-02-12T05:00:00Z,ADXS,0.010000
2019-02-13T05:00:00Z,ADXS,0.010000
2019-02-21T05:00:00Z,ADXS,-0.128996
2019-02-22T05:00:00Z,ADXS,-0.114738
2019-02-25T05:00:00Z,ADXS,-0.005759
2019-02-26T05:00:00Z,ADXS,0.010000
2019-02-27T05:00:00Z,ADXS,-0.087750
2019-02-28T05:00:00Z,ADXS,-0.096709
2019-03-01T05:00:00Z,ADXS,-0.121359
2019-03-04T05:00:00Z,ADXS,-0.145000
2019-03-05T05:00:00Z,ADXS,-0.036374
2019-03-06T05:00:00Z,ADXS,-0.051176
2019-03-07T05:00:00Z,ADXS,-0.147066
2019-03-08T05:00:00Z,ADXS,-0.094111
2019-03-11T04:00:00Z,ADXS,-0.121643
2019-03-12T04:00:00Z,ADXS,0.010000
2019-03-13T04:00:00Z,ADXS,0.010000
2019-03-14T04:00:00Z,ADXS,0.010000
2019-03-15T04:00:00Z,ADXS,0.010000
2019-03-18T04:00:00Z,ADXS,0.010000
2019-03-19T04:00:00Z,ADXS,0.010000
2019-03-20T04:00:00Z,ADXS,0.010000
2019-03-21T04:00:00Z,ADXS,0.010000
2019-03-22T04:00:00Z,ADXS,0.010000
2019-03-25T04:00:00Z,ADXS,0.010000
2019-03-26T04:00:00Z,ADXS,0.010000
2019-03-27T04:00:00Z,ADXS,0.010000
2019-03-28T04:00:00Z,ADXS,0.010000
2019-03-29T04:00:00Z,ADXS,0.010000
2019-04-01T04:00:00Z,ADXS,0.010000
2019-04-02T04:00:00Z,ADXS,0.010000
2019-04-03T04:00:00Z,ADXS,0.010000
2019-04-04T04:00:00Z,ADXS,0.010000
2019-04-05T04:00:00Z,ADXS,0.010000
2019-04-08T04:00:00Z,ADXS,0.010000
2019-04-09T04:00:00Z,ADXS,0.010000
2019-04-10T04:00:00Z,ADXS,0.010000
2019-04-11T04:00:00Z,ADXS,0.010000
2019-05-23T04:00:00Z,ADXS,0.010000
2019-05-24T04:00:00Z,ADXS,0.010000
2019-06-05T04:00:00Z,ADXS,0.010000
2019-06-07T04:00:00Z,ADXS,0.010000
2019-06-10T04:00:00Z,ADXS,0.010000
2019-06-14T04:00:00Z,ADXS,-0.053030
2019-06-17T04:00:00Z,ADXS,-0.176030
2019-06-18T04:00:00Z,ADXS,-0.211073
2019-06-19T04:00:00Z,ADXS,-0.142322
2019-06-20T04:00:00Z,ADXS,-0.119850
2019-06-21T04:00:00Z,ADXS,-0.176471
2019-06-24T04:00:00Z,ADXS,-0.257143
2019-06-25T04:00:00Z,ADXS,-0.143969
2019-06-26T04:00:00Z,ADXS,-0.124514
2019-06-27T04:00:00Z,ADXS,-0.179687
2019-06-28T04:00:00Z,ADXS,-0.164000
2019-07-01T04:00:00Z,ADXS,0.010000
2019-07-02T04:00:00Z,ADXS,0.010000
2019-07-03T04:00:00Z,ADXS,-0.170306
2019-07-05T04:00:00Z,ADXS,-0.238298
2019-07-08T04:00:00Z,ADXS,-0.276786
2019-07-09T04:00:00Z,ADXS,-0.230769
2019-07-10T04:00:00Z,ADXS,-0.222727
2019-07-11T04:00:00Z,ADXS,-0.311111
2019-07-12T04:00:00Z,ADXS,-0.254762
2019-07-15T04:00:00Z,ADXS,-0.248804
2019-07-16T04:00:00Z,ADXS,-0.368889
2019-07-17T04:00:00Z,ADXS,-0.411255
2019-07-18T04:00:00Z,ADXS,-0.352632
2019-07-19T04:00:00Z,ADXS,-0.290503
2019-07-22T04:00:00Z,ADXS,-0.432099
2019-07-23T04:00:00Z,ADXS,-0.565625
2019-07-24T04:00:00Z,ADXS,-0.549708
2019-07-25T04:00:00Z,ADXS,-0.564968
2019-07-26T04:00:00Z,ADXS,-0.578978
2019-07-29T04:00:00Z,ADXS,-0.646497
2019-07-30T04:00:00Z,ADXS,-0.602113
2019-07-31T04:00:00Z,ADXS,-0.587500
2019-08-01T04:00:00Z,ADXS,-0.617724
2019-08-02T04:00:00Z,ADXS,-0.618583
2019-08-05T04:00:00Z,ADXS,-0.495543
2019-08-06T04:00:00Z,ADXS,-0.282014
2019-08-07T04:00:00Z,ADXS,-0.389610
2019-08-08T04:00:00Z,ADXS,-0.299125
2019-08-09T04:00:00Z,ADXS,-0.347397
2019-08-12T04:00:00Z,ADXS,-0.253153
2019-08-13T04:00:00Z,ADXS,-0.262478
2019-08-14T04:00:00Z,ADXS,-0.233512
2019-08-15T04:00:00Z,ADXS,-0.124202
2019-08-16T04:00:00Z,ADXS,-0.164533
2019-08-19T04:00:00Z,ADXS,-0.141780
2019-08-20T04:00:00Z,ADXS,-0.214429
2019-08-21T04:00:00Z,ADXS,-0.106383
2019-08-22T04:00:00Z,ADXS,-0.111295
2019-08-23T04:00:00Z,ADXS,0.010000
2019-08-26T04:00:00Z,ADXS,-0.149819
2019-08-27T04:00:00Z,ADXS,-0.205664
2019-08-28T04:00:00Z,ADXS,-0.198837
2019-08-29T04:00:00Z,ADXS,-0.137931
2019-08-30T04:00:00Z,ADXS,-0.159377
2019-09-03T04:00:00Z,ADXS,-0.158925
2019-09-04T04:00:00Z,ADXS,-0.140306
2019-09-05T04:00:00Z,ADXS,-0.202381
2019-09-06T04:00:00Z,ADXS,-0.202147
2019-09-09T04:00:00Z,ADXS,-0.253917
2019-09-10T04:00:00Z,ADXS,-0.158343
2019-09-11T04:00:00Z,ADXS,-0.093656
2019-09-12T04:00:00Z,ADXS,-0.129173
2019-09-13T04:00:00Z,ADXS,-0.133803
2019-09-16T04:00:00Z,ADXS,-0.124927
2019-09-17T04:00:00Z,ADXS,-0.113433
2019-09-18T04:00:00Z,ADXS,0.010000
2019-09-19T04:00:00Z,ADXS,0.010000
2019-09-20T04:00:00Z,ADXS,-0.124142
2019-09-23T04:00:00Z,ADXS,-0.095333
2019-09-24T04:00:00Z,ADXS,-0.162171
2019-09-25T04:00:00Z,ADXS,0.010000
2019-09-26T04:00:00Z,ADXS,-0.070750
2019-09-27T04:00:00Z,ADXS,-0.151220
2019-09-30T04:00:00Z,ADXS,-0.109506
2019-10-01T04:00:00Z,ADXS,-0.116498
2019-10-02T04:00:00Z,ADXS,-0.214085
2019-10-03T04:00:00Z,ADXS,0.010000
2019-10-04T04:00:00Z,ADXS,0.010000
2019-10-07T04:00:00Z,ADXS,0.010000
2019-10-08T04:00:00Z,ADXS,0.010000
2019-10-09T04:00:00Z,ADXS,0.010000
2019-10-10T04:00:00Z,ADXS,0.010000
2019-10-11T04:00:00Z,ADXS,0.010000
2019-10-14T04:00:00Z,ADXS,0.010000
2019-10-15T04:00:00Z,ADXS,0.010000
2019-10-16T04:00:00Z,ADXS,0.010000
2019-10-17T04:00:00Z,ADXS,0.010000
2019-10-18T04:00:00Z,ADXS,0.010000
2019-10-21T04:00:00Z,ADXS,-0.046960
2019-10-22T04:00:00Z,ADXS,-0.123037
2019-10-23T04:00:00Z,ADXS,-0.190570
2019-10-24T04:00:00Z,ADXS,-0.080119
2019-10-25T04:00:00Z,ADXS,-0.099768
2019-10-28T04:00:00Z,ADXS,-0.034370
2019-10-29T04:00:00Z,ADXS,-0.129231
2019-10-30T04:00:00Z,ADXS,-0.108626
2019-10-31T04:00:00Z,ADXS,-0.035061
