ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
LIFE,'aTyr Pharma, Inc.',2019-03-25T16:00:00.000Z,TAS,-3.04,-2.94,3.23,EDT,-14400000,EQUITY
ASOZF,Asseco Poland S.A.,2019-03-25T13:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CMEIF,China MeiDong Auto Holdings Limited,2019-03-25T08:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ICLK,iClick Interactive Asia Group Limited,2019-03-25T07:01:00.000Z,TAS,-0.03,-0.02,33.33,EDT,-14400000,EQUITY
PHPMF,Philip Morris CR a.s.,2019-03-26T01:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LPKFF,LPKF Laser & Electronics AG,2019-03-26T03:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AVRO,'AVROBIO, Inc.',2019-03-25T07:00:00.000Z,TAS,-0.57,-0.67,-16.72,EDT,-14400000,EQUITY
ARMP,'Armata Pharmaceuticals, Inc.',2019-03-25T09:01:00.000Z,TAS,-0.98,-2.1,-114.29,EDT,-14400000,EQUITY
GNBT,Generex Biotechnology Corporation,2019-03-25T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
YTEN,'Yield10 Bioscience, Inc.',2019-03-25T16:02:00.000Z,TAS,-7.8,-7.6,2.56,EDT,-14400000,EQUITY
BNAUF,Battle North Gold Corporation,2019-03-25T08:00:00.000Z,TAS,-0.04,-0.05,-25,UTC,0,EQUITY
TCYMF,Tingyi (Cayman Islands) Holding Corp.,2019-03-25T04:31:00.000Z,TAS,-0.06,-0.07,-20.69,EDT,-14400000,EQUITY
CYDVF,Cypress Development Corp.,2019-03-25T07:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DRIO,DarioHealth Corp.,2019-03-25T06:13:00.000Z,TAS,-3,-2.2,26.67,EDT,-14400000,EQUITY
SAVA,'Cassava Sciences, Inc.',2019-03-25T08:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RBYCF,Rubicon Minerals Corporation,2019-03-25T08:00:00.000Z,TAS,-0.04,-0.05,-25,UTC,0,EQUITY
CCARF,Colonial Coal International Corp.,2019-03-25T15:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CMCM,Cheetah Mobile Inc.,2019-03-25T07:55:00.000Z,TAS,1.36,5.6,312.07,EDT,-14400000,EQUITY
CRAWA,Crawford United Corporation,2019-03-25T15:27:00.000Z,TAS,0.47,0.43,-8.51,EDT,-14400000,EQUITY
SFOSF,'Shanghai Fosun Pharmaceutical (Group) Co., Ltd.',2019-03-25T10:58:00.000Z,TAS,0.31,0.24,-21.82,EDT,-14400000,EQUITY
CHVKF,'China Vanke Co., Ltd.',2019-03-25T08:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DWHHF,Deutsche Wohnen SE,2019-03-26T03:01:00.000Z,TAS,0.33,0.12,-63.41,EDT,-14400000,EQUITY
MARA,'Marathon Digital Holdings, Inc.',2019-03-25T17:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FQVTF,Fevertree Drinks PLC,2019-03-26T03:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ETON,'Eton Pharmaceuticals, Inc.',2019-03-25T08:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KPIFF,Edgewater Wireless Systems Inc.,2019-03-25T19:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ENLTF,Enlight Renewable Energy Ltd,2019-03-25T20:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FITGF,FIT Hon Teng Limited,2019-03-26T00:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
THMO,'ThermoGenesis Holdings, Inc.',2019-03-25T16:05:00.000Z,TAS,-0.7,-1,-42.86,EDT,-14400000,EQUITY
ITRM,Iterum Therapeutics plc,2019-03-25T07:00:00.000Z,TAS,-2.25,-1.72,23.49,EDT,-14400000,EQUITY
OSSIF,OneSoft Solutions Inc.,2019-03-26T03:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WGO,'Winnebago Industries, Inc.',2019-03-25T07:01:00.000Z,TAS,0.58,0.68,17.24,EDT,-14400000,EQUITY
PTPKF,PT Pakuwon Jati Tbk,2019-03-25T10:23:00.000Z,TAS,10.81,15.83,46.4,EDT,-14400000,EQUITY
LGORD,Largo Resources Ltd.,2019-03-26T00:00:00.000Z,TAS,0.21,0.16,-24.35,UTC,0,EQUITY
MDWD,MediWound Ltd.,2019-03-25T07:01:00.000Z,TAS,-0.15,0.39,356.58,EDT,-14400000,EQUITY
NRDXF,Nordex SE,2019-03-26T02:00:00.000Z,TAS,-0.23,-0.33,-45.37,EDT,-14400000,EQUITY
