ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DUERF,Dürr Aktiengesellschaft,2021-07-26T12:48:00.000Z,TAS,0.33,0.32,-1.84,EDT,-14400000,EQUITY
AJRD,"Aerojet Rocketdyne Holdings, Inc.",2021-07-26T17:11:00.000Z,TAS,0.45,0.59,32.58,EDT,-14400000,EQUITY
AIN,Albany International Corp.,2021-07-26T16:30:00.000Z,TAS,0.73,1.01,38.93,EDT,-14400000,EQUITY
AGNC,AGNC Investment Corp.,2021-07-26T16:01:00.000Z,TAS,0.65,0.76,16.74,EDT,-14400000,EQUITY
HEHSF,Hellenic Exchanges - Athens Stock Exchange SA,2021-07-26T14:33:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PKG,Packaging Corporation of America,2021-07-26T17:00:00.000Z,TAS,1.78,2.17,21.98,EDT,-14400000,EQUITY
GAME,"Engine Gaming and Media, Inc.",2021-07-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AUDC,AudioCodes Ltd.,2021-07-27T02:08:00.000Z,TAS,0.36,0.37,2.21,EDT,-14400000,EQUITY
ATIP,"ATI Physical Therapy, Inc.",2021-07-26T07:00:00.000Z,TAS,0.03,0.05,61.29,EDT,-14400000,EQUITY
APLUF,"Applus Services, S.A.",2021-07-27T02:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARE,"Alexandria Real Estate Equities, Inc.",2021-07-26T16:15:00.000Z,TAS,0.63,2.61,316.93,EDT,-14400000,EQUITY
AMANF,Amano Corporation,2021-07-27T02:00:00.000Z,TAS,,5.42,,EDT,-14400000,EQUITY
ACC,"American Campus Communities, Inc.",2021-07-26T16:15:00.000Z,TAS,-0.1,-0.07,32.04,EDT,-14400000,EQUITY
AMP,"Ameriprise Financial, Inc.",2021-07-26T16:08:00.000Z,TAS,5.21,5.27,1.07,EDT,-14400000,EQUITY
ADC,Agree Realty Corporation,2021-07-26T16:05:00.000Z,TAS,0.46,0.34,-26.57,EDT,-14400000,EQUITY
ATSPU,Archimedes Tech SPAC Partners Co.,2021-07-26T19:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AXTA,Axalta Coating Systems Ltd.,2021-07-26T16:36:00.000Z,TAS,0.46,0.48,4.58,EDT,-14400000,EQUITY
AMKR,"Amkor Technology, Inc.",2021-07-26T16:03:00.000Z,TAS,,0.51,,EDT,-14400000,EQUITY
GMPUF,"Gestamp Automoción, S.A.",2021-07-26T11:54:00.000Z,TAS,0.05,0.05,-1.96,EDT,-14400000,EQUITY
HXGBF,Hexagon AB (publ),2021-07-27T02:00:00.000Z,TAS,0.09,0.09,1.12,EDT,-14400000,EQUITY
ARLP,"Alliance Resource Partners, L.P.",2021-07-26T07:00:00.000Z,TAS,0.21,0.34,61.9,EDT,-14400000,EQUITY
SCBGF,SIG Group AG,2021-07-27T02:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGRX,"Agile Therapeutics, Inc.",2021-07-26T16:07:00.000Z,TAS,-8.64,-8,7.41,EDT,-14400000,EQUITY
ARI,"Apollo Commercial Real Estate Finance, Inc.",2021-07-26T16:18:00.000Z,TAS,0.36,0.27,-25.21,EDT,-14400000,EQUITY
GABC,"German American Bancorp, Inc.",2021-07-26T17:00:00.000Z,TAS,0.63,0.9,42.86,EDT,-14400000,EQUITY
SOUN,"SoundHound AI, Inc.",2021-07-26T19:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NRIM,"Northrim BanCorp, Inc.",2021-07-26T16:15:00.000Z,TAS,1.1,1.33,20.91,EDT,-14400000,EQUITY
BRO,"Brown & Brown, Inc.",2021-07-26T17:02:00.000Z,TAS,0.4,0.49,21.59,EDT,-14400000,EQUITY
BFST,"Business First Bancshares, Inc.",2021-07-26T16:01:00.000Z,TAS,0.55,0.84,52.17,EDT,-14400000,EQUITY
BRKCF,Barksdale Resources Corp.,2021-07-26T20:00:00.000Z,TAS,-0.01,-0.01,23.08,EDT,-14400000,EQUITY
BDN,Brandywine Realty Trust,2021-07-26T16:15:00.000Z,TAS,0.01,0,-120,EDT,-14400000,EQUITY
CBU,"Community Bank System, Inc.",2021-07-26T06:45:00.000Z,TAS,0.82,0.88,7.45,EDT,-14400000,EQUITY
HLAN,Heartland BancCorp,2021-07-26T08:00:00.000Z,TAS,1.89,2.06,8.88,EDT,-14400000,EQUITY
PMBC,Pacific Mercantile Bancorp,2021-07-26T08:00:00.000Z,TAS,0.16,0.15,-5.06,UTC,0,EQUITY
RBGLY,Reckitt Benckiser Group plc,2021-07-27T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NWBI,"Northwest Bancshares, Inc.",2021-07-26T09:00:00.000Z,TAS,0.27,0.23,-15.75,EDT,-14400000,EQUITY
FMCB,Farmers & Merchants Bancorp,2021-07-26T15:55:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RBB,RBB Bancorp,2021-07-26T16:05:00.000Z,TAS,0.66,0.67,2.13,EDT,-14400000,EQUITY
MCBI,"Mountain Commerce Bancorp, Inc.",2021-07-26T09:00:00.000Z,TAS,0.69,0.73,5.8,EDT,-14400000,EQUITY
MPB,"Mid Penn Bancorp, Inc.",2021-07-26T16:17:00.000Z,TAS,0.66,0.93,41.98,EDT,-14400000,EQUITY
CATY,Cathay General Bancorp,2021-07-26T16:45:00.000Z,TAS,0.83,0.97,16.87,EDT,-14400000,EQUITY
CZWI,"Citizens Community Bancorp, Inc.",2021-07-26T16:30:00.000Z,TAS,0.34,0.44,28.28,EDT,-14400000,EQUITY
FBMS,"The First Bancshares, Inc.",2021-07-26T20:00:00.000Z,TAS,0.73,0.74,1.65,EDT,-14400000,EQUITY
FSBC,Five Star Bancorp,2021-07-26T19:29:00.000Z,TAS,0.51,0.67,32.67,EDT,-14400000,EQUITY
IBTX,"Independent Bank Group, Inc.",2021-07-26T17:00:00.000Z,TAS,1.31,1.35,2.9,EDT,-14400000,EQUITY
NTB,The Bank of N.T. Butterfield & Son Limited,2021-07-26T16:30:00.000Z,TAS,0.81,0.79,-2.47,EDT,-14400000,EQUITY
IBA,"Industrias Bachoco, S.A.B. de C.V.",2021-07-26T17:15:00.000Z,TAS,0.83,1.48,78.31,EDT,-14400000,EQUITY
NBHC,National Bank Holdings Corporation,2021-07-26T16:10:00.000Z,TAS,0.7,0.76,9.04,EDT,-14400000,EQUITY
BOH,Bank of Hawaii Corporation,2021-07-26T06:45:00.000Z,TAS,1.31,1.68,28.54,EDT,-14400000,EQUITY
BESVF,BE Semiconductor Industries N.V.,2021-07-27T03:36:00.000Z,TAS,0.84,1.12,33.65,EDT,-14400000,EQUITY
RBGPF,Reckitt Benckiser Group plc,2021-07-27T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NBTB,NBT Bancorp Inc.,2021-07-26T16:32:00.000Z,TAS,0.77,0.95,23.38,EDT,-14400000,EQUITY
IDBHF,"Industrias Bachoco, S.A.B. de C.V.",2021-07-26T17:15:00.000Z,TAS,2.01,2.46,22.57,EDT,-14400000,EQUITY
FRBA,First Bank,2021-07-26T16:30:00.000Z,TAS,0.4,0.45,13.92,EDT,-14400000,EQUITY
BPCGF,"Banco Comercial Português, S.A.",2021-07-26T13:23:00.000Z,TAS,0,-0.01,,EDT,-14400000,EQUITY
CPPMF,Copper Mountain Mining Corporation,2021-07-26T07:00:00.000Z,TAS,0.16,0.15,-7.41,EDT,-14400000,EQUITY
TSSLF,"Telesites, S.A.B. de C.V.",2021-07-26T18:47:00.000Z,TAS,0.04,0.02,-42.86,EDT,-14400000,EQUITY
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",2021-07-26T17:18:00.000Z,TAS,0.68,0.79,15.67,EDT,-14400000,EQUITY
KACPF,KOA Corporation,2021-07-27T02:00:00.000Z,TAS,,38.34,,EDT,-14400000,EQUITY
MRBK,Meridian Corporation,2021-07-26T17:50:00.000Z,TAS,1.16,1.33,14.95,EDT,-14400000,EQUITY
HXL,Hexcel Corporation,2021-07-26T16:15:00.000Z,TAS,0.01,0.08,900,EDT,-14400000,EQUITY
SHECF,"Shin-Etsu Chemical Co., Ltd.",2021-07-27T02:00:00.000Z,TAS,220.27,230.35,4.58,EDT,-14400000,EQUITY
CDNS,"Cadence Design Systems, Inc.",2021-07-26T16:05:00.000Z,TAS,0.76,0.86,12.86,EDT,-14400000,EQUITY
EFSC,Enterprise Financial Services Corp,2021-07-26T16:05:00.000Z,TAS,1.1,1.23,11.51,EDT,-14400000,EQUITY
SSD,"Simpson Manufacturing Co., Inc.",2021-07-26T16:15:00.000Z,TAS,1.62,1.66,2.79,EDT,-14400000,EQUITY
FRME,First Merchants Corporation,2021-07-26T08:00:00.000Z,TAS,0.92,1.03,11.83,EDT,-14400000,EQUITY
CHKP,Check Point Software Technologies Ltd.,2021-07-26T05:02:00.000Z,TAS,1.56,1.61,3.21,EDT,-14400000,EQUITY
SHG,"Shinhan Financial Group Co., Ltd.",2021-07-26T21:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LMT,Lockheed Martin Corporation,2021-07-26T07:30:00.000Z,TAS,6.53,6.52,-0.21,EDT,-14400000,EQUITY
LKFN,Lakeland Financial Corporation,2021-07-26T08:00:00.000Z,TAS,0.84,0.95,13.64,EDT,-14400000,EQUITY
PCH,PotlatchDeltic Corporation,2021-07-26T16:13:00.000Z,TAS,2.58,2.77,7.49,EDT,-14400000,EQUITY
GRPOF,"Grupo Traxión, S.A.B. de C.V.",2021-07-26T18:55:00.000Z,TAS,0.37,0.46,24.32,EDT,-14400000,EQUITY
GRPBF,"Grupo Lala, S.A.B. de C.V.",2021-07-26T19:07:00.000Z,TAS,0.16,0.06,-62.03,EDT,-14400000,EQUITY
WEEEF,Western Energy Services Corp.,2021-07-26T16:18:00.000Z,TAS,,-0.14,,EDT,-14400000,EQUITY
RRC,Range Resources Corporation,2021-07-26T16:45:00.000Z,TAS,0.24,0.24,1.27,EDT,-14400000,EQUITY
