ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
YI,2020-03-12T06:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DMTRF,2020-03-13T02:00:00.000Z,TAS,,-22.04,,EDT,-14400000,EQUITY
HGHAF,2020-03-12T19:34:00.000Z,TAS,-0.06,-0.06,0,EDT,-14400000,EQUITY
PYNKF,2020-03-12T17:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LQSIF,2020-03-12T08:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NOG,2020-03-12T07:30:00.000Z,TAS,0.73,0.5,-31.03,EDT,-14400000,EQUITY
AVDL,2020-03-12T07:00:00.000Z,TAS,-0.24,-0.07,71.43,EDT,-14400000,EQUITY
ADMA,2020-03-12T16:05:00.000Z,TAS,-0.17,-0.18,-3.45,EDT,-14400000,EQUITY
ACTG,2020-03-12T16:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMRS,2020-03-12T16:15:00.000Z,TAS,-0.28,-0.65,-132.14,EDT,-14400000,EQUITY
AXSM,2020-03-12T07:00:00.000Z,TAS,-0.48,-0.71,-47.92,EDT,-14400000,EQUITY
ACET,2020-03-12T08:01:00.000Z,TAS,-4.39,-5.53,-25.94,EDT,-14400000,EQUITY
AMPH,2020-03-12T16:05:00.000Z,TAS,0.07,0.07,-5.41,EDT,-14400000,EQUITY
ARZGF,2020-03-13T02:48:00.000Z,TAS,,0.18,,EDT,-14400000,EQUITY
ATGSF,2020-03-12T10:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EGFEF,2020-03-12T11:43:00.000Z,TAS,0.02,0.02,0,EDT,-14400000,EQUITY
AYYLF,2020-03-12T05:42:00.000Z,TAS,15.76,-17.7,-212.3,EDT,-14400000,EQUITY
ALOT,2020-03-12T07:30:00.000Z,TAS,0.03,-0.19,-733.33,EDT,-14400000,EQUITY
RWNFF,2020-03-12T04:59:00.000Z,TAS,0.47,,,EDT,-14400000,EQUITY
ASUR,2020-03-12T16:01:00.000Z,TAS,0.04,-0.1,-385.71,EDT,-14400000,EQUITY
AGRO,2020-03-12T16:46:00.000Z,TAS,,-0.04,,EDT,-14400000,EQUITY
AZUL,2020-03-12T07:45:00.000Z,TAS,0.89,0.93,4.63,EDT,-14400000,EQUITY
ATGSY,2020-03-12T11:57:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMTX,2020-03-12T08:36:00.000Z,TAS,-0.33,-0.33,0,EDT,-14400000,EQUITY
FPRUF,2020-03-13T02:00:00.000Z,TAS,0.97,0.45,-53.66,EDT,-14400000,EQUITY
TWMIF,2020-03-12T07:17:00.000Z,TAS,0.01,-0.04,-407.69,EDT,-14400000,EQUITY
AGFS,2020-03-12T16:05:00.000Z,TAS,0.14,-0.6,-528.57,EDT,-14400000,EQUITY
AMEH,2020-03-12T06:00:00.000Z,TAS,0.2,0.18,-10,EDT,-14400000,EQUITY
ADVM,2020-03-12T16:01:00.000Z,TAS,-0.29,-0.29,1.36,EDT,-14400000,EQUITY
ALDX,2020-03-12T07:00:00.000Z,TAS,-0.72,-0.47,34.36,EDT,-14400000,EQUITY
ANDHF,2020-03-12T18:49:00.000Z,TAS,0.54,0.19,-64.49,EDT,-14400000,EQUITY
AOCIF,2020-03-12T20:06:00.000Z,TAS,0.17,0.29,72.62,EDT,-14400000,EQUITY
ADBE,2020-03-12T16:05:00.000Z,TAS,2.23,2.27,1.93,EDT,-14400000,EQUITY
NWFFF,2020-03-12T17:44:00.000Z,TAS,,,,UTC,0,EQUITY
RWEOY,2020-03-12T04:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARC,2020-03-12T14:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGEN,2020-03-12T07:30:00.000Z,TAS,-0.38,-0.22,42.11,EDT,-14400000,EQUITY
ARZGY,2020-03-13T02:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CUE,2020-03-12T06:15:00.000Z,TAS,-0.45,-0.36,19.64,EDT,-14400000,EQUITY
SELB,2020-03-12T08:00:00.000Z,TAS,-0.21,-0.28,-33.33,EDT,-14400000,EQUITY
TUP,2020-03-12T07:30:00.000Z,TAS,-0.74,-0.7,5.41,EDT,-14400000,EQUITY
SLDB,2020-03-12T07:00:00.000Z,TAS,-0.61,-0.65,-6.21,EDT,-14400000,EQUITY
UTZ,2020-03-12T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CTIC,2020-03-12T16:05:00.000Z,TAS,-0.22,-0.14,37.78,EDT,-14400000,EQUITY
MBII,2020-03-12T17:40:00.000Z,TAS,-0.06,-0.08,-42.86,EDT,-14400000,EQUITY
PLX,2020-03-12T08:05:00.000Z,TAS,-0.25,0.02,108,EDT,-14400000,EQUITY
PRBZF,2020-03-12T07:00:00.000Z,TAS,0.75,0.79,5.61,EDT,-14400000,EQUITY
WPCZF,2020-03-12T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
ULTA,2020-03-12T16:03:00.000Z,TAS,3.73,3.89,4.32,EDT,-14400000,EQUITY
BAUFF,2020-03-12T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BGSF,2020-03-12T09:20:00.000Z,TAS,0.33,0.27,-16.92,EDT,-14400000,EQUITY
BDSI,2020-03-12T16:01:00.000Z,TAS,0.01,-0.01,-200,EDT,-14400000,EQUITY
BRLPF,2020-03-12T20:43:00.000Z,TAS,0.2,0.22,12.82,UTC,0,EQUITY
BBSRF,2020-03-12T18:01:00.000Z,TAS,-0.02,,,EDT,-14400000,EQUITY
GBLBF,2020-03-12T09:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PURE,2020-03-12T16:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PRVB,2020-03-12T07:05:00.000Z,TAS,-0.24,-0.22,7.56,EDT,-14400000,EQUITY
AVGO,2020-03-12T16:15:00.000Z,TAS,5.33,5.25,-1.5,EDT,-14400000,EQUITY
BLCM,2020-03-12T16:05:00.000Z,TAS,-4,-5.82,-45.5,EDT,-14400000,EQUITY
BZLFY,2020-03-12T17:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BOIVF,2020-03-12T14:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BUKS,2020-03-12T10:55:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EVFM,2020-03-12T08:00:00.000Z,TAS,-0.29,-0.27,6.25,EDT,-14400000,EQUITY
CBPO,2020-03-12T16:37:00.000Z,TAS,0.7,0.53,-24.29,UTC,0,EQUITY
TBIO,2020-03-12T16:38:00.000Z,TAS,-0.42,-0.48,-15.11,UTC,0,EQUITY
AVGOP,2020-03-12T16:15:00.000Z,TAS,5.33,5.25,-1.5,EDT,-14400000,EQUITY
BEST,2020-03-12T06:33:00.000Z,TAS,0.38,0.18,-53,EDT,-14400000,EQUITY
BLRX,2020-03-12T17:05:00.000Z,TAS,-0.66,-0.9,-36.36,EDT,-14400000,EQUITY
BTBIF,2020-03-12T09:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BRMK,2020-03-12T16:06:00.000Z,TAS,0.23,0.21,-8.7,EDT,-14400000,EQUITY
CWBR,2020-03-12T16:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SIC,2020-03-12T07:14:00.000Z,TAS,0.18,0.17,-5.56,EDT,-14400000,EQUITY
CSQPF,2020-03-12T17:18:00.000Z,TAS,-0.18,-0.46,-148.65,UTC,0,EQUITY
MBT,2020-03-12T18:56:00.000Z,TAS,17.13,6.24,-63.57,EDT,-14400000,EQUITY
CELH,2020-03-12T08:30:00.000Z,TAS,-0.01,-0.02,-100,EDT,-14400000,EQUITY
CATS,2020-03-12T16:05:00.000Z,TAS,-0.33,-0.52,-55.22,UTC,0,EQUITY
EMLAF,2020-03-12T06:30:00.000Z,TAS,0.46,0.46,1.1,EDT,-14400000,EQUITY
CRNLF,2020-03-12T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EGLPF,2020-03-12T17:01:00.000Z,TAS,,,,UTC,0,EQUITY
DG,2020-03-12T06:55:00.000Z,TAS,2.01,2.1,4.32,EDT,-14400000,EQUITY
KCCFF,2020-03-12T18:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NNWWF,2020-03-12T10:06:00.000Z,TAS,0.38,0.31,-17.33,EDT,-14400000,EQUITY
CSBR,2020-03-12T17:32:00.000Z,TAS,0.03,0.03,11.11,EDT,-14400000,EQUITY
GARS,2020-03-12T17:16:00.000Z,TAS,0.16,0.16,0,UTC,0,EQUITY
QRHC,2020-03-12T16:01:00.000Z,TAS,0.01,0,-100,EDT,-14400000,EQUITY
URSSF,2020-03-12T20:20:00.000Z,TAS,,,,UTC,0,EQUITY
CBAY,2020-03-12T16:01:00.000Z,TAS,-0.39,-0.35,10.03,EDT,-14400000,EQUITY
CLPR,2020-03-12T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CTOS,2020-03-12T06:00:00.000Z,TAS,0.08,0.06,-25,EDT,-14400000,EQUITY
PRTY,2020-03-12T06:55:00.000Z,TAS,0.88,0.51,-42.18,EDT,-14400000,EQUITY
PAR,2020-03-12T16:05:00.000Z,TAS,-0.14,-0.35,-150,EDT,-14400000,EQUITY
PFBOF,2020-03-12T17:01:00.000Z,TAS,0.31,0.55,77.42,UTC,0,EQUITY
NONEF,2020-03-12T04:45:00.000Z,TAS,24.8,3.83,-84.56,EDT,-14400000,EQUITY
SMTX,2020-03-12T19:54:00.000Z,TAS,0.03,0.04,33.33,UTC,0,EQUITY
REDU,2020-03-12T16:10:00.000Z,TAS,0.08,0.17,117.95,EDT,-14400000,EQUITY
MCEP,2020-03-12T16:05:00.000Z,TAS,-0.2,-5.8,-2800,UTC,0,EQUITY
ORCL,2020-03-12T16:02:00.000Z,TAS,0.96,0.97,1.15,EDT,-14400000,EQUITY
PPRRF,2020-03-12T07:00:00.000Z,TAS,-0.01,-0.01,0,EDT,-14400000,EQUITY
SRRK,2020-03-12T16:14:00.000Z,TAS,-0.57,-0.4,30.07,EDT,-14400000,EQUITY
CNSP,2020-03-12T16:09:00.000Z,TAS,-0.03,-0.17,-466.67,EDT,-14400000,EQUITY
BEVFF,2020-03-12T19:44:00.000Z,TAS,0.05,0.04,-11.11,EDT,-14400000,EQUITY
SITIF,2020-03-13T00:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CETEF,2020-03-12T23:42:00.000Z,TAS,-0.08,-0.12,-50,EDT,-14400000,EQUITY
CAL,2020-03-12T16:10:00.000Z,TAS,0.4,0.34,-15.84,EDT,-14400000,EQUITY
CYCN,2020-03-12T18:25:00.000Z,TAS,-0.89,-0.95,-6.5,EDT,-14400000,EQUITY
ERRPF,2020-03-12T18:21:00.000Z,TAS,0.17,0.44,160.36,UTC,0,EQUITY
CPKF,2020-03-12T22:23:00.000Z,TAS,0.34,0.39,14.71,EDT,-14400000,EQUITY
CRBP,2020-03-12T07:05:00.000Z,TAS,-0.36,-0.41,-14.53,EDT,-14400000,EQUITY
MFCSF,2020-03-12T07:22:00.000Z,TAS,0.21,0.32,52.38,EDT,-14400000,EQUITY
ERO,2020-03-12T18:21:00.000Z,TAS,0.17,0.44,160.36,EDT,-14400000,EQUITY
LCTX,2020-03-12T16:30:00.000Z,TAS,-0.05,-0.03,42.31,EDT,-14400000,EQUITY
POEFF,2020-03-12T08:26:00.000Z,TAS,0.03,0,-90,EDT,-14400000,EQUITY
SGLFF,2020-03-12T04:15:00.000Z,TAS,,-0.11,,EDT,-14400000,EQUITY
CELC,2020-03-12T16:46:00.000Z,TAS,-0.18,-0.14,24.32,EDT,-14400000,EQUITY
CESDF,2020-03-12T17:21:00.000Z,TAS,0.03,0.04,48.15,EDT,-14400000,EQUITY
IRIX,2020-03-12T16:16:00.000Z,TAS,-0.15,-0.11,29.03,EDT,-14400000,EQUITY
USAU,2020-03-12T15:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NSCO,2020-03-12T06:00:00.000Z,TAS,0.08,0.06,-25,UTC,0,EQUITY
GERN,2020-03-12T16:09:00.000Z,TAS,-0.2,-0.15,26.47,EDT,-14400000,EQUITY
XONE,2020-03-12T16:26:00.000Z,TAS,0,-0.12,-3900,UTC,0,EQUITY
TLC,2020-03-12T10:55:00.000Z,TAS,-0.13,-0.28,-115.38,UTC,0,EQUITY
CEMI,2020-03-12T16:07:00.000Z,TAS,-0.24,-0.24,2.04,EDT,-14400000,EQUITY
CPLG,2020-03-12T16:20:00.000Z,TAS,-0.87,-2.73,-213.79,UTC,0,EQUITY
DMCOF,2020-03-12T07:55:00.000Z,TAS,,0.01,,EDT,-14400000,EQUITY
DLNG-PB,2020-03-12T16:05:00.000Z,TAS,0.09,0.08,-11.11,EDT,-14400000,EQUITY
DCBOF,2020-03-12T06:30:00.000Z,TAS,-0.06,-0.12,-90.48,UTC,0,EQUITY
DKNG,2020-03-12T17:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DOCU,2020-03-12T16:05:00.000Z,TAS,0.05,0.12,140,EDT,-14400000,EQUITY
DCBO,2020-03-12T06:30:00.000Z,TAS,-0.06,-0.12,-90.48,EDT,-14400000,EQUITY
DKNGZ,2020-03-12T17:02:00.000Z,TAS,,,,UTC,0,EQUITY
SDPI,2020-03-12T06:30:00.000Z,TAS,0,0,,EDT,-14400000,EQUITY
LDDFF,2020-03-12T13:37:00.000Z,TAS,-0.03,-0.19,-564.29,EDT,-14400000,EQUITY
DELHF,2020-03-12T14:04:00.000Z,TAS,,0.59,,EDT,-14400000,EQUITY
DKNGW,2020-03-12T17:02:00.000Z,TAS,,,,UTC,0,EQUITY
DLNG,2020-03-12T16:05:00.000Z,TAS,0.09,0.08,-11.11,EDT,-14400000,EQUITY
EXRTF,2020-03-12T07:29:00.000Z,TAS,,-0.03,,UTC,0,EQUITY
EUZOF,2020-03-12T06:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MRAM,2020-03-12T16:05:00.000Z,TAS,-0.16,-0.13,20.73,EDT,-14400000,EQUITY
GDEN,2020-03-12T16:05:00.000Z,TAS,-0.25,-0.28,-10.24,EDT,-14400000,EQUITY
GNE-PA,2020-03-12T07:30:00.000Z,TAS,0.18,0,-100,EDT,-14400000,EQUITY
FEIM,2020-03-12T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EULIF,2020-03-13T03:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EXPI,2020-03-12T08:00:00.000Z,TAS,-0.04,0.01,112.5,EDT,-14400000,EQUITY
TOTZF,2020-03-12T17:00:00.000Z,TAS,0.23,0.19,-15.56,EDT,-14400000,EQUITY
GNE,2020-03-12T07:30:00.000Z,TAS,0.18,0,-100,EDT,-14400000,EQUITY
ERTWF,2020-03-12T15:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EENNF,2020-03-12T10:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EVOK,2020-03-12T08:30:00.000Z,TAS,-0.06,-0.06,0,EDT,-14400000,EQUITY
KGEIF,2020-03-12T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SNVVF,2020-03-12T07:25:00.000Z,TAS,-0.25,-0.16,36.76,EDT,-14400000,EQUITY
PNWRF,2020-03-12T23:00:00.000Z,TAS,0,0,,EDT,-14400000,EQUITY
BNKPF,2020-03-12T08:00:00.000Z,TAS,,,,UTC,0,EQUITY
EUSHF,2020-03-12T19:16:00.000Z,TAS,0.39,0.3,-23.66,EDT,-14400000,EQUITY
EANRF,2020-03-12T14:35:00.000Z,TAS,,,,UTC,0,EQUITY
FLL,2020-03-12T09:00:00.000Z,TAS,-0.05,-0.15,-206.12,EDT,-14400000,EQUITY
FLNT,2020-03-12T16:15:00.000Z,TAS,0.03,0.01,-66.67,EDT,-14400000,EQUITY
FSR,2020-03-12T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FLXN,2020-03-12T16:01:00.000Z,TAS,-0.96,-0.88,8.43,UTC,0,EQUITY
ORXPF,2020-03-12T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SIRZF,2020-03-12T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
UNIT,2020-03-12T16:05:00.000Z,TAS,0.03,-0.06,-276.47,EDT,-14400000,EQUITY
GLMD,2020-03-12T07:00:00.000Z,TAS,-0.34,-0.39,-13.37,EDT,-14400000,EQUITY
GCO,2020-03-12T06:50:00.000Z,TAS,2.74,3.09,12.61,EDT,-14400000,EQUITY
BSSMF,2020-03-13T02:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SLGG,2020-03-12T16:06:00.000Z,TAS,-0.35,-0.44,-25.71,EDT,-14400000,EQUITY
SHYF,2020-03-12T07:30:00.000Z,TAS,0.36,0.47,31.65,EDT,-14400000,EQUITY
SALM,2020-03-12T16:16:00.000Z,TAS,0.01,-0.08,-1700,EDT,-14400000,EQUITY
GSHD,2020-03-12T16:05:00.000Z,TAS,0.07,0.07,4.48,EDT,-14400000,EQUITY
GTYH,2020-03-12T07:30:00.000Z,TAS,-0.07,0.01,113.33,EDT,-14400000,EQUITY
SPAR,2020-03-12T07:30:00.000Z,TAS,0.36,0.47,31.65,UTC,0,EQUITY
NFYEF,2020-03-12T06:30:00.000Z,TAS,0.66,0.49,-25.3,EDT,-14400000,EQUITY
RGLXF,2020-03-13T03:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GPS,2020-03-12T16:15:00.000Z,TAS,0.41,0.58,40.44,EDT,-14400000,EQUITY
HSRMF,2020-03-12T04:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IMH,2020-03-12T16:05:00.000Z,TAS,0.26,0.08,-69.23,EDT,-14400000,EQUITY
HABT,2020-03-12T16:06:00.000Z,TAS,0.01,0.04,566.67,UTC,0,EQUITY
SENS,2020-03-12T16:05:00.000Z,TAS,-0.16,-0.18,-12.5,EDT,-14400000,EQUITY
MDWT,2020-03-12T19:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HHS,2020-03-12T16:05:00.000Z,TAS,-0.11,-0.49,-345.45,EDT,-14400000,EQUITY
HARP,2020-03-12T16:05:00.000Z,TAS,-0.53,-0.58,-9.43,EDT,-14400000,EQUITY
FIXX,2020-03-12T16:05:00.000Z,TAS,-0.68,-0.55,19.47,EDT,-14400000,EQUITY
HSDT,2020-03-12T17:05:00.000Z,TAS,-7.21,,,EDT,-14400000,EQUITY
MIRM,2020-03-12T16:19:00.000Z,TAS,-0.85,-0.79,7.06,EDT,-14400000,EQUITY
SVRA,2020-03-12T16:05:00.000Z,TAS,-0.41,-0.72,-75.61,EDT,-14400000,EQUITY
RUBY,2020-03-12T07:00:00.000Z,TAS,-0.6,-0.56,6.98,EDT,-14400000,EQUITY
IDRA,2020-03-12T06:15:00.000Z,TAS,-0.35,-1.76,-400,EDT,-14400000,EQUITY
TGEN,2020-03-12T09:38:00.000Z,TAS,0,0,,EDT,-14400000,EQUITY
ITRM,2020-03-12T06:45:00.000Z,TAS,-1.7,-1.59,6.58,EDT,-14400000,EQUITY
VOLT,2020-03-12T16:00:00.000Z,TAS,-0.26,-0.5,-92.31,EDT,-14400000,EQUITY
TLYS,2020-03-12T16:05:00.000Z,TAS,0.2,0.21,6.6,EDT,-14400000,EQUITY
TRVN,2020-03-12T07:01:00.000Z,TAS,-0.08,-0.07,17.65,EDT,-14400000,EQUITY
VALU,2020-03-12T13:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
REED,2020-03-12T16:14:00.000Z,TAS,-0.08,-0.09,-16.88,EDT,-14400000,EQUITY
LAIX,2020-03-12T19:00:00.000Z,TAS,-39.69,-59.22,-49.21,EDT,-14400000,EQUITY
WORK,2020-03-12T16:15:00.000Z,TAS,-0.05,-0.04,23.08,UTC,0,EQUITY
MDLA,2020-03-12T17:33:00.000Z,TAS,-0.03,0,100,UTC,0,EQUITY
MOGU,2020-03-12T05:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NOPMF,2020-03-12T07:00:00.000Z,TAS,0.14,0.16,14.29,EDT,-14400000,EQUITY
INO,2020-03-12T16:00:00.000Z,TAS,-0.24,-0.38,-59.66,EDT,-14400000,EQUITY
PTE,2020-03-12T07:00:00.000Z,TAS,-0.9,-0.76,15.37,EDT,-14400000,EQUITY
OTRKP,2020-03-12T16:05:00.000Z,TAS,-0.33,-0.52,-55.22,EDT,-14400000,EQUITY
SHSP,2020-03-12T12:30:00.000Z,TAS,-0.18,-0.19,-5.56,UTC,0,EQUITY
TOPS,2020-03-12T13:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TISI,2020-03-12T17:15:00.000Z,TAS,0.03,-0.08,-420,EDT,-14400000,EQUITY
EFRTF,2020-03-12T19:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OCUL,2020-03-12T16:01:00.000Z,TAS,-0.45,-0.53,-17.78,EDT,-14400000,EQUITY
KZR,2020-03-12T16:01:00.000Z,TAS,-0.54,-0.5,7.75,EDT,-14400000,EQUITY
YMAB,2020-03-12T16:01:00.000Z,TAS,-0.67,-0.6,10.31,EDT,-14400000,EQUITY
MTEM,2020-03-12T16:30:00.000Z,TAS,-0.25,-0.41,-61.42,EDT,-14400000,EQUITY
NLTX,2020-03-12T16:03:00.000Z,TAS,-0.37,-0.22,40.54,EDT,-14400000,EQUITY
LXRX,2020-03-12T07:00:00.000Z,TAS,-0.77,-0.48,37.74,EDT,-14400000,EQUITY
RMTI,2020-03-12T16:05:00.000Z,TAS,-0.12,-0.11,10.57,EDT,-14400000,EQUITY
RDNT,2020-03-12T06:00:00.000Z,TAS,0.15,0.21,42.86,EDT,-14400000,EQUITY
OTRK,2020-03-12T16:05:00.000Z,TAS,-0.33,-0.52,-55.22,EDT,-14400000,EQUITY
SYBX,2020-03-12T09:12:00.000Z,TAS,-0.44,-0.37,16.67,EDT,-14400000,EQUITY
PFSW,2020-03-12T16:05:00.000Z,TAS,0.08,0.15,87.5,EDT,-14400000,EQUITY
VRAY,2020-03-12T16:01:00.000Z,TAS,-0.25,-0.31,-24.5,EDT,-14400000,EQUITY
OBNNF,2020-03-12T17:43:00.000Z,TAS,-0.01,-0.04,-300,EDT,-14400000,EQUITY
LAIXY,2020-03-12T19:00:00.000Z,TAS,-39.69,-59.22,-49.21,EDT,-14400000,EQUITY
NNBR,2020-03-12T20:04:00.000Z,TAS,0.14,0.14,1.45,EDT,-14400000,EQUITY
RFIL,2020-03-12T16:11:00.000Z,TAS,0.02,0,-100,EDT,-14400000,EQUITY
RGLS,2020-03-12T16:37:00.000Z,TAS,-0.24,-0.23,4.17,EDT,-14400000,EQUITY
QBCRF,2020-03-12T06:00:00.000Z,TAS,0.6,0.63,4.3,EDT,-14400000,EQUITY
INVE,2020-03-12T16:05:00.000Z,TAS,-0.13,-0.12,7.69,EDT,-14400000,EQUITY
XFOR,2020-03-12T07:30:00.000Z,TAS,-0.83,-0.66,20.67,EDT,-14400000,EQUITY
FOMX,2020-03-12T07:15:00.000Z,TAS,,-0.63,,UTC,0,EQUITY
MRKR,2020-03-12T16:01:00.000Z,TAS,-0.13,-0.11,12.7,EDT,-14400000,EQUITY
TTPH,2020-03-12T06:25:00.000Z,TAS,-5.68,-1.15,79.75,UTC,0,EQUITY
VHI,2020-03-12T16:15:00.000Z,TAS,0.48,0.36,-25,EDT,-14400000,EQUITY
SRT,2020-03-12T16:07:00.000Z,TAS,0.02,-0.14,-708.7,EDT,-14400000,EQUITY
PWFL,2020-03-12T07:30:00.000Z,TAS,0.05,-0.06,-230.43,EDT,-14400000,EQUITY
TORC,2020-03-12T08:01:00.000Z,TAS,-4.39,-5.53,-25.94,UTC,0,EQUITY
MYO,2020-03-12T16:05:00.000Z,TAS,-4.59,-4.81,-4.72,EDT,-14400000,EQUITY
NXTC,2020-03-12T17:00:00.000Z,TAS,-0.45,-0.34,25.33,EDT,-14400000,EQUITY
KPTSF,2020-03-12T07:00:00.000Z,TAS,0.19,,,EDT,-14400000,EQUITY
LIZI,2020-03-12T07:00:00.000Z,TAS,-0.77,,,EDT,-14400000,EQUITY
