ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AGHC,Aeon Global Health Corp.,2019-06-18T06:02:00.000Z,TAS,-0.04,-0.04,0,EDT,-14400000,EQUITY
AHG,Akso Health Group,2019-06-18T08:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HX,Akso Health Group,2019-06-18T08:01:00.000Z,TAS,,,,UTC,0,EQUITY
APEX,Apex Global Brands Inc.,2019-06-18T16:05:00.000Z,TAS,,,,UTC,0,EQUITY
ADBE,Adobe Inc.,2019-06-18T16:05:00.000Z,TAS,1.78,1.83,2.69,EDT,-14400000,EQUITY
BJSAF,Berjaya Sports Toto Berhad,2019-06-18T07:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LZB,La-Z-Boy Incorporated,2019-06-18T16:15:00.000Z,TAS,0.64,0.64,-0.47,EDT,-14400000,EQUITY
KEQU,Kewaunee Scientific Corporation,2019-06-18T19:35:00.000Z,TAS,0.53,-0.15,-128.3,EDT,-14400000,EQUITY
DOGZ,Dogness (International) Corporation,2019-06-18T10:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COSXF,'Cosel Co., Ltd.',2019-06-18T22:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PSN,Parsons Corporation,2019-06-18T06:32:00.000Z,TAS,0.13,0.12,-10.45,EDT,-14400000,EQUITY
CDYCF,Cardero Resource Corp.,2019-06-18T19:46:00.000Z,TAS,,,,UTC,0,EQUITY
DTEA,DAVIDsTEA Inc.,2019-06-18T16:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FREDQ,'Fred's, Inc.',2019-06-18T17:28:00.000Z,TAS,,,,UTC,0,EQUITY
FXMBF,Flexion Mobile Plc,2019-06-19T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
JBL,Jabil Inc.,2019-06-18T16:05:00.000Z,TAS,0.57,0.57,-0.52,EDT,-14400000,EQUITY
