ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
TVFCF,Télévision Française 1 Société anonyme,2019-02-15T01:47:00.000Z,TAS,,0.22,,EST,-18000000,EQUITY
ACST,Acasti Pharma Inc.,2019-02-14T07:58:00.000Z,TAS,-0.8,-0.56,30,EST,-18000000,EQUITY
PTXAF,PT XL Axiata Tbk,2019-02-14T23:05:00.000Z,TAS,16.41,47.08,186.9,UTC,0,EQUITY
CSGKF,Credit Suisse Group AG,2019-02-14T16:54:00.000Z,TAS,0.17,0.19,15.15,EST,-18000000,EQUITY
FGRRF,Fingerprint Cards AB (publ),2019-02-15T01:00:00.000Z,TAS,0.02,-0.06,-500,EST,-18000000,EQUITY
SAABF,Saab AB (publ),2019-02-15T01:30:00.000Z,TAS,8.09,8.23,1.79,EST,-18000000,EQUITY
SVMRF,Magnora ASA,2019-02-15T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
PRG-WI,'Aaron's Holdings Company, Inc.',2019-02-14T07:00:00.000Z,TAS,1.03,1.02,-0.58,UTC,0,EQUITY
SNZZF,Senzime AB (publ),2019-02-15T02:47:00.000Z,TAS,,,,EST,-18000000,EQUITY
KHOTF,Kahoot! ASA,2019-02-15T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
HUFAF,Hufvudstaden AB (publ),2019-02-14T05:45:00.000Z,TAS,1.23,1.29,4.79,EST,-18000000,EQUITY
AYAAF,'Ayala Land, Inc.',2019-02-15T00:08:00.000Z,TAS,0.52,0.57,9.2,EST,-18000000,EQUITY
CLQDF,Cliq Digital AG,2019-02-14T12:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
AER,AerCap Holdings N.V.,2019-02-14T07:00:00.000Z,TAS,1.65,1.62,-1.64,EST,-18000000,EQUITY
AEE,Ameren Corporation,2019-02-14T07:59:00.000Z,TAS,0.32,0.28,-13.31,EST,-18000000,EQUITY
AIRTP,'Air T, Inc.',2019-02-14T16:35:00.000Z,TAS,,,,EST,-18000000,EQUITY
ALIZF,Allianz SE,2019-02-15T01:09:00.000Z,TAS,4.26,3.93,-7.72,EST,-18000000,EQUITY
GRRMF,Gerresheimer AG,2019-02-14T06:21:00.000Z,TAS,1.45,1.97,35.86,EST,-18000000,EQUITY
NLLGF,Nilörngruppen AB,2019-02-15T02:00:00.000Z,TAS,1.75,2.3,31.43,EST,-18000000,EQUITY
SINGY,Singapore Airlines Limited,2019-02-14T06:11:00.000Z,TAS,,0.17,,EST,-18000000,EQUITY
AGHC,Aeon Global Health Corp.,2019-02-14T15:36:00.000Z,TAS,0.04,-0.04,-200,EST,-18000000,EQUITY
AMN,'AMN Healthcare Services, Inc.',2019-02-14T16:32:00.000Z,TAS,0.79,0.81,2.79,EST,-18000000,EQUITY
ALKS,Alkermes plc,2019-02-14T07:00:00.000Z,TAS,-0.04,0.34,855.56,EST,-18000000,EQUITY
ARES-PA,Ares Management Corporation,2019-02-14T06:00:00.000Z,TAS,0.31,0.41,30.57,UTC,0,EQUITY
STFC,State Auto Financial Corporation,2019-02-14T06:00:00.000Z,TAS,0.5,0.68,37.37,UTC,0,EQUITY
FNMA,Federal National Mortgage Association,2019-02-14T07:43:00.000Z,TAS,0,0,,EST,-18000000,EQUITY
HTA,'Healthcare Trust of America, Inc.',2019-02-14T16:10:00.000Z,TAS,0.1,0.07,-26.32,EST,-18000000,EQUITY
XMMRF,XMReality AB (publ),2019-02-15T02:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
ALYA,Alithya Group Inc.,2019-02-14T07:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
AEM,Agnico Eagle Mines Limited,2019-02-14T17:00:00.000Z,TAS,0.03,0.14,438.46,EST,-18000000,EQUITY
ANH,Anworth Mortgage Asset Corporation,2019-02-14T16:05:00.000Z,TAS,0.11,0.11,-3.51,UTC,0,EQUITY
ACOR,'Acorda Therapeutics, Inc.',2019-02-14T16:00:00.000Z,TAS,-3.62,2.7,174.61,EST,-18000000,EQUITY
ARR-PC,'ARMOUR Residential REIT, Inc.',2019-02-14T16:29:00.000Z,TAS,0.62,0.64,3.56,EST,-18000000,EQUITY
AGIO,'Agios Pharmaceuticals, Inc.',2019-02-14T07:00:00.000Z,TAS,-1.67,-1.58,5.16,EST,-18000000,EQUITY
AAN,'The Aaron's Company, Inc.',2019-02-14T07:00:00.000Z,TAS,1.03,1.02,-0.58,EST,-18000000,EQUITY
ANET,'Arista Networks, Inc.',2019-02-14T16:05:00.000Z,TAS,2.07,2.25,8.96,EST,-18000000,EQUITY
BAM,Brookfield Asset Management Inc.,2019-02-14T08:53:00.000Z,TAS,0.1,1.25,1159.6,EST,-18000000,EQUITY
SINGF,Singapore Airlines Limited,2019-02-14T06:11:00.000Z,TAS,,0.17,,EST,-18000000,EQUITY
DHGAF,Domain Holdings Australia Limited,2019-02-14T16:27:00.000Z,TAS,,,,EST,-18000000,EQUITY
FAF,First American Financial Corporation,2019-02-14T06:48:00.000Z,TAS,1.14,1.27,11.11,EST,-18000000,EQUITY
MCVEF,Medicover AB (publ),2019-02-15T01:32:00.000Z,TAS,0.05,0.04,-30,EST,-18000000,EQUITY
CS,Credit Suisse Group AG,2019-02-14T16:54:00.000Z,TAS,,,,EST,-18000000,EQUITY
AGRUF,AF Gruppen ASA,2019-02-15T01:06:00.000Z,TAS,1.95,2.79,43.08,EST,-18000000,EQUITY
ARES,Ares Management Corporation,2019-02-14T06:00:00.000Z,TAS,0.31,0.41,30.57,EST,-18000000,EQUITY
ANH-PC,Anworth Mortgage Asset Corporation,2019-02-14T16:05:00.000Z,TAS,0.11,0.11,-3.51,UTC,0,EQUITY
AIRT,'Air T, Inc.',2019-02-14T16:35:00.000Z,TAS,,,,EST,-18000000,EQUITY
AIRG,'Airgain, Inc.',2019-02-14T16:00:00.000Z,TAS,0.08,0.17,126.67,EST,-18000000,EQUITY
AMAT,'Applied Materials, Inc.',2019-02-14T16:01:00.000Z,TAS,0.79,0.81,2.4,EST,-18000000,EQUITY
AHPI,'Allied Healthcare Products, Inc.',2019-02-14T13:04:00.000Z,TAS,,,,EST,-18000000,EQUITY
FNMFN,Federal National Mortgage Association,2019-02-14T07:43:00.000Z,TAS,0,0,,EST,-18000000,EQUITY
NDRBF,NIBE Industrier AB (publ),2019-02-15T02:00:00.000Z,TAS,1.25,1.37,9.34,EST,-18000000,EQUITY
SNGAF,Singapore Airlines Limited,2019-02-14T06:11:00.000Z,TAS,,0.17,,UTC,0,EQUITY
ALMTF,Almonty Industries Inc.,2019-02-14T14:12:00.000Z,TAS,,,,EST,-18000000,EQUITY
ARCH,'Arch Resources, Inc.',2019-02-14T06:30:00.000Z,TAS,3.4,4.44,30.67,EST,-18000000,EQUITY
WTER,The Alkaline Water Company Inc.,2019-02-14T16:36:00.000Z,TAS,-0.03,-0.11,-266.67,EST,-18000000,EQUITY
ALE,'ALLETE, Inc.',2019-02-14T06:08:00.000Z,TAS,1.13,1.07,-5.56,EST,-18000000,EQUITY
ARR,'ARMOUR Residential REIT, Inc.',2019-02-14T16:29:00.000Z,TAS,0.62,0.64,3.56,EST,-18000000,EQUITY
CGA,'China Green Agriculture, Inc.',2019-02-14T17:49:00.000Z,TAS,,,,EST,-18000000,EQUITY
MAXSF,Maxis Berhad,2019-02-15T00:02:00.000Z,TAS,0.06,0.03,-43.33,EST,-18000000,EQUITY
BHNFF,Public Joint Stock Oil Company Bashneft,2019-02-14T14:49:00.000Z,TAS,,,,UTC,0,EQUITY
BRG,'Bluerock Residential Growth REIT, Inc.',2019-02-14T08:30:00.000Z,TAS,-0.44,-0.55,-25.57,EST,-18000000,EQUITY
BOMBF,Bombardier Inc.,2019-02-14T06:00:00.000Z,TAS,0.02,0.05,177.78,EST,-18000000,EQUITY
BFLBY,Bilfinger SE,2019-02-14T17:19:00.000Z,TAS,,0.58,,EST,-18000000,EQUITY
TBVPF,Thai Beverage Public Company Limited,2019-02-14T05:51:00.000Z,TAS,0.23,0.3,31.58,EST,-18000000,EQUITY
PPCB,'Propanc Biopharma, Inc.',2019-02-14T18:19:00.000Z,TAS,,,,EST,-18000000,EQUITY
BTSGF,BTS Group Holdings Public Company Limited,2019-02-14T06:34:00.000Z,TAS,0.06,0.1,66.67,UTC,0,EQUITY
BLMN,'Bloomin' Brands, Inc.',2019-02-14T07:00:00.000Z,TAS,0.26,0.3,14.94,EST,-18000000,EQUITY
PPCBD,'Propanc Biopharma, Inc.',2019-02-14T18:19:00.000Z,TAS,,,,UTC,0,EQUITY
BWA,BorgWarner Inc.,2019-02-14T06:30:00.000Z,TAS,1.07,1.21,12.87,EST,-18000000,EQUITY
BRG-PD,'Bluerock Residential Growth REIT, Inc.',2019-02-14T08:30:00.000Z,TAS,-0.44,-0.55,-25.57,EST,-18000000,EQUITY
BFLBF,Bilfinger SE,2019-02-14T17:19:00.000Z,TAS,,0.58,,EST,-18000000,EQUITY
CBB,Cincinnati Bell Inc.,2019-02-14T06:26:00.000Z,TAS,-0.17,-0.65,-282.35,UTC,0,EQUITY
EVLO,'Evelo Biosciences, Inc.',2019-02-14T07:00:00.000Z,TAS,-0.58,-0.49,15.22,EST,-18000000,EQUITY
VEND,'Generation Next Franchise Brands, Inc.',2019-02-14T18:39:00.000Z,TAS,,,,UTC,0,EQUITY
BRDCF,Bridgestone Corporation,2019-02-15T01:00:00.000Z,TAS,107.2,96.01,-10.44,EST,-18000000,EQUITY
BASI,'Bioanalytical Systems, Inc.',2019-02-14T11:07:00.000Z,TAS,,,,UTC,0,EQUITY
BGCP,'BGC Partners, Inc.',2019-02-14T08:39:00.000Z,TAS,0.16,0.14,-9.68,EST,-18000000,EQUITY
BLIN,'Bridgeline Digital, Inc.',2019-02-14T18:27:00.000Z,TAS,,,,EST,-18000000,EQUITY
BCOR,'Blucora, Inc.',2019-02-14T06:41:00.000Z,TAS,-0.18,-0.16,9.09,EST,-18000000,EQUITY
BL,'BlackLine, Inc.',2019-02-14T16:05:00.000Z,TAS,0.01,0.03,400,EST,-18000000,EQUITY
BDRBF,Bombardier Inc.,2019-02-14T06:00:00.000Z,TAS,0.02,0.05,177.78,EST,-18000000,EQUITY
BNPUF,Bonavista Energy Corporation,2019-02-14T18:48:00.000Z,TAS,0.02,0.3,1664.71,UTC,0,EQUITY
BPZZF,Boston Pizza Royalties Income Fund,2019-02-14T07:00:00.000Z,TAS,0.32,0.32,0,EST,-18000000,EQUITY
DTRC,Dakota Territory Resource Corp.,2019-02-14T14:54:00.000Z,TAS,,,,EST,-18000000,EQUITY
MDNAF,Medicenna Therapeutics Corp.,2019-02-14T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
RDFN,Redfin Corporation,2019-02-14T16:01:00.000Z,TAS,-0.18,-0.14,23.91,EST,-18000000,EQUITY
HGSH,China HGS Real Estate Inc.,2019-02-14T06:21:00.000Z,TAS,,,,EST,-18000000,EQUITY
PLLIF,Pirelli & C. S.p.A.,2019-02-14T13:13:00.000Z,TAS,0.12,0.17,37.1,EST,-18000000,EQUITY
YCBD-PA,'cbdMD, Inc.',2019-02-14T16:48:00.000Z,TAS,,,,EST,-18000000,EQUITY
PRTA,Prothena Corporation plc,2019-02-14T16:05:00.000Z,TAS,-0.94,-0.56,40.43,EST,-18000000,EQUITY
CC,The Chemours Company,2019-02-14T16:15:00.000Z,TAS,0.99,1.05,5.63,EST,-18000000,EQUITY
CME,CME Group Inc.,2019-02-14T07:00:00.000Z,TAS,1.72,1.77,3.09,EST,-18000000,EQUITY
CIAFF,Champion Iron Limited,2019-02-14T07:49:00.000Z,TAS,0.06,0.05,-16.67,EST,-18000000,EQUITY
FREJN,Federal Home Loan Mortgage Corporation,2019-02-14T08:10:00.000Z,TAS,0,-0.12,,EST,-18000000,EQUITY
CYBR,CyberArk Software Ltd.,2019-02-14T08:04:00.000Z,TAS,0.59,0.89,50.08,EST,-18000000,EQUITY
DTRCD,Dakota Territory Resource Corp.,2019-02-14T14:54:00.000Z,TAS,,,,UTC,0,EQUITY
DUK-PA,Duke Energy Corporation,2019-02-14T07:00:00.000Z,TAS,0.89,0.84,-5.62,EST,-18000000,EQUITY
SAMOF,Sangoma Technologies Corporation,2019-02-14T17:39:00.000Z,TAS,0.01,0,-150,UTC,0,EQUITY
MVBF,MVB Financial Corp.,2019-02-14T16:05:00.000Z,TAS,0.24,0.24,0,EST,-18000000,EQUITY
TU,TELUS Corporation,2019-02-14T06:45:00.000Z,TAS,0.35,0.35,-0.29,EST,-18000000,EQUITY
MDNA,Medicenna Therapeutics Corp.,2019-02-14T17:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
SMICY,Semiconductor Manufacturing International Corporation,2019-02-14T05:58:00.000Z,TAS,,,,UTC,0,EQUITY
MSN,Emerson Radio Corp.,2019-02-14T18:28:00.000Z,TAS,,,,EST,-18000000,EQUITY
GRPRF,Grupo Rotoplas S.A.B. de C.V.,2019-02-14T17:51:00.000Z,TAS,,,,EST,-18000000,EQUITY
TRP,TC Energy Corporation,2019-02-14T07:38:00.000Z,TAS,1.01,1.03,1.78,EST,-18000000,EQUITY
VMC,Vulcan Materials Company,2019-02-14T08:17:00.000Z,TAS,0.89,0.99,11.74,EST,-18000000,EQUITY
YCBD,'cbdMD, Inc.',2019-02-14T16:48:00.000Z,TAS,,,,EST,-18000000,EQUITY
STC,Stewart Information Services Corporation,2019-02-14T06:15:00.000Z,TAS,0.6,0.48,-20.4,EST,-18000000,EQUITY
CGNX,Cognex Corporation,2019-02-14T16:14:00.000Z,TAS,0.22,0.26,18.72,EST,-18000000,EQUITY
COWN,Cowen Inc.,2019-02-14T08:12:00.000Z,TAS,0.11,0.19,80.95,EST,-18000000,EQUITY
CEI,'Camber Energy, Inc.',2019-02-14T18:33:00.000Z,TAS,,,,EST,-18000000,EQUITY
GOOS,Canada Goose Holdings Inc.,2019-02-14T06:47:00.000Z,TAS,0.82,0.96,17.36,EST,-18000000,EQUITY
ETRN,Equitrans Midstream Corporation,2019-02-14T06:30:00.000Z,TAS,0.31,0.84,174.51,EST,-18000000,EQUITY
SPXC,SPX Corporation,2019-02-14T16:15:00.000Z,TAS,0.84,0.89,6.33,EST,-18000000,EQUITY
CTT,'CatchMark Timber Trust, Inc.',2019-02-14T16:05:00.000Z,TAS,-0.73,-0.78,-7,EST,-18000000,EQUITY
