ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AAFRF,Airtel Africa Plc,2019-06-28T02:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ANDGF,'Aeon Delight Co., Ltd.',2019-06-28T03:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CDMO,'Avid Bioservices, Inc.',2019-06-27T16:05:00.000Z,TAS,-0.03,-0.02,33.33,EDT,-14400000,EQUITY
OASMY,Vivesto AB,2019-06-28T01:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APOG,'Apogee Enterprises, Inc.',2019-06-27T06:45:00.000Z,TAS,0.54,0.58,7.01,EDT,-14400000,EQUITY
ADPT,Adaptive Biotechnologies Corporation,2019-06-27T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TOBAF,TAAT Global Alternatives Inc.,2019-06-27T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WBA,'Walgreens Boots Alliance, Inc.',2019-06-27T07:00:00.000Z,TAS,1.43,1.47,2.51,EDT,-14400000,EQUITY
CDMOP,'Avid Bioservices, Inc.',2019-06-27T16:05:00.000Z,TAS,-0.03,-0.02,33.33,UTC,0,EQUITY
ACN,Accenture plc,2019-06-27T06:54:00.000Z,TAS,1.89,1.93,2.01,EDT,-14400000,EQUITY
ENTX,Entera Bio Ltd.,2019-06-27T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BLKLF,Blackline Safety Corp.,2019-06-27T09:16:00.000Z,TAS,-0.04,-0.06,-39.53,EDT,-14400000,EQUITY
CAG,'Conagra Brands, Inc.',2019-06-27T07:28:00.000Z,TAS,0.41,0.36,-12.62,EDT,-14400000,EQUITY
SKPBF,Sapura Energy Berhad,2019-06-27T06:22:00.000Z,TAS,,,,UTC,0,EQUITY
GMUAF,Gamuda Berhad,2019-06-27T06:44:00.000Z,TAS,,,,UTC,0,EQUITY
CTXDF,Cantex Mine Development Corp.,2019-06-27T17:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DTRC,Dakota Territory Resource Corp.,2019-06-27T15:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HERTF,Heritage Cannabis Holdings Corp.,2019-06-27T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EMLAF,Empire Company Limited,2019-06-27T06:06:00.000Z,TAS,0.42,0.46,9.26,EDT,-14400000,EQUITY
DTRCD,Dakota Territory Resource Corp.,2019-06-27T15:42:00.000Z,TAS,,,,UTC,0,EQUITY
SJR,Shaw Communications Inc.,2019-06-27T08:36:00.000Z,TAS,0.32,0.44,37.5,EDT,-14400000,EQUITY
JFROF,'J. Front Retailing Co., Ltd.',2019-06-28T02:00:00.000Z,TAS,24.83,28.45,14.58,EDT,-14400000,EQUITY
PRGS,Progress Software Corporation,2019-06-27T16:15:00.000Z,TAS,0.57,0.65,14.44,EDT,-14400000,EQUITY
MKC-V,'McCormick & Company, Incorporated',2019-06-27T06:30:00.000Z,TAS,1.08,1.16,7.61,EDT,-14400000,EQUITY
YUMSF,'Demae-Can Co.,Ltd',2019-06-28T03:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FC,Franklin Covey Co.,2019-06-27T16:10:00.000Z,TAS,-0.2,-0.14,28.57,EDT,-14400000,EQUITY
OCLCF,Oracle Corporation Japan,2019-06-28T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MKC,'McCormick & Company, Incorporated',2019-06-27T06:30:00.000Z,TAS,0.54,0.58,7.61,EDT,-14400000,EQUITY
TPCS,TechPrecision Corporation,2019-06-27T16:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ICPBF,Inscape Corporation,2019-06-27T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CAMP,CalAmp Corp.,2019-06-27T16:05:00.000Z,TAS,0.09,0.12,36.36,EDT,-14400000,EQUITY
DGNOF,DIAGNOS Inc.,2019-06-27T16:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GMS,GMS Inc.,2019-06-27T06:00:00.000Z,TAS,0.72,0.68,-5.69,EDT,-14400000,EQUITY
