ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
VRNDF,2019-04-22T19:17:00.000Z,TAS,,,,UTC,0,EQUITY
DLTNF,2019-04-22T19:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WAL,2019-04-22T17:28:00.000Z,TAS,1.09,1.16,6.23,EDT,-14400000,EQUITY
AVX,2019-04-22T08:31:00.000Z,TAS,0.39,0.41,5.13,UTC,0,EQUITY
ZION,2019-04-22T16:10:00.000Z,TAS,1.05,1.04,-0.95,EDT,-14400000,EQUITY
ACC,2019-04-22T16:20:00.000Z,TAS,0.22,0.21,-3.23,EDT,-14400000,EQUITY
ADC,2019-04-22T16:05:00.000Z,TAS,0.43,0.48,12.94,EDT,-14400000,EQUITY
MAOTF,2019-04-22T07:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ZIONW,2019-04-22T16:10:00.000Z,TAS,1.05,1.04,-0.95,UTC,0,EQUITY
EQBK,2019-04-22T16:50:00.000Z,TAS,0.65,-0.26,-140.19,EDT,-14400000,EQUITY
ONB,2019-04-22T06:30:00.000Z,TAS,0.31,0.32,3.9,EDT,-14400000,EQUITY
IBCP,2019-04-22T07:59:00.000Z,TAS,0.45,0.39,-12.95,EDT,-14400000,EQUITY
BRO,2019-04-22T17:11:00.000Z,TAS,0.36,0.41,13.57,EDT,-14400000,EQUITY
CBU,2019-04-22T06:45:00.000Z,TAS,0.76,0.81,6.3,EDT,-14400000,EQUITY
BEDU,2019-04-22T17:00:00.000Z,TAS,0.19,0.25,35.14,EDT,-14400000,EQUITY
PMBC,2019-04-22T07:45:00.000Z,TAS,0.12,0.04,-66.67,UTC,0,EQUITY
WASH,2019-04-22T06:00:00.000Z,TAS,0.95,1,5.26,EDT,-14400000,EQUITY
BPRN,2019-04-22T17:43:00.000Z,TAS,0.53,0.03,-94.31,EDT,-14400000,EQUITY
RBB,2019-04-22T19:36:00.000Z,TAS,0.55,0.51,-7.27,EDT,-14400000,EQUITY
MBCN,2019-04-22T08:00:00.000Z,TAS,0.49,0.46,-6.12,EDT,-14400000,EQUITY
STSBF,2019-04-22T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BELDF,2019-04-22T12:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CCBG,2019-04-22T07:00:00.000Z,TAS,0.37,0.38,2.7,EDT,-14400000,EQUITY
BMRC,2019-04-22T08:00:00.000Z,TAS,0.63,0.54,-14.15,EDT,-14400000,EQUITY
BSRR,2019-04-22T08:01:00.000Z,TAS,0.52,0.58,12.19,EDT,-14400000,EQUITY
FBMS,2019-04-22T09:15:00.000Z,TAS,0.64,0.63,-1.1,EDT,-14400000,EQUITY
TRST,2019-04-22T16:02:00.000Z,TAS,0.16,0.15,-6.25,EDT,-14400000,EQUITY
IBTX,2019-04-22T17:00:00.000Z,TAS,1.19,0.85,-28.39,EDT,-14400000,EQUITY
MDBJF,2019-04-23T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
BOH,2019-04-22T06:45:00.000Z,TAS,1.36,1.43,5.46,EDT,-14400000,EQUITY
NBTB,2019-04-22T16:15:00.000Z,TAS,0.63,0.66,5.43,EDT,-14400000,EQUITY
SMBC,2019-04-22T18:05:00.000Z,TAS,0.74,0.76,2.7,EDT,-14400000,EQUITY
NSLYF,2019-04-23T00:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KMB,2019-04-22T07:30:00.000Z,TAS,1.54,1.66,7.79,EDT,-14400000,EQUITY
CDNS,2019-04-22T16:05:00.000Z,TAS,0.49,0.54,9.76,EDT,-14400000,EQUITY
