ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
TVFCF,Télévision Française 1 Société anonyme,2018-10-30T16:47:00.000Z,TAS,,0.07,,EDT,-14400000,EQUITY
HGDPF,SpareBank 1 Helgeland,2018-10-30T08:08:00.000Z,TAS,2.43,2.2,-9.58,EDT,-14400000,EQUITY
DDD,3D Systems Corporation,2018-10-30T16:19:00.000Z,TAS,0.03,0.02,-33.33,EDT,-14400000,EQUITY
BGFV,Big 5 Sporting Goods Corporation,2018-10-30T16:10:00.000Z,TAS,0.19,0.15,-21.05,EDT,-14400000,EQUITY
EA,Electronic Arts Inc.,2018-10-30T16:01:00.000Z,TAS,0.58,0.88,50.68,EDT,-14400000,EQUITY
DRWKF,Drägerwerk AG & Co. KGaA,2018-10-30T13:32:00.000Z,TAS,0.29,-0.26,-189.66,EDT,-14400000,EQUITY
INDFF,Indofood Agri Resources Ltd.,2018-10-30T18:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HXGCF,Hexagon Composites ASA,2018-10-31T02:03:00.000Z,TAS,0,0.22,,EDT,-14400000,EQUITY
MOYFF,Mynaric AG,2018-10-31T03:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MSEIF,Magseis Fairfield ASA,2018-10-30T13:00:00.000Z,TAS,-0.02,-0.08,-216,EDT,-14400000,EQUITY
MNHVF,Mowi ASA,2018-10-31T01:37:00.000Z,TAS,0.29,0.11,-62.2,EDT,-14400000,EQUITY
RCEL,'AVITA Medical, Inc.',2018-10-30T18:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
XAN-PC,ACRES Commercial Realty Corp.,2018-10-30T19:24:00.000Z,TAS,0.21,0.24,17.07,UTC,0,EQUITY
VRSK,'Verisk Analytics, Inc.',2018-10-30T16:52:00.000Z,TAS,1.07,1.08,1.22,EDT,-14400000,EQUITY
WAB,Westinghouse Air Brake Technologies Corporation,2018-10-30T07:40:00.000Z,TAS,0.95,0.95,-0.31,EDT,-14400000,EQUITY
ATCO,Atlas Corp.,2018-10-30T17:01:00.000Z,TAS,0.25,0.36,43.43,EDT,-14400000,EQUITY
XLRN,Acceleron Pharma Inc.,2018-10-30T16:05:00.000Z,TAS,-0.66,-0.63,3.96,UTC,0,EQUITY
ANNSF,'Aena S.M.E., S.A.',2018-10-30T15:44:00.000Z,TAS,3.76,3.36,-10.64,EDT,-14400000,EQUITY
WUXIF,'WuXi AppTec Co., Ltd.',2018-10-30T18:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AFLYY,Air France-KLM SA,2018-10-31T01:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AJRD,'Aerojet Rocketdyne Holdings, Inc.',2018-10-30T17:19:00.000Z,TAS,0.27,0.82,200.37,EDT,-14400000,EQUITY
APMSF,Aperam S.A.,2018-10-30T12:40:00.000Z,TAS,0.73,0.87,18.85,EDT,-14400000,EQUITY
ATCO-PI,Atlas Corp.,2018-10-30T17:01:00.000Z,TAS,0.25,0.36,43.43,EDT,-14400000,EQUITY
AIN,Albany International Corp.,2018-10-30T17:00:00.000Z,TAS,0.7,0.85,21.43,EDT,-14400000,EQUITY
AKRYY,Akastor ASA,2018-10-31T02:00:00.000Z,TAS,-0.06,0.08,233.33,EDT,-14400000,EQUITY
BIOVF,Swedish Orphan Biovitrum AB (publ),2018-10-31T03:00:00.000Z,TAS,2.48,2.3,-7.26,EDT,-14400000,EQUITY
AER,AerCap Holdings N.V.,2018-10-30T07:00:00.000Z,TAS,1.58,1.79,13.58,EDT,-14400000,EQUITY
AEGN,Aegion Corporation,2018-10-30T19:42:00.000Z,TAS,0.46,0.45,-1.32,UTC,0,EQUITY
ALIAF,Alacer Gold Corp.,2018-10-30T07:00:00.000Z,TAS,-0.03,-0.09,-221.43,UTC,0,EQUITY
AOS,A. O. Smith Corporation,2018-10-30T06:55:00.000Z,TAS,0.63,0.61,-3.02,EDT,-14400000,EQUITY
AINV,Apollo Investment Corporation,2018-10-30T16:06:00.000Z,TAS,0.46,0.45,-2.6,EDT,-14400000,EQUITY
FCAU,Fiat Chrysler Automobiles N.V.,2018-10-30T08:36:00.000Z,TAS,0.81,0.89,9.61,UTC,0,EQUITY
HWM,Howmet Aerospace Inc.,2018-10-30T08:00:00.000Z,TAS,0.3,0.32,6.67,EDT,-14400000,EQUITY
OMVJF,OMV Aktiengesellschaft,2018-10-31T02:11:00.000Z,TAS,1.3,1.39,6.68,EDT,-14400000,EQUITY
ZNH,China Southern Airlines Company Limited,2018-10-30T05:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
XAN,ACRES Commercial Realty Corp.,2018-10-30T19:24:00.000Z,TAS,0.21,0.24,17.07,UTC,0,EQUITY
ACR,ACRES Commercial Realty Corp.,2018-10-30T19:24:00.000Z,TAS,0.21,0.24,17.07,EDT,-14400000,EQUITY
AGCO,AGCO Corporation,2018-10-30T09:20:00.000Z,TAS,0.81,0.91,11.93,EDT,-14400000,EQUITY
ARAY,Accuray Incorporated,2018-10-30T16:19:00.000Z,TAS,-0.09,-0.11,-25,EDT,-14400000,EQUITY
ACRE,Ares Commercial Real Estate Corporation,2018-10-30T07:00:00.000Z,TAS,0.33,0.35,7.03,EDT,-14400000,EQUITY
ATEN,'A10 Networks, Inc.',2018-10-30T16:10:00.000Z,TAS,-0.01,0.03,300,EDT,-14400000,EQUITY
APELY,'Alps Alpine Co., Ltd.',2018-10-30T17:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMT,American Tower Corporation,2018-10-30T09:18:00.000Z,TAS,0.81,0.83,2.85,EDT,-14400000,EQUITY
CLZNF,Clariant AG,2018-10-31T02:02:00.000Z,TAS,0.37,,,EDT,-14400000,EQUITY
AFG,'American Financial Group, Inc.',2018-10-30T18:23:00.000Z,TAS,1.88,2.19,16.68,EDT,-14400000,EQUITY
AICAF,Air China Limited,2018-10-31T03:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AITUF,Anritsu Corporation,2018-10-31T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADRO,'Aduro Biotech, Inc.',2018-10-30T16:01:00.000Z,TAS,-1.56,-1.45,7.05,UTC,0,EQUITY
ALPMY,Astellas Pharma Inc.,2018-10-30T23:00:00.000Z,TAS,,25.52,,EDT,-14400000,EQUITY
ICAGY,International Consolidated Airlines Group S.A.,2018-10-31T03:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SDDFF,Ternium Argentina S.A.,2018-10-30T19:52:00.000Z,TAS,0.48,0.67,39.87,EDT,-14400000,EQUITY
