ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DNSKF,Danske Bank A/S,2020-11-04T02:00:00.000Z,TAS,2.06,2.3,11.81,EST,-18000000,EQUITY
Y,Alleghany Corporation,2020-11-03T16:14:00.000Z,TAS,-1.75,3.23,284.05,EST,-18000000,EQUITY
SPR,"Spirit AeroSystems Holdings, Inc.",2020-11-03T07:30:00.000Z,TAS,-1.34,-1.34,0,EST,-18000000,EQUITY
MNHVF,Mowi ASA,2020-11-04T00:30:00.000Z,TAS,0.11,0.1,-12.28,EST,-18000000,EQUITY
MNCL,Monocle Acquisition Corporation,2020-11-03T14:03:00.000Z,TAS,0.23,-0.04,-117.39,UTC,0,EQUITY
KAR,"KAR Auction Services, Inc.",2020-11-03T16:47:00.000Z,TAS,0.28,0.45,61.87,EST,-18000000,EQUITY
ASX,"ASE Technology Holding Co., Ltd.",2020-11-04T03:23:00.000Z,TAS,0.08,0.11,31.25,EST,-18000000,EQUITY
ANDE,"The Andersons, Inc.",2020-11-03T16:05:00.000Z,TAS,-0.12,-0.07,40.17,EST,-18000000,EQUITY
BRGSF,Bergs Timber AB (publ),2020-11-03T07:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
APMSF,Aperam S.A.,2020-11-04T00:56:00.000Z,TAS,0.17,0.3,76.47,EST,-18000000,EQUITY
AKOWF,Aker Offshore Wind AS,2020-11-03T08:00:00.000Z,TAS,-0.01,-0.02,-100,EST,-18000000,EQUITY
AMPE,"Ampio Pharmaceuticals, Inc.",2020-11-03T09:35:00.000Z,TAS,,,,EST,-18000000,EQUITY
AUOTY,AU Optronics Corp.,2020-11-03T10:45:00.000Z,TAS,0.02,0.11,430,EST,-18000000,EQUITY
CRARF,Crédit Agricole S.A.,2020-11-04T01:00:00.000Z,TAS,,0.36,,EST,-18000000,EQUITY
LNZNF,Lenzing Aktiengesellschaft,2020-11-04T01:30:00.000Z,TAS,-0.15,-0.16,-4.58,EST,-18000000,EQUITY
AGCO,AGCO Corporation,2020-11-03T07:30:00.000Z,TAS,0.98,2.09,114.14,EST,-18000000,EQUITY
ASOZF,Asseco Poland S.A.,2020-11-04T01:09:00.000Z,TAS,,,,EST,-18000000,EQUITY
CLPBF,Coloplast A/S,2020-11-03T05:59:00.000Z,TAS,5.02,4.88,-2.87,EST,-18000000,EQUITY
CCNTF,Concentric AB (publ),2020-11-04T02:00:00.000Z,TAS,1.37,1.06,-22.63,EST,-18000000,EQUITY
ALFNF,Alfen N.V.,2020-11-04T01:38:00.000Z,TAS,,,,EST,-18000000,EQUITY
