ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
KLIC,"Kulicke and Soffa Industries, Inc.",2020-01-29T21:55:00.000Z,TAS,0.14,0.24,71.43,EST,-18000000,EQUITY
ROK,"Rockwell Automation, Inc.",2020-01-29T07:01:00.000Z,TAS,2.1,2.11,0.43,EST,-18000000,EQUITY
WRTBF,Wärtsilä Oyj Abp,2020-01-30T02:39:00.000Z,TAS,0.28,0.24,-14.29,EST,-18000000,EQUITY
RHHBF,Roche Holding AG,2020-01-30T01:10:00.000Z,TAS,,,,EST,-18000000,EQUITY
ARHUF,AAK AB (publ.),2020-01-30T02:50:00.000Z,TAS,1.54,1.56,1.3,EST,-18000000,EQUITY
ADP,"Automatic Data Processing, Inc.",2020-01-29T06:57:00.000Z,TAS,1.45,1.52,5.19,EST,-18000000,EQUITY
AGNC,AGNC Investment Corp.,2020-01-29T16:01:00.000Z,TAS,0.55,0.57,3.83,EST,-18000000,EQUITY
AXS,AXIS Capital Holdings Limited,2020-01-29T16:15:00.000Z,TAS,0.05,0.05,8.7,EST,-18000000,EQUITY
GNGBF,Getinge AB (publ),2020-01-30T02:00:00.000Z,TAS,3.76,3.84,2.18,EST,-18000000,EQUITY
DB,Deutsche Bank Aktiengesellschaft,2020-01-30T01:51:00.000Z,TAS,-0.1,-0.15,-50,EST,-18000000,EQUITY
ENEKF,Enea AB (publ),2020-01-30T01:26:00.000Z,TAS,2.67,1.32,-50.56,EST,-18000000,EQUITY
PKG,Packaging Corporation of America,2020-01-29T17:18:00.000Z,TAS,1.7,1.71,0.41,EST,-18000000,EQUITY
MAA,"Mid-America Apartment Communities, Inc.",2020-01-29T16:16:00.000Z,TAS,0.59,1.3,121.47,EST,-18000000,EQUITY
SVCBY,Svenska Cellulosa Aktiebolaget SCA (publ),2020-01-30T02:05:00.000Z,TAS,,,,UTC,0,EQUITY
VOLVF,AB Volvo (publ),2020-01-30T01:20:00.000Z,TAS,2.88,3.22,11.73,EST,-18000000,EQUITY
APELY,"Alps Alpine Co., Ltd.",2020-01-30T01:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
ABTX,"Allegiance Bancshares, Inc.",2020-01-29T07:00:00.000Z,TAS,0.61,0.67,10.38,EST,-18000000,EQUITY
AITUF,Anritsu Corporation,2020-01-30T01:03:00.000Z,TAS,18.07,26.57,47.06,EST,-18000000,EQUITY
ALNPF,ANA Holdings Inc.,2020-01-30T01:00:00.000Z,TAS,92.75,88.66,-4.41,EST,-18000000,EQUITY
AGNCP,AGNC Investment Corp.,2020-01-29T16:01:00.000Z,TAS,0.55,0.57,3.83,EST,-18000000,EQUITY
HNNMY,H & M Hennes & Mauritz AB (publ),2020-01-30T01:49:00.000Z,TAS,,,,EST,-18000000,EQUITY
PBAM,"Private Bancorp of America, Inc.",2020-01-29T18:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
T,AT&T Inc.,2020-01-29T06:50:00.000Z,TAS,0.87,0.89,2.42,EST,-18000000,EQUITY
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",2020-01-29T06:13:00.000Z,TAS,,,,EST,-18000000,EQUITY
APELF,"Alps Alpine Co., Ltd.",2020-01-30T01:00:00.000Z,TAS,46.47,-3.14,-106.76,EST,-18000000,EQUITY
