ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ISRMF,2018-08-16T05:55:00.000Z,TAS,,,,UTC,0,EQUITY
HUTMF,2018-08-16T08:00:00.000Z,TAS,,,,UTC,0,EQUITY
HUT,2018-08-16T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ELKEF,2018-08-17T01:13:00.000Z,TAS,1.4,2.28,62.51,EDT,-14400000,EQUITY
CRMT,2018-08-16T17:02:00.000Z,TAS,1.15,1.53,33.39,EDT,-14400000,EQUITY
VJET,2018-08-16T16:15:00.000Z,TAS,-0.3,-0.75,-150,EDT,-14400000,EQUITY
AKTX,2018-08-16T16:26:00.000Z,TAS,-0.47,-0.09,80.85,EDT,-14400000,EQUITY
CLQDF,2018-08-16T05:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ENMPF,2018-08-17T02:13:00.000Z,TAS,-0.1,-0.1,0,EDT,-14400000,EQUITY
ZEAL,2018-08-16T09:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARAY,2018-08-16T16:05:00.000Z,TAS,-0.02,-0.01,44.44,EDT,-14400000,EQUITY
SHLRF,2018-08-17T00:30:00.000Z,TAS,2.08,2.72,30.77,EDT,-14400000,EQUITY
PANHF,2018-08-16T04:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
XMMRF,2018-08-17T02:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMKBY,2018-08-17T01:55:00.000Z,TAS,-6.43,-5,22.19,EDT,-14400000,EQUITY
CLTEF,2018-08-16T23:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BGAIF,2018-08-17T02:05:00.000Z,TAS,3.08,3.62,17.53,EDT,-14400000,EQUITY
AMR,2018-08-16T08:00:00.000Z,TAS,3.94,7.16,81.73,EDT,-14400000,EQUITY
AMKBF,2018-08-17T01:55:00.000Z,TAS,-6.43,-5,22.19,EDT,-14400000,EQUITY
ATGE,2018-08-16T16:05:00.000Z,TAS,0.91,0.86,-4.97,EDT,-14400000,EQUITY
AGRO,2018-08-16T16:28:00.000Z,TAS,0.09,-0.27,-390.22,EDT,-14400000,EQUITY
BZTAF,2018-08-17T02:14:00.000Z,TAS,0.38,0.43,13.16,EDT,-14400000,EQUITY
ENMPD,2018-08-17T02:13:00.000Z,TAS,-0.1,-0.1,0,EDT,-14400000,EQUITY
FRSX,2018-08-17T02:00:00.000Z,TAS,-0.18,-0.15,16.67,EDT,-14400000,EQUITY
TFECF,2018-08-17T02:13:00.000Z,TAS,-0.1,-0.1,0,UTC,0,EQUITY
AMAT,2018-08-16T16:02:00.000Z,TAS,1.17,1.2,2.83,EDT,-14400000,EQUITY
