ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
RETDF,2019-02-15T20:26:00.000Z,TAS,,,,EST,-18000000,EQUITY
AREN,2019-02-15T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
AXL,2019-02-15T08:00:00.000Z,TAS,0.42,0.45,8.43,EST,-18000000,EQUITY
ATMFF,2019-02-15T12:58:00.000Z,TAS,,,,EST,-18000000,EQUITY
HOLI,2019-02-15T17:00:00.000Z,TAS,0.59,0.73,23.73,EST,-18000000,EQUITY
CPSI,2019-02-15T07:02:00.000Z,TAS,0.58,0.78,34.48,EST,-18000000,EQUITY
ATBPD,2019-02-15T17:02:00.000Z,TAS,-0.1,-0.1,0,UTC,0,EQUITY
ABR-PC,2019-02-15T08:15:00.000Z,TAS,0.28,0.47,65.49,UTC,0,EQUITY
ATBPF,2019-02-15T17:02:00.000Z,TAS,-0.1,-0.1,0,EST,-18000000,EQUITY
AAUGF,2019-02-15T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
ABR,2019-02-15T08:15:00.000Z,TAS,0.28,0.47,65.49,EST,-18000000,EQUITY
ACDVF,2019-02-15T06:00:00.000Z,TAS,0.15,0.2,29.87,EST,-18000000,EQUITY
OPPXF,2019-02-15T08:00:00.000Z,TAS,0.16,0.12,-25,UTC,0,EQUITY
MVEN,2019-02-15T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
CIVB,2019-02-15T08:54:00.000Z,TAS,0.41,0.49,19.51,EST,-18000000,EQUITY
GBTC,2019-02-15T17:01:00.000Z,TAS,,,,EST,-18000000,EQUITY
NWL,2019-02-15T06:30:00.000Z,TAS,0.67,0.71,6.61,EST,-18000000,EQUITY
BJSAF,2019-02-15T11:52:00.000Z,TAS,,,,EST,-18000000,EQUITY
MITO,2019-02-15T17:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
CUPUF,2019-02-15T18:17:00.000Z,TAS,0.16,0.22,37.5,EST,-18000000,EQUITY
CPPMF,2019-02-15T06:00:00.000Z,TAS,-0.01,-0.01,-42.86,EST,-18000000,EQUITY
ELEMF,2019-02-15T13:49:00.000Z,TAS,,,,EST,-18000000,EQUITY
INREF,2019-02-15T11:57:00.000Z,TAS,1.17,1.19,1.71,EST,-18000000,EQUITY
CZXMF,2019-02-15T15:17:00.000Z,TAS,,,,UTC,0,EQUITY
RGDFF,2019-02-15T13:23:00.000Z,TAS,,,,EST,-18000000,EQUITY
CRNLF,2019-02-15T05:15:00.000Z,TAS,,,,EST,-18000000,EQUITY
SXT,2019-02-15T06:55:00.000Z,TAS,0.79,0.79,0,EST,-18000000,EQUITY
POR,2019-02-15T05:00:00.000Z,TAS,0.53,0.55,4.76,EST,-18000000,EQUITY
DE,2019-02-15T06:37:00.000Z,TAS,1.76,1.54,-12.3,EST,-18000000,EQUITY
MCO,2019-02-15T07:00:00.000Z,TAS,1.67,1.63,-2.57,EST,-18000000,EQUITY
ZNCXF,2019-02-15T15:17:00.000Z,TAS,,,,EST,-18000000,EQUITY
ELGSF,2019-02-15T13:49:00.000Z,TAS,,,,UTC,0,EQUITY
CPXGF,2019-02-15T06:15:00.000Z,TAS,0.48,0.43,-10.42,EST,-18000000,EQUITY
NWHM,2019-02-15T06:00:00.000Z,TAS,0.46,0.28,-39,UTC,0,EQUITY
CHH,2019-02-15T08:00:00.000Z,TAS,0.84,0.88,5.14,EST,-18000000,EQUITY
SEOVF,2019-02-15T19:54:00.000Z,TAS,,,,EST,-18000000,EQUITY
XIN,2019-02-15T17:06:00.000Z,TAS,,,,EST,-18000000,EQUITY
DAN,2019-02-15T06:59:00.000Z,TAS,0.65,0.71,9.74,EST,-18000000,EQUITY
USNZY,2019-02-15T05:41:00.000Z,TAS,,,,EST,-18000000,EQUITY
HE,2019-02-15T06:00:00.000Z,TAS,0.47,0.45,-4.86,EST,-18000000,EQUITY
ENB,2019-02-15T07:00:00.000Z,TAS,0.61,0.65,6.56,EST,-18000000,EQUITY
MTYFF,2019-02-15T09:23:00.000Z,TAS,0.73,0.54,-26.43,EST,-18000000,EQUITY
FREKF,2019-02-16T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
FTS,2019-02-15T06:00:00.000Z,TAS,0.59,0.56,-4.6,EST,-18000000,EQUITY
ORYZF,2019-02-15T11:15:00.000Z,TAS,-0.03,-0.02,33.33,EST,-18000000,EQUITY
WBC,2019-02-15T06:40:00.000Z,TAS,1.98,2.13,7.74,UTC,0,EQUITY
THRY,2019-02-15T17:06:00.000Z,TAS,,,,EST,-18000000,EQUITY
ZEUS,2019-02-15T06:31:00.000Z,TAS,0.19,-0.11,-157.89,EST,-18000000,EQUITY
TCRR,2019-02-15T17:08:00.000Z,TAS,,,,EST,-18000000,EQUITY
PEP,2019-02-15T06:02:00.000Z,TAS,1.49,1.49,0,EST,-18000000,EQUITY
UBER,2019-02-15T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
NEXA,2019-02-15T17:16:00.000Z,TAS,0.17,0.08,-52.1,EST,-18000000,EQUITY
YNDX,2019-02-15T06:26:00.000Z,TAS,23.46,20.95,-10.71,EST,-18000000,EQUITY
PGSWF,2019-02-15T12:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
