ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
CLRMF,Clean Air Metals Inc.,2019-05-31T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBW,'Build-A-Bear Workshop, Inc.',2019-05-31T06:45:00.000Z,TAS,0.15,0.08,-46.67,EDT,-14400000,EQUITY
CMMCF,OXE Marine AB (publ),2019-05-31T08:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IRLTF,Intralot S.A. Integrated Lottery Systems and Services,2019-05-31T06:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DYMEF,DionyMed Brands Inc.,2019-05-31T07:45:00.000Z,TAS,-0.05,0.01,120,UTC,0,EQUITY
BIG,'Big Lots, Inc.',2019-05-31T06:00:00.000Z,TAS,0.7,0.92,31.81,EDT,-14400000,EQUITY
CIHPF,CB Industrial Product Holding Berhad,2019-05-31T05:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
YTLPF,YTL Power International Berhad,2019-05-31T06:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
YTLCF,YTL Corporation Berhad,2019-05-31T06:38:00.000Z,TAS,,,,UTC,0,EQUITY
CTVA,'Corteva, Inc.',2019-05-31T09:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TRXXF,Gold Terra Resource Corp.,2019-05-31T14:39:00.000Z,TAS,,,,UTC,0,EQUITY
NWHAF,Handa Mining Corporation,2019-05-31T16:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CONN,'Conn's, Inc.',2019-05-31T06:00:00.000Z,TAS,0.53,0.58,8.82,EDT,-14400000,EQUITY
YGTFF,Gold Terra Resource Corp.,2019-05-31T14:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DLKGF,Delek Group Ltd.,2019-05-31T10:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GDMRF,Golden Dawn Minerals Inc.,2019-05-31T18:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ENLTF,Enlight Renewable Energy Ltd,2019-05-31T14:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GCO,Genesco Inc.,2019-05-31T06:50:00.000Z,TAS,0.04,0.33,704.88,EDT,-14400000,EQUITY
YIN,Yintech Investment Holdings Limited,2019-05-31T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
TPTX,'Turning Point Therapeutics, Inc.',2019-05-31T08:43:00.000Z,TAS,-0.69,-3.97,-472.87,EDT,-14400000,EQUITY
NDVAF,Indiva Limited,2019-05-31T17:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MESO,Mesoblast Limited,2019-05-31T17:05:00.000Z,TAS,-0.26,-0.25,3.85,EDT,-14400000,EQUITY
WKSP,Worksport Ltd.,2019-05-31T14:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VLTAF,Voltalia SA,2019-05-31T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
