ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SAIC,2018-12-06T16:15:00.000Z,TAS,1.17,1.35,15.88,EST,-18000000,EQUITY
AGX,2018-12-06T08:09:00.000Z,TAS,0.34,2.07,517.91,EST,-18000000,EQUITY
CZMWY,2018-12-07T01:08:00.000Z,TAS,0.53,0.49,-7.55,EST,-18000000,EQUITY
HOME,2018-12-06T06:45:00.000Z,TAS,0.15,0.18,20.81,UTC,0,EQUITY
ALCO,2018-12-06T21:40:00.000Z,TAS,,,,EST,-18000000,EQUITY
LULU,2018-12-06T16:05:00.000Z,TAS,0.7,0.75,7.91,EST,-18000000,EQUITY
CZMWF,2018-12-07T01:08:00.000Z,TAS,0.53,0.49,-7.55,EST,-18000000,EQUITY
GIII,2018-12-06T07:09:00.000Z,TAS,1.81,1.88,3.87,EST,-18000000,EQUITY
SWBIV,2018-12-06T16:05:00.000Z,TAS,0.14,0.2,48.15,UTC,0,EQUITY
SWBI,2018-12-06T16:05:00.000Z,TAS,0.14,0.2,48.15,EST,-18000000,EQUITY
ULTA,2018-12-06T16:27:00.000Z,TAS,2.16,2.18,0.88,EST,-18000000,EQUITY
FIZZ,2018-12-06T17:24:00.000Z,TAS,0.87,0.88,0.69,EST,-18000000,EQUITY
HRB,2018-12-06T08:30:00.000Z,TAS,-0.92,-0.83,10.27,EST,-18000000,EQUITY
AVGO,2018-12-06T16:15:00.000Z,TAS,5.58,5.85,4.9,EST,-18000000,EQUITY
BIBLF,2018-12-06T06:00:00.000Z,TAS,0.03,0.03,0,EST,-18000000,EQUITY
BLBD,2018-12-06T16:06:00.000Z,TAS,0.81,0.7,-13.37,EST,-18000000,EQUITY
AOBC,2018-12-06T16:05:00.000Z,TAS,0.14,0.2,48.15,UTC,0,EQUITY
CBWBF,2018-12-06T07:00:00.000Z,TAS,0.77,0.78,1.17,EST,-18000000,EQUITY
AVGOP,2018-12-06T16:15:00.000Z,TAS,5.58,5.85,4.9,EST,-18000000,EQUITY
BPMX,2018-12-06T16:10:00.000Z,TAS,-6,-6,0,UTC,0,EQUITY
CREJF,2018-12-07T01:30:00.000Z,TAS,,8.86,,UTC,0,EQUITY
TTC,2018-12-06T08:36:00.000Z,TAS,0.34,0.32,-4.48,EST,-18000000,EQUITY
SCWX,2018-12-06T07:00:00.000Z,TAS,-0.05,0.06,213.21,EST,-18000000,EQUITY
KNMOF,2018-12-07T01:00:00.000Z,TAS,93.43,101.94,9.11,EST,-18000000,EQUITY
COO,2018-12-06T16:32:00.000Z,TAS,2.96,2.87,-3.14,EST,-18000000,EQUITY
CMTL,2018-12-06T16:34:00.000Z,TAS,-0.06,0.14,322.22,EST,-18000000,EQUITY
