ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AEO,2019-06-05T08:00:00.000Z,TAS,0.21,0.24,14.83,EDT,-14400000,EQUITY
AMSC,2019-06-05T16:13:00.000Z,TAS,-0.21,-0.23,-9.52,EDT,-14400000,EQUITY
RBMTF,2019-06-05T10:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ABM,2019-06-05T16:15:00.000Z,TAS,0.41,0.47,13.8,EDT,-14400000,EQUITY
ALOT,2019-06-05T07:30:00.000Z,TAS,0.22,0.23,4.55,EDT,-14400000,EQUITY
BDGXF,2019-06-06T00:39:00.000Z,TAS,1.26,1.33,5.56,UTC,0,EQUITY
GIII,2019-06-05T07:31:00.000Z,TAS,0.22,0.25,11.61,EDT,-14400000,EQUITY
BFB,2019-06-05T07:45:00.000Z,TAS,0.31,0.33,8.2,UTC,0,EQUITY
FIVE,2019-06-05T16:01:00.000Z,TAS,0.35,0.46,32.95,EDT,-14400000,EQUITY
VRA,2019-06-05T08:00:00.000Z,TAS,-0.07,-0.05,28.57,EDT,-14400000,EQUITY
BF-B,2019-06-05T07:45:00.000Z,TAS,0.31,0.33,8.2,EDT,-14400000,EQUITY
IDT,2019-06-05T16:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CURN,2019-06-05T07:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SCWX,2019-06-05T07:00:00.000Z,TAS,-0.05,-0.02,62.26,EDT,-14400000,EQUITY
CPB,2019-06-05T07:30:00.000Z,TAS,0.47,0.56,18.9,EDT,-14400000,EQUITY
CMTL,2019-06-05T16:49:00.000Z,TAS,0.23,0.31,37.78,EDT,-14400000,EQUITY
CCORF,2019-06-05T19:43:00.000Z,TAS,0.14,0.12,-17.24,EDT,-14400000,EQUITY
OMQS,2019-06-05T18:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CLDR,2019-06-05T16:10:00.000Z,TAS,-0.23,-0.13,42.98,UTC,0,EQUITY
DLNG-PB,2019-06-05T16:05:00.000Z,TAS,-0.01,-0.03,-172.73,EDT,-14400000,EQUITY
DLNG,2019-06-05T16:05:00.000Z,TAS,-0.01,-0.03,-172.73,EDT,-14400000,EQUITY
ESTC,2019-06-05T16:15:00.000Z,TAS,-0.28,-0.28,1.41,EDT,-14400000,EQUITY
GRKZF,2019-06-05T11:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
UNFI,2019-06-05T16:10:00.000Z,TAS,0.52,0.61,16.41,EDT,-14400000,EQUITY
SFIX,2019-06-05T16:05:00.000Z,TAS,-0.03,0.07,333.33,EDT,-14400000,EQUITY
GEF,2019-06-05T16:15:00.000Z,TAS,0.79,0.81,2.4,EDT,-14400000,EQUITY
REVG,2019-06-05T16:03:00.000Z,TAS,0.25,0.24,-2.83,EDT,-14400000,EQUITY
STGYF,2019-06-05T17:30:00.000Z,TAS,0.19,0.18,-7.22,EDT,-14400000,EQUITY
GEF-B,2019-06-05T16:15:00.000Z,TAS,0.79,0.81,2.4,EDT,-14400000,EQUITY
MDB,2019-06-05T16:05:00.000Z,TAS,-0.24,-0.22,8.33,EDT,-14400000,EQUITY
VOLT,2019-06-05T17:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SMAR,2019-06-05T16:08:00.000Z,TAS,-0.18,-0.12,33.7,EDT,-14400000,EQUITY
MINDP,2019-06-05T16:15:00.000Z,TAS,-0.19,-0.24,-26.32,EDT,-14400000,EQUITY
MIND,2019-06-05T16:15:00.000Z,TAS,-0.19,-0.24,-26.32,EDT,-14400000,EQUITY
YJ,2019-06-05T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
