ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FGWLF,2020-04-17T08:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATLO,2020-04-17T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DDCCF,2020-04-17T05:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACU,2020-04-17T09:00:00.000Z,TAS,0.33,0.36,9.09,EDT,-14400000,EQUITY
ABCAF,2020-04-17T19:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EGKLF,2020-04-17T06:42:00.000Z,TAS,,0.03,,EDT,-14400000,EQUITY
BOCH,2020-04-17T09:00:00.000Z,TAS,0.22,0.05,-77.27,UTC,0,EQUITY
UNTY,2020-04-17T06:00:00.000Z,TAS,0.5,0.49,-2.2,EDT,-14400000,EQUITY
PBIP,2020-04-17T16:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PG,2020-04-17T07:00:00.000Z,TAS,1.13,1.17,3.36,EDT,-14400000,EQUITY
IBKC,2020-04-17T07:03:00.000Z,TAS,1.32,0.67,-49.17,UTC,0,EQUITY
RF-PC,2020-04-17T06:00:00.000Z,TAS,0.23,0.14,-38.6,EDT,-14400000,EQUITY
STT-PG,2020-04-17T07:50:00.000Z,TAS,1.35,1.67,23.98,EDT,-14400000,EQUITY
AGEEF,2020-04-17T15:00:00.000Z,TAS,-0.01,,,UTC,0,EQUITY
HCANF,2020-04-17T15:00:00.000Z,TAS,-0.01,,,EDT,-14400000,EQUITY
VITFF,2020-04-17T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KSU-P,2020-04-17T08:00:00.000Z,TAS,1.78,1.96,10.36,UTC,0,EQUITY
RF,2020-04-17T06:00:00.000Z,TAS,0.23,0.14,-38.6,EDT,-14400000,EQUITY
KSU,2020-04-17T08:00:00.000Z,TAS,1.78,1.96,10.36,UTC,0,EQUITY
HCAND,2020-04-17T15:00:00.000Z,TAS,-0.01,,,UTC,0,EQUITY
CFG,2020-04-17T06:37:00.000Z,TAS,0.38,0.03,-92,EDT,-14400000,EQUITY
STT,2020-04-17T07:50:00.000Z,TAS,1.35,1.67,23.98,EDT,-14400000,EQUITY
VRNOF,2020-04-17T14:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CFG-PE,2020-04-17T06:37:00.000Z,TAS,0.38,0.03,-92,EDT,-14400000,EQUITY
CHWRF,2020-04-17T04:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RDCPF,2020-04-17T16:50:00.000Z,TAS,0,-0.02,,EDT,-14400000,EQUITY
IBKCP,2020-04-17T07:03:00.000Z,TAS,1.32,0.67,-49.17,UTC,0,EQUITY
TBXXF,2020-04-17T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATDSD,2020-04-17T13:33:00.000Z,TAS,0,-5920,,EDT,-14400000,EQUITY
ATDS,2020-04-17T13:33:00.000Z,TAS,0,-5920,,EDT,-14400000,EQUITY
SOSCF,2020-04-17T11:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EBRPF,2020-04-17T05:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GZPZF,2020-04-17T11:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IFLXF,2020-04-17T07:15:00.000Z,TAS,0.01,0.01,0,EDT,-14400000,EQUITY
VQSLF,2020-04-17T06:59:00.000Z,TAS,-0.05,-0.32,-540,UTC,0,EQUITY
MUSA,2020-04-17T07:00:00.000Z,TAS,2.51,2.92,16.57,EDT,-14400000,EQUITY
VQS,2020-04-17T06:59:00.000Z,TAS,-0.05,-0.32,-540,EDT,-14400000,EQUITY
SLB,2020-04-17T06:50:00.000Z,TAS,0.24,0.25,2.46,EDT,-14400000,EQUITY
OXNXF,2020-04-17T12:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
