ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FCRIF,FCR Immobilien AG,2018-07-03T11:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DUSXF,Dustin Group AB (publ),2018-07-04T02:00:00.000Z,TAS,0.91,0.84,-7.92,EDT,-14400000,EQUITY
NFONF,NFON AG,2018-07-04T01:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AZZ,AZZ Inc.,2018-07-03T06:30:00.000Z,TAS,0.49,0.6,21.7,EDT,-14400000,EQUITY
AYI,"Acuity Brands, Inc.",2018-07-03T08:30:00.000Z,TAS,2.17,2.37,9.22,EDT,-14400000,EQUITY
ANDGF,"Aeon Delight Co., Ltd.",2018-07-04T02:00:00.000Z,TAS,,55.31,,EDT,-14400000,EQUITY
AMLLF,"AEON Mall Co., Ltd.",2018-07-04T02:00:00.000Z,TAS,39.27,34.72,-11.59,EDT,-14400000,EQUITY
AMKYF,"ABC-Mart,Inc.",2018-07-04T02:00:00.000Z,TAS,121.16,116.04,-4.23,EDT,-14400000,EQUITY
PRVB,"Provention Bio, Inc.",2018-07-03T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WLCGF,"Welcia Holdings Co., Ltd.",2018-07-04T02:00:00.000Z,TAS,43.25,40.08,-7.33,EDT,-14400000,EQUITY
SHIPW,Seanergy Maritime Holdings Corp.,2018-07-03T09:12:00.000Z,TAS,0.3,-0.6,-300,EDT,-14400000,EQUITY
OKENF,Okeanis Eco Tankers Corp.,2018-07-03T10:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SHIP,Seanergy Maritime Holdings Corp.,2018-07-03T09:12:00.000Z,TAS,0.3,-0.6,-300,EDT,-14400000,EQUITY
RYKKF,"Ryohin Keikaku Co., Ltd.",2018-07-04T02:00:00.000Z,TAS,33.65,36.37,8.06,EDT,-14400000,EQUITY
TTAXF,Tritax EuroBox plc,2018-07-03T22:20:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ZMSPF,Zecotek Photonics Inc.,2018-07-03T16:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WKSP,Worksport Ltd.,2018-07-03T14:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
