ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SCPKF,2020-09-23T02:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VBVBF,2020-09-23T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACB,2020-09-22T16:32:00.000Z,TAS,-3.2,-18.6,-480.71,EDT,-14400000,EQUITY
AZO,2020-09-22T06:55:00.000Z,TAS,25.01,30.93,23.68,EDT,-14400000,EQUITY
NEOG,2020-09-22T08:45:00.000Z,TAS,0.14,0.15,8.7,EDT,-14400000,EQUITY
LCUAF,2020-09-22T18:51:00.000Z,TAS,,,,UTC,0,EQUITY
SCX,2020-09-22T16:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DYNDF,2020-09-22T07:08:00.000Z,TAS,-0.08,-0.15,-87.5,EDT,-14400000,EQUITY
TVFZF,2020-09-22T15:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SFIX,2020-09-22T16:05:00.000Z,TAS,-0.16,-0.44,-171.6,EDT,-14400000,EQUITY
MWSNF,2020-09-22T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STXXF,2020-09-23T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
KBH,2020-09-22T16:10:00.000Z,TAS,0.54,0.83,55.14,EDT,-14400000,EQUITY
SCS,2020-09-22T16:05:00.000Z,TAS,0.37,0.55,48.65,EDT,-14400000,EQUITY
NKE,2020-09-22T16:15:00.000Z,TAS,0.47,0.95,102.56,EDT,-14400000,EQUITY
WLDBF,2020-09-22T18:35:00.000Z,TAS,-0.08,0.02,126.32,EDT,-14400000,EQUITY
