ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DMTRF,"3-D Matrix, Ltd.",2018-12-13T01:30:00.000Z,TAS,,-23.66,,EST,-18000000,EQUITY
AVXL,Anavex Life Sciences Corp.,2018-12-12T07:23:00.000Z,TAS,-0.11,-0.13,-18.18,EST,-18000000,EQUITY
TUIFY,TUI AG,2018-12-13T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
AABVF,Aberdeen International Inc.,2018-12-12T19:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
MTTWF,Metro AG,2018-12-13T03:10:00.000Z,TAS,0.31,0.17,-45.16,EST,-18000000,EQUITY
TRZBF,Transat A.T. Inc.,2018-12-12T22:00:00.000Z,TAS,0.41,0.45,10.29,EST,-18000000,EQUITY
TUIFF,TUI AG,2018-12-13T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
VRA,"Vera Bradley, Inc.",2018-12-12T08:00:00.000Z,TAS,0.16,0.12,-22.58,EST,-18000000,EQUITY
TLRD,"Tailored Brands, Inc.",2018-12-12T16:15:00.000Z,TAS,0.94,1.01,7.45,UTC,0,EQUITY
TLRDQ,"Tailored Brands, Inc.",2018-12-12T16:15:00.000Z,TAS,0.94,1.01,7.45,UTC,0,EQUITY
INPCF,SSC Security Services Corp.,2018-12-12T18:20:00.000Z,TAS,,,,UTC,0,EQUITY
YCBD-PA,"cbdMD, Inc.",2018-12-12T17:03:00.000Z,TAS,,,,EST,-18000000,EQUITY
DLHC,DLH Holdings Corp.,2018-12-12T17:13:00.000Z,TAS,0.11,0.13,18.18,EST,-18000000,EQUITY
SECUF,SSC Security Services Corp.,2018-12-12T18:20:00.000Z,TAS,,,,EST,-18000000,EQUITY
KCCFF,Kutcho Copper Corp.,2018-12-12T16:49:00.000Z,TAS,-0.02,-0.02,-17.65,EST,-18000000,EQUITY
KYYHF,Kyushu Railway Company,2018-12-13T01:30:00.000Z,TAS,66.37,80.01,20.55,EST,-18000000,EQUITY
INPCD,SSC Security Services Corp.,2018-12-12T18:20:00.000Z,TAS,,,,UTC,0,EQUITY
YCBD,"cbdMD, Inc.",2018-12-12T17:03:00.000Z,TAS,,,,EST,-18000000,EQUITY
CGTFF,Orea Mining Corp.,2018-12-12T16:52:00.000Z,TAS,0,-0.01,,UTC,0,EQUITY
OREAF,Orea Mining Corp.,2018-12-12T16:52:00.000Z,TAS,0,-0.01,,EST,-18000000,EQUITY
NDSN,Nordson Corporation,2018-12-12T16:30:00.000Z,TAS,1.47,1.44,-2.31,EST,-18000000,EQUITY
TGTNF,Tungsten Corporation plc,2018-12-13T02:01:00.000Z,TAS,,,,EST,-18000000,EQUITY
DMPLF,Del Monte Pacific Limited,2018-12-12T18:44:00.000Z,TAS,,,,EST,-18000000,EQUITY
DMAC,DiaMedica Therapeutics Inc.,2018-12-12T17:12:00.000Z,TAS,,,,EST,-18000000,EQUITY
TME,Tencent Music Entertainment Group,2018-12-12T17:08:00.000Z,TAS,,,,EST,-18000000,EQUITY
FEIM,"Frequency Electronics, Inc.",2018-12-12T21:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
TWMC,Kaspien Holdings Inc.,2018-12-12T10:49:00.000Z,TAS,,,,UTC,0,EQUITY
KSPN,Kaspien Holdings Inc.,2018-12-12T10:49:00.000Z,TAS,,,,EST,-18000000,EQUITY
VALU,"Value Line, Inc.",2018-12-12T20:21:00.000Z,TAS,,,,EST,-18000000,EQUITY
PLAB,"Photronics, Inc.",2018-12-12T06:00:00.000Z,TAS,0.17,0.18,9.09,EST,-18000000,EQUITY
OXM,"Oxford Industries, Inc.",2018-12-12T16:05:00.000Z,TAS,0.17,0.14,-17.65,EST,-18000000,EQUITY
RKNEF,Optiva Inc.,2018-12-12T19:30:00.000Z,TAS,-1.01,-2.56,-153.47,EST,-18000000,EQUITY
SGMA,"SigmaTron International, Inc.",2018-12-12T20:02:00.000Z,TAS,,,,EST,-18000000,EQUITY
