ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
BLIN,2020-12-23T08:00:00.000Z,TAS,0.03,0.24,700,EST,-18000000,EQUITY
SSVFF,2020-12-23T15:47:00.000Z,TAS,,,,EST,-18000000,EQUITY
YUMSF,2020-12-24T01:30:00.000Z,TAS,,-43.1,,EST,-18000000,EQUITY
JKHCF,2020-12-23T17:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
CJCFF,2020-12-23T11:04:00.000Z,TAS,,,,EST,-18000000,EQUITY
WTRNF,2020-12-23T18:37:00.000Z,TAS,,,,EST,-18000000,EQUITY
CGNSF,2020-12-23T17:01:00.000Z,TAS,,,,EST,-18000000,EQUITY
EXRTF,2020-12-23T06:30:00.000Z,TAS,-0.09,-0.03,66.67,UTC,0,EQUITY
TRCK,2020-12-23T06:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
PGNRF,2020-12-23T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
LUXFF,2020-12-23T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
SIF,2020-12-23T16:02:00.000Z,TAS,,,,EST,-18000000,EQUITY
PAYX,2020-12-23T08:30:00.000Z,TAS,0.66,0.73,10.61,EST,-18000000,EQUITY
LMRMF,2020-12-23T13:39:00.000Z,TAS,,,,EST,-18000000,EQUITY
NBSE,2020-12-23T16:05:00.000Z,TAS,-0.2,-0.19,4.04,EST,-18000000,EQUITY
OTLK,2020-12-23T09:05:00.000Z,TAS,-0.08,-0.13,-62.5,EST,-18000000,EQUITY
