ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
THQQF,Embracer Group AB (publ),2021-02-18T05:00:00.000Z,TAS,-0.11,-0.22,-99.12,EST,-18000000,EQUITY
SUVPF,Sartorius Aktiengesellschaft,2021-02-18T09:24:00.000Z,TAS,1.31,1.29,-1.75,EST,-18000000,EQUITY
LYSFF,Lerøy Seafood Group ASA,2021-02-19T00:30:00.000Z,TAS,0.48,0.57,18.26,EST,-18000000,EQUITY
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",2021-02-18T16:15:00.000Z,TAS,0.34,0.37,9.79,EST,-18000000,EQUITY
MTUAF,MTU Aero Engines AG,2021-02-18T05:33:00.000Z,TAS,1.43,1.42,-0.7,EST,-18000000,EQUITY
HUFAF,Hufvudstaden AB (publ),2021-02-18T05:45:00.000Z,TAS,1.16,1.21,4.31,EST,-18000000,EQUITY
WAB,Westinghouse Air Brake Technologies Corporation,2021-02-18T06:30:00.000Z,TAS,1.03,0.98,-5.04,EST,-18000000,EQUITY
STRYF,Storytel AB (publ),2021-02-19T02:00:00.000Z,TAS,-0.32,-1.05,-223.08,EST,-18000000,EQUITY
APRN,"Blue Apron Holdings, Inc.",2021-02-18T06:30:00.000Z,TAS,-0.61,-0.67,-9.84,EST,-18000000,EQUITY
AJRD,"Aerojet Rocketdyne Holdings, Inc.",2021-02-18T16:25:00.000Z,TAS,0.47,0.43,-7.73,EST,-18000000,EQUITY
AEE,Ameren Corporation,2021-02-18T17:30:00.000Z,TAS,0.42,0.46,9.79,EST,-18000000,EQUITY
ANDA,Andina Acquisition Corp. III,2021-02-18T17:01:00.000Z,TAS,,,,UTC,0,EQUITY
APPN,Appian Corporation,2021-02-18T16:05:00.000Z,TAS,-0.17,-0.03,81.93,EST,-18000000,EQUITY
ALIZF,Allianz SE,2021-02-19T01:10:00.000Z,TAS,4.37,4.39,0.55,EST,-18000000,EQUITY
EPSFF,Episurf Medical AB (publ),2021-02-19T02:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
