ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ASHTF,Ashtead Group plc,2019-06-18T02:00:00.000Z,TAS,,34.8,,EDT,-14400000,EQUITY
ASHTY,Ashtead Group plc,2019-06-18T02:00:00.000Z,TAS,,34.8,,EDT,-14400000,EQUITY
KPSHF,Kapsch TrafficCom AG,2019-06-18T01:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VIE,'Viela Bio, Inc.',2019-06-17T17:06:00.000Z,TAS,,,,UTC,0,EQUITY
TPGVF,Top Glove Corporation Bhd.,2019-06-18T01:17:00.000Z,TAS,0.02,0.01,-33.33,EDT,-14400000,EQUITY
YLLXF,Yellow Cake plc,2019-06-18T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CHWY,'Chewy, Inc.',2019-06-17T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FCEL,'FuelCell Energy, Inc.',2019-06-17T17:22:00.000Z,TAS,-1.86,-2.06,-10.75,EDT,-14400000,EQUITY
GLFGF,Global Fashion Group S.A.,2019-06-17T14:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SFUN,Fang Holdings Limited,2019-06-17T06:29:00.000Z,TAS,1.5,-1,-166.67,EDT,-14400000,EQUITY
LCCTF,L'Occitane International S.A.,2019-06-17T04:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WHSPF,Whispir Limited,2019-06-18T01:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VPPNF,Vapiano SE,2019-06-18T02:06:00.000Z,TAS,,,,UTC,0,EQUITY
