ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FPLSF,5N Plus Inc.,2021-08-03T17:00:00.000Z,TAS,0.03,0.03,7.14,EDT,-14400000,EQUITY
BGFV,Big 5 Sporting Goods Corporation,2021-08-03T16:01:00.000Z,TAS,1.08,1.63,50.93,EDT,-14400000,EQUITY
PSX,Phillips 66,2021-08-03T07:13:00.000Z,TAS,0.6,0.74,23.54,EDT,-14400000,EQUITY
PSXP,Phillips 66 Partners LP,2021-08-03T07:22:00.000Z,TAS,0.94,0.93,-1.17,EDT,-14400000,EQUITY
GKSGF,Grenke AG,2021-08-04T01:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CRZBF,Commerzbank AG,2021-08-04T01:00:00.000Z,TAS,-0.07,-0.54,-620,EDT,-14400000,EQUITY
KAR,"KAR Auction Services, Inc.",2021-08-03T16:15:00.000Z,TAS,0.19,0.15,-20.21,EDT,-14400000,EQUITY
SEE,Sealed Air Corporation,2021-08-03T07:02:00.000Z,TAS,0.78,0.79,1.41,EDT,-14400000,EQUITY
RGA,"Reinsurance Group of America, Incorporated",2021-08-03T16:21:00.000Z,TAS,1.89,4,111.98,EDT,-14400000,EQUITY
VRSK,"Verisk Analytics, Inc.",2021-08-03T16:21:00.000Z,TAS,1.33,1.17,-11.76,EDT,-14400000,EQUITY
HBGRF,Heidelberger Druckmaschinen Aktiengesellschaft,2021-08-04T01:19:00.000Z,TAS,,-0.05,,EDT,-14400000,EQUITY
WMC,Western Asset Mortgage Capital Corporation,2021-08-03T17:19:00.000Z,TAS,0.08,0.05,-37.5,EDT,-14400000,EQUITY
ANDE,"The Andersons, Inc.",2021-08-03T16:05:00.000Z,TAS,0.61,1.31,114.75,EDT,-14400000,EQUITY
APRN,"Blue Apron Holdings, Inc.",2021-08-03T06:30:00.000Z,TAS,-0.89,-0.63,29.21,EDT,-14400000,EQUITY
AY,Atlantica Sustainable Infrastructure plc,2021-08-03T07:32:00.000Z,TAS,0.4,0.11,-72.7,EDT,-14400000,EQUITY
ATOM,Atomera Incorporated,2021-08-03T16:01:00.000Z,TAS,-0.13,-0.13,0,EDT,-14400000,EQUITY
ASNXF,Asante Incorporated,2021-08-04T02:00:00.000Z,TAS,,41.1,,EDT,-14400000,EQUITY
ATVI,"Activision Blizzard, Inc.",2021-08-03T16:07:00.000Z,TAS,0.76,0.91,20.37,EDT,-14400000,EQUITY
BABA,Alibaba Group Holding Limited,2021-08-03T06:54:00.000Z,TAS,14.43,16.6,15.06,EDT,-14400000,EQUITY
UA,"Under Armour, Inc.",2021-08-03T06:55:00.000Z,TAS,0.05,0.24,380,EDT,-14400000,EQUITY
LLY,Eli Lilly and Company,2021-08-03T06:28:00.000Z,TAS,1.89,1.87,-1.22,EDT,-14400000,EQUITY
SCFLF,Schaeffler AG,2021-08-04T02:03:00.000Z,TAS,0.27,0.35,29.15,EDT,-14400000,EQUITY
RYAM,Rayonier Advanced Materials Inc.,2021-08-03T16:53:00.000Z,TAS,0.74,0.14,-81.08,EDT,-14400000,EQUITY
SPAQ,Spartan Acquisition Corp. III,2021-08-03T19:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AFG,"American Financial Group, Inc.",2021-08-03T17:01:00.000Z,TAS,1.67,2.39,42.86,EDT,-14400000,EQUITY
AQST,"Aquestive Therapeutics, Inc.",2021-08-03T17:33:00.000Z,TAS,-0.44,-0.33,24.66,EDT,-14400000,EQUITY
NSA,National Storage Affiliates Trust,2021-08-03T16:05:00.000Z,TAS,0.3,0.25,-16.67,EDT,-14400000,EQUITY
FNMA,Federal National Mortgage Association,2021-08-03T07:28:00.000Z,TAS,0,0.01,,EDT,-14400000,EQUITY
CPSI,"Computer Programs and Systems, Inc.",2021-08-03T16:05:00.000Z,TAS,0.56,0.75,35.14,EDT,-14400000,EQUITY
SDDFF,Ternium Argentina S.A.,2021-08-03T19:32:00.000Z,TAS,,7.33,,EDT,-14400000,EQUITY
JAIRF,"Japan Airport Terminal Co., Ltd.",2021-08-04T03:30:00.000Z,TAS,,-76.55,,EDT,-14400000,EQUITY
HTA,"Healthcare Trust of America, Inc.",2021-08-03T16:22:00.000Z,TAS,0.11,0.17,61.9,EDT,-14400000,EQUITY
AMGN,Amgen Inc.,2021-08-03T16:01:00.000Z,TAS,4.09,4.38,7.06,EDT,-14400000,EQUITY
RPAI,"Retail Properties of America, Inc.",2021-08-03T16:15:00.000Z,TAS,-0.01,0.07,800,UTC,0,EQUITY
BABAF,Alibaba Group Holding Limited,2021-08-03T06:54:00.000Z,TAS,1.86,2.08,11.59,EDT,-14400000,EQUITY
AVNS,"Avanos Medical, Inc.",2021-08-03T07:00:00.000Z,TAS,0.23,0.21,-9.87,EDT,-14400000,EQUITY
AIZ,"Assurant, Inc.",2021-08-03T16:15:00.000Z,TAS,2.5,2.99,19.41,EDT,-14400000,EQUITY
ATEC,"Alphatec Holdings, Inc.",2021-08-03T17:04:00.000Z,TAS,-0.19,-0.39,-103.12,EDT,-14400000,EQUITY
AAIC,Arlington Asset Investment Corp.,2021-08-03T16:48:00.000Z,TAS,0.04,0.07,79.49,EDT,-14400000,EQUITY
AVID,"Avid Technology, Inc.",2021-08-03T17:06:00.000Z,TAS,0.23,0.25,10.13,EDT,-14400000,EQUITY
AHH,"Armada Hoffler Properties, Inc.",2021-08-03T06:00:00.000Z,TAS,0.06,0.07,22.81,EDT,-14400000,EQUITY
AYX,"Alteryx, Inc.",2021-08-03T16:05:00.000Z,TAS,-0.25,-0.08,67.74,EDT,-14400000,EQUITY
AKAM,"Akamai Technologies, Inc.",2021-08-03T16:01:00.000Z,TAS,1.39,1.42,2.53,EDT,-14400000,EQUITY
AME,"AMETEK, Inc.",2021-08-03T06:55:00.000Z,TAS,1.1,1.15,4.26,EDT,-14400000,EQUITY
ALEC,"Alector, Inc.",2021-08-03T17:09:00.000Z,TAS,-0.68,-0.69,-1.62,EDT,-14400000,EQUITY
FPRUF,Fraport AG,2021-08-03T04:39:00.000Z,TAS,-0.33,0.92,381.35,EDT,-14400000,EQUITY
VLPNF,Voestalpine AG,2021-08-04T01:30:00.000Z,TAS,1.18,1.42,20.75,EDT,-14400000,EQUITY
PAA,"Plains All American Pipeline, L.P.",2021-08-03T16:16:00.000Z,TAS,0.23,0.23,0.44,EDT,-14400000,EQUITY
UCASU,"UC Asset, LP",2021-08-03T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
UAA,"Under Armour, Inc.",2021-08-03T06:55:00.000Z,TAS,0.06,0.24,293.44,EDT,-14400000,EQUITY
APEN,"Apollo Endosurgery, Inc.",2021-08-03T16:07:00.000Z,TAS,-0.2,-0.11,44.16,EDT,-14400000,EQUITY
ATKR,Atkore Inc.,2021-08-03T06:13:00.000Z,TAS,3.08,3.96,28.61,EDT,-14400000,EQUITY
ADCT,ADC Therapeutics SA,2021-08-03T07:00:00.000Z,TAS,-0.86,-0.95,-10.47,EDT,-14400000,EQUITY
APTO,Aptose Biosciences Inc.,2021-08-03T16:01:00.000Z,TAS,-0.19,-0.15,19.35,EDT,-14400000,EQUITY
ALLG,Allego N.V.,2021-08-03T19:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALTO,"Alto Ingredients, Inc.",2021-08-03T16:05:00.000Z,TAS,0.15,0.11,-25.17,EDT,-14400000,EQUITY
ALNY,"Alnylam Pharmaceuticals, Inc.",2021-08-03T08:23:00.000Z,TAS,-1.61,-1.61,0.19,EDT,-14400000,EQUITY
ARNC,Arconic Corporation,2021-08-03T06:45:00.000Z,TAS,0.48,-3.89,-910.42,EDT,-14400000,EQUITY
CAR,"Avis Budget Group, Inc.",2021-08-03T16:05:00.000Z,TAS,1.21,5.9,387.6,EDT,-14400000,EQUITY
ATI,Allegheny Technologies Incorporated,2021-08-03T07:30:00.000Z,TAS,-0.2,-0.12,39.39,EDT,-14400000,EQUITY
FLXQF,FlexQube AB (publ),2021-08-03T10:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GRBK,"Green Brick Partners, Inc.",2021-08-03T16:05:00.000Z,TAS,0.85,1.02,19.58,EDT,-14400000,EQUITY
BKPKF,Bank Polska Kasa Opieki S.A.,2021-08-04T02:13:00.000Z,TAS,,2.3,,EDT,-14400000,EQUITY
DISCA,"Warner Bros. Discovery, Inc.",2021-08-03T07:00:00.000Z,TAS,0.86,0.89,3.49,EDT,-14400000,EQUITY
PKSVF,Bank Polska Kasa Opieki S.A.,2021-08-04T02:13:00.000Z,TAS,,2.3,,UTC,0,EQUITY
FCBBF,FinecoBank Banca Fineco S.p.A.,2021-08-03T06:57:00.000Z,TAS,0.14,0.2,42.86,EDT,-14400000,EQUITY
MTPOF,Metropolitan Bank & Trust Company,2021-08-03T05:27:00.000Z,TAS,1.46,0.87,-40.57,EDT,-14400000,EQUITY
OVCHF,Oversea-Chinese Banking Corporation Limited,2021-08-03T18:57:00.000Z,TAS,0.26,0.25,-3.82,EDT,-14400000,EQUITY
PACB,"Pacific Biosciences of California, Inc.",2021-08-03T16:21:00.000Z,TAS,-0.21,-0.21,-1.94,EDT,-14400000,EQUITY
PCRX,"Pacira BioSciences, Inc.",2021-08-03T08:00:00.000Z,TAS,0.74,0.77,4.62,EDT,-14400000,EQUITY
BXC,BlueLinx Holdings Inc.,2021-08-03T16:20:00.000Z,TAS,4.96,11.61,134.21,EDT,-14400000,EQUITY
BNFT,"Benefitfocus, Inc.",2021-08-03T16:10:00.000Z,TAS,-0.13,-0.18,-38.46,EDT,-14400000,EQUITY
DISCK,"Warner Bros. Discovery, Inc.",2021-08-03T07:00:00.000Z,TAS,0.89,0.89,0.34,EDT,-14400000,EQUITY
BBD,Banco Bradesco S.A.,2021-08-03T23:25:00.000Z,TAS,0.11,0.11,3.7,EDT,-14400000,EQUITY
ZBH,"Zimmer Biomet Holdings, Inc.",2021-08-03T06:30:00.000Z,TAS,1.87,1.9,1.71,EDT,-14400000,EQUITY
UOVEF,United Overseas Bank Limited,2021-08-03T18:56:00.000Z,TAS,0.56,0.59,4.63,EDT,-14400000,EQUITY
BZZUF,Buzzi Unicem S.p.A.,2021-08-03T08:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BHC,Bausch Health Companies Inc.,2021-08-03T06:59:00.000Z,TAS,0.95,0.97,2.43,EDT,-14400000,EQUITY
BKH,Black Hills Corporation,2021-08-03T16:15:00.000Z,TAS,0.39,0.4,3.9,EDT,-14400000,EQUITY
DISCB,"Warner Bros. Discovery, Inc.",2021-08-03T07:00:00.000Z,TAS,,0.89,,EDT,-14400000,EQUITY
CNR,"Cornerstone Building Brands, Inc.",2021-08-03T21:45:00.000Z,TAS,0.32,0.67,112.7,EDT,-14400000,EQUITY
FCNCA,"First Citizens BancShares, Inc.",2021-08-03T06:32:00.000Z,TAS,11.74,15.09,28.59,EDT,-14400000,EQUITY
DNB,"Dun & Bradstreet Holdings, Inc.",2021-08-03T07:30:00.000Z,TAS,0.24,0.25,5.49,EDT,-14400000,EQUITY
RCKY,"Rocky Brands, Inc.",2021-08-03T16:05:00.000Z,TAS,0.83,0.99,19.71,EDT,-14400000,EQUITY
PBI,Pitney Bowes Inc.,2021-08-03T07:00:00.000Z,TAS,0.05,0.11,120,EDT,-14400000,EQUITY
