ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
APLT,2019-06-21T07:00:00.000Z,TAS,-0.4,-1.58,-290.12,EDT,-14400000,EQUITY
KMX,2019-06-21T07:35:00.000Z,TAS,1.49,1.59,6.85,EDT,-14400000,EQUITY
RGDFF,2019-06-21T10:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VITFF,2019-06-21T09:51:00.000Z,TAS,0,-0.06,,EDT,-14400000,EQUITY
CGC,2019-06-21T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TYPFF,2019-06-21T15:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KLDI,2019-06-21T16:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LMRMF,2019-06-21T18:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KLDIW,2019-06-21T16:04:00.000Z,TAS,,,,UTC,0,EQUITY
IMUX,2019-06-21T08:30:00.000Z,TAS,-0.59,,,EDT,-14400000,EQUITY
NAPRF,2019-06-21T09:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NPSNY,2019-06-21T09:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
