ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ACST,Acasti Pharma Inc.,2021-06-22T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACEHF,PT Ace Hardware Indonesia Tbk,2021-06-22T19:44:00.000Z,TAS,12.1,9.45,-21.89,EDT,-14400000,EQUITY
MOBXF,Mobotix AG,2021-06-22T10:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASGOF,Asante Gold Corporation,2021-06-22T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
REVB,"Revelation Biosciences, Inc.",2021-06-22T16:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BTCY,"Biotricity, Inc.",2021-06-22T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IONKF,Ionic Brands Corp.,2021-06-22T19:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CGNT,Cognyte Software Ltd.,2021-06-22T07:30:00.000Z,TAS,0.15,0.2,33.33,EDT,-14400000,EQUITY
RCGCF,Roscan Gold Corporation,2021-06-22T07:38:00.000Z,TAS,-0.01,-0.03,-100,EDT,-14400000,EQUITY
PUPOF,Public Power Corporation S.A.,2021-06-22T17:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COSXF,"Cosel Co., Ltd.",2021-06-22T22:00:00.000Z,TAS,20.1,-21.52,-207.06,EDT,-14400000,EQUITY
GGIFF,Garibaldi Resources Corp.,2021-06-22T09:47:00.000Z,TAS,0,-0.01,,EDT,-14400000,EQUITY
EBF,"Ennis, Inc.",2021-06-22T06:00:00.000Z,TAS,0.27,0.28,3.7,EDT,-14400000,EQUITY
KFY,Korn Ferry,2021-06-22T06:45:00.000Z,TAS,0.98,1.21,23.22,EDT,-14400000,EQUITY
TLFA,"Tandy Leather Factory, Inc.",2021-06-22T17:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JRSH,"Jerash Holdings (US), Inc.",2021-06-22T08:07:00.000Z,TAS,0.1,0.06,-40,EDT,-14400000,EQUITY
JXMNF,Jaxon Mining Inc.,2021-06-22T19:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
XPNGF,XPeng Inc.,2021-06-23T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PLUG,Plug Power Inc.,2021-06-22T06:07:00.000Z,TAS,-0.08,-0.12,-46.34,EDT,-14400000,EQUITY
TALK,"Talkspace, Inc.",2021-06-22T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TEF,"Telefónica, S.A.",2021-06-22T21:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
