ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
INLB,Item 9 Labs Corp.,2021-05-17T17:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DLTNF,Delta 9 Cannabis Inc.,2021-05-17T08:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LQSIF,Alcanna Inc.,2021-05-17T19:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AXAS,Abraxas Petroleum Corporation,2021-05-17T14:02:00.000Z,TAS,0.02,-0.28,-1500,EDT,-14400000,EQUITY
AYTU,"Aytu BioPharma, Inc.",2021-05-17T12:01:00.000Z,TAS,-0.31,-1.41,-347.62,EDT,-14400000,EQUITY
ACER,Acer Therapeutics Inc.,2021-05-17T16:01:00.000Z,TAS,-0.44,-0.11,74.89,EDT,-14400000,EQUITY
ADIL,"Adial Pharmaceuticals, Inc.",2021-05-17T17:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACTG,Acacia Research Corporation,2021-05-17T09:08:00.000Z,TAS,0.05,-2.68,-5460,EDT,-14400000,EQUITY
AMPG,"AmpliTech Group, Inc.",2021-05-17T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARZGF,Assicurazioni Generali S.p.A.,2021-05-18T02:11:00.000Z,TAS,0.41,0.51,25.93,EDT,-14400000,EQUITY
ACET,"Adicet Bio, Inc.",2021-05-17T07:01:00.000Z,TAS,-0.49,-0.82,-68.03,EDT,-14400000,EQUITY
DGLY,"Digital Ally, Inc.",2021-05-17T16:15:00.000Z,TAS,-0.06,0.49,916.67,EDT,-14400000,EQUITY
TPLKF,PVA TePla AG,2021-05-17T15:05:00.000Z,TAS,,0.02,,EDT,-14400000,EQUITY
CRSA,Crescent Acquisition Corp.,2021-05-17T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
THBR,"Thunder Bridge Acquisition II, Ltd.",2021-05-17T16:02:00.000Z,TAS,-0.06,4.46,7533.33,UTC,0,EQUITY
FUV,"Arcimoto, Inc.",2021-05-17T16:15:00.000Z,TAS,-0.12,-0.13,-6.56,EDT,-14400000,EQUITY
MNHFF,Mayr-Melnhof Karton AG,2021-05-18T02:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MULN,"Mullen Automotive, Inc.",2021-05-17T16:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADV,Advantage Solutions Inc.,2021-05-17T16:13:00.000Z,TAS,0.11,0.15,32.74,EDT,-14400000,EQUITY
ABEO,Abeona Therapeutics Inc.,2021-05-17T16:03:00.000Z,TAS,-0.19,-0.17,9.09,EDT,-14400000,EQUITY
ATCX,"Atlas Technical Consultants, Inc.",2021-05-17T16:05:00.000Z,TAS,-0.35,-0.6,-71.43,EDT,-14400000,EQUITY
ASRPF,Asarina Pharma AB (publ),2021-05-18T02:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CALT,Calliditas Therapeutics AB (publ),2021-05-18T01:27:00.000Z,TAS,-0.4,-0.6,-50,EDT,-14400000,EQUITY
AMHPF,Verde Agritech Plc,2021-05-17T07:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
