ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SNHPF,2018-07-13T04:07:00.000Z,TAS,,51.41,,EDT,-14400000,EQUITY
ATLO,2018-07-13T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AVLND,2018-07-13T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
ATRVF,2018-07-13T16:30:00.000Z,TAS,,,,UTC,0,EQUITY
BJRRF,2018-07-13T07:00:00.000Z,TAS,,,,UTC,0,EQUITY
AVLNF,2018-07-13T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IACYF,2018-07-13T04:00:00.000Z,TAS,,22.84,,EDT,-14400000,EQUITY
FRC,2018-07-13T08:08:00.000Z,TAS,1.17,1.2,2.83,EDT,-14400000,EQUITY
FRC-PI,2018-07-13T08:08:00.000Z,TAS,1.17,1.2,2.83,EDT,-14400000,EQUITY
BCUCF,2018-07-13T09:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BCKMF,2018-07-13T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DIGBF,2018-07-13T05:13:00.000Z,TAS,0.05,0.05,0,EDT,-14400000,EQUITY
FRC-PK,2018-07-13T08:08:00.000Z,TAS,1.17,1.2,2.83,EDT,-14400000,EQUITY
C-PS,2018-07-13T08:00:00.000Z,TAS,1.56,1.63,4.62,UTC,0,EQUITY
JPM,2018-07-13T06:51:00.000Z,TAS,2.22,2.29,3.29,EDT,-14400000,EQUITY
WFC,2018-07-13T08:00:00.000Z,TAS,1.12,0.98,-12.26,EDT,-14400000,EQUITY
C,2018-07-13T08:00:00.000Z,TAS,1.56,1.63,4.62,EDT,-14400000,EQUITY
RMCF,2018-07-13T12:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JPM-PJ,2018-07-13T06:51:00.000Z,TAS,2.22,2.29,3.29,EDT,-14400000,EQUITY
WFC-PZ,2018-07-13T08:00:00.000Z,TAS,1.12,0.98,-12.26,EDT,-14400000,EQUITY
PNC-PQ,2018-07-13T06:55:00.000Z,TAS,2.58,2.72,5.59,UTC,0,EQUITY
HIFS,2018-07-13T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PNC,2018-07-13T06:55:00.000Z,TAS,2.58,2.72,5.59,EDT,-14400000,EQUITY
PIXY,2018-07-13T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
INFY,2018-07-13T06:47:00.000Z,TAS,0.13,0.13,0,EDT,-14400000,EQUITY
REMI,2018-07-13T16:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
