ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
YI,2020-11-19T05:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
DDRLF,2020-11-20T01:27:00.000Z,TAS,-1.7,,,EST,-18000000,EQUITY
QFIN,2020-11-19T17:00:00.000Z,TAS,5.56,8.34,50,EST,-18000000,EQUITY
JOBS,2020-11-19T18:03:00.000Z,TAS,3.31,3.57,8.02,EST,-18000000,EQUITY
IMNTF,2020-11-20T03:43:00.000Z,TAS,,,,EST,-18000000,EQUITY
LBGUF,2020-11-19T07:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
ATCMF,2020-11-19T16:05:00.000Z,TAS,0.03,0.01,-66.67,EST,-18000000,EQUITY
IRS,2020-11-19T08:34:00.000Z,TAS,,,,EST,-18000000,EQUITY
EGFEF,2020-11-19T11:33:00.000Z,TAS,0.03,0.05,100,EST,-18000000,EQUITY
SLOFF,2020-11-19T11:52:00.000Z,TAS,,,,EST,-18000000,EQUITY
IVUFF,2020-11-19T09:41:00.000Z,TAS,,,,EST,-18000000,EQUITY
ASYS,2020-11-19T16:10:00.000Z,TAS,-0.08,-0.14,-81.82,EST,-18000000,EQUITY
DRRSF,2020-11-19T17:01:00.000Z,TAS,,,,EST,-18000000,EQUITY
DLA,2020-11-19T16:05:00.000Z,TAS,0.55,0.71,29.09,EST,-18000000,EQUITY
AZLOF,2020-11-20T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
AZYO,2020-11-19T16:10:00.000Z,TAS,-4.37,-10.38,-137.53,EST,-18000000,EQUITY
AWLNF,2020-11-20T01:57:00.000Z,TAS,-0.03,-0.05,-66.67,EST,-18000000,EQUITY
ATKR,2020-11-19T06:00:00.000Z,TAS,0.68,1.18,74.56,EST,-18000000,EQUITY
ARTGF,2020-11-19T08:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
AMSWA,2020-11-19T16:05:00.000Z,TAS,0.05,0.05,11.11,EST,-18000000,EQUITY
PBCRF,2020-11-19T06:53:00.000Z,TAS,63.23,63.23,0,EST,-18000000,EQUITY
NEVPF,2020-11-20T02:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
MPZZF,2020-11-20T02:09:00.000Z,TAS,-0.04,-0.05,-25,EST,-18000000,EQUITY
ASCJF,2020-11-20T02:30:00.000Z,TAS,0.08,0.08,0,EST,-18000000,EQUITY
ENTX,2020-11-19T06:30:00.000Z,TAS,-0.2,-0.09,55,EST,-18000000,EQUITY
BJ,2020-11-19T06:45:00.000Z,TAS,0.65,0.92,42.64,EST,-18000000,EQUITY
BRC,2020-11-19T07:47:00.000Z,TAS,0.57,0.64,11.69,EST,-18000000,EQUITY
BRBR,2020-11-19T17:00:00.000Z,TAS,0.19,0.25,34.41,EST,-18000000,EQUITY
NGVC,2020-11-19T16:10:00.000Z,TAS,,0.16,,EST,-18000000,EQUITY
CHALF,2020-11-19T17:01:00.000Z,TAS,,,,EST,-18000000,EQUITY
BERY,2020-11-19T07:30:00.000Z,TAS,1.22,1.59,30.76,EST,-18000000,EQUITY
BECN,2020-11-19T16:00:00.000Z,TAS,0.99,1.32,32.8,EST,-18000000,EQUITY
SGBX,2020-11-19T16:05:00.000Z,TAS,0.04,-0.17,-525,EST,-18000000,EQUITY
BEST,2020-11-19T17:00:00.000Z,TAS,-0.61,-1.57,-158.65,EST,-18000000,EQUITY
CDAK,2020-11-19T16:05:00.000Z,TAS,-5.5,-12.83,-133.4,EST,-18000000,EQUITY
BRBR-WI,2020-11-19T17:00:00.000Z,TAS,0.19,0.25,34.41,EST,-18000000,EQUITY
TBLMF,2020-11-20T01:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
GCMG,2020-11-19T09:11:00.000Z,TAS,,,,EST,-18000000,EQUITY
RGDFF,2020-11-19T18:36:00.000Z,TAS,,,,EST,-18000000,EQUITY
SHC,2020-11-19T17:59:00.000Z,TAS,,,,EST,-18000000,EQUITY
MATW,2020-11-19T16:15:00.000Z,TAS,0.85,1.11,30.59,EST,-18000000,EQUITY
OCSI,2020-11-19T06:00:00.000Z,TAS,0.12,0.13,8.33,EST,-18000000,EQUITY
OCSL,2020-11-19T06:00:00.000Z,TAS,0.12,0.17,42.86,EST,-18000000,EQUITY
CATO,2020-11-19T07:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
CSIQ,2020-11-19T06:07:00.000Z,TAS,-0.05,0.15,412.5,EST,-18000000,EQUITY
GUARY,2020-11-19T12:18:00.000Z,TAS,,,,EST,-18000000,EQUITY
CAL,2020-11-19T16:15:00.000Z,TAS,0.04,0.48,1100,EST,-18000000,EQUITY
PLCE,2020-11-19T07:00:00.000Z,TAS,0.36,1.44,297.79,EST,-18000000,EQUITY
TRSSF,2020-11-19T07:00:00.000Z,TAS,-0.01,-0.08,-730,EST,-18000000,EQUITY
ATUUF,2020-11-19T17:00:00.000Z,TAS,-0.05,-0.1,-100,EST,-18000000,EQUITY
DRCMF,2020-11-19T08:55:00.000Z,TAS,,,,EST,-18000000,EQUITY
PTALF,2020-11-20T02:00:00.000Z,TAS,0.03,0,-100,EST,-18000000,EQUITY
MCFE,2020-11-19T16:10:00.000Z,TAS,0.35,0.34,-3.95,EST,-18000000,EQUITY
PNNT,2020-11-19T16:08:00.000Z,TAS,0.15,0.14,-9.09,EST,-18000000,EQUITY
DADA,2020-11-19T17:00:00.000Z,TAS,-1.52,-1.44,5.26,EST,-18000000,EQUITY
BHTG,2020-11-19T16:07:00.000Z,TAS,-0.13,-0.16,-23.08,UTC,0,EQUITY
ESEA,2020-11-19T16:05:00.000Z,TAS,-0.13,0.01,107.41,EST,-18000000,EQUITY
RENO,2020-11-19T16:07:00.000Z,TAS,-0.13,-0.16,-23.08,EST,-18000000,EQUITY
EAR,2020-11-19T16:01:00.000Z,TAS,-0.34,-0.02,94.08,EST,-18000000,EQUITY
LCRTF,2020-11-19T16:42:00.000Z,TAS,-0.01,-0.01,0,EST,-18000000,EQUITY
RDEXF,2020-11-19T17:06:00.000Z,TAS,,,,EST,-18000000,EQUITY
ESE,2020-11-19T16:15:00.000Z,TAS,0.76,0.9,18.89,EST,-18000000,EQUITY
FPRGF,2020-11-19T07:00:00.000Z,TAS,0,0,,EST,-18000000,EQUITY
DUO,2020-11-19T16:30:00.000Z,TAS,0.2,0.07,-66.67,EST,-18000000,EQUITY
TRNFD,2020-11-19T17:13:00.000Z,TAS,0,-2.25,,UTC,0,EQUITY
TRNF,2020-11-19T17:13:00.000Z,TAS,0,-2.25,,EST,-18000000,EQUITY
