ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
UEPS,2019-09-26T16:05:00.000Z,TAS,-0.08,-2.45,-2782.35,EDT,-14400000,EQUITY
SCPKF,2019-09-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AYTU,2019-09-26T16:02:00.000Z,TAS,-3.3,-3.2,3.03,EDT,-14400000,EQUITY
BWLA,2019-09-26T16:59:00.000Z,TAS,,,,UTC,0,EQUITY
AEOMF,2019-09-27T03:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HBBHF,2019-09-26T08:13:00.000Z,TAS,,3.57,,EDT,-14400000,EQUITY
AZRMF,2019-09-26T12:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACN,2019-09-26T06:49:00.000Z,TAS,1.71,1.74,1.52,EDT,-14400000,EQUITY
RAD,2019-09-26T07:00:00.000Z,TAS,0.07,0.12,81.82,EDT,-14400000,EQUITY
ISDCF,2019-09-27T01:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGTC,2019-09-26T16:01:00.000Z,TAS,-0.54,-0.58,-7.41,EDT,-14400000,EQUITY
BLKLF,2019-09-26T07:12:00.000Z,TAS,-0.05,-0.05,-6.38,EDT,-14400000,EQUITY
CLGN,2019-09-26T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CAG,2019-09-26T07:28:00.000Z,TAS,0.39,0.43,11.69,EDT,-14400000,EQUITY
SKPBF,2019-09-27T01:50:00.000Z,TAS,,,,UTC,0,EQUITY
INCAF,2019-09-26T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HLKHF,2019-09-26T07:45:00.000Z,TAS,0.69,0.69,-0.43,EDT,-14400000,EQUITY
URPTF,2019-09-26T20:15:00.000Z,TAS,,,,UTC,0,EQUITY
COOSF,2019-09-27T00:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CUK,2019-09-26T09:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CCL,2019-09-26T09:17:00.000Z,TAS,2.53,2.63,3.87,EDT,-14400000,EQUITY
RCGCF,2019-09-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CUKPF,2019-09-26T09:15:00.000Z,TAS,2.53,2.58,2.18,EDT,-14400000,EQUITY
PRGS,2019-09-26T16:15:00.000Z,TAS,0.68,0.75,9.81,EDT,-14400000,EQUITY
EPAC,2019-09-26T08:30:00.000Z,TAS,0.18,0.21,16.67,EDT,-14400000,EQUITY
GKTRF,2019-09-26T12:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CAMP,2019-09-26T16:05:00.000Z,TAS,0.12,0.14,21.74,EDT,-14400000,EQUITY
DLNG-PB,2019-09-26T16:21:00.000Z,TAS,0,-0.06,-2900,EDT,-14400000,EQUITY
DNVVF,2019-09-26T12:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DLNG,2019-09-26T16:21:00.000Z,TAS,0,-0.06,-2900,EDT,-14400000,EQUITY
EDU,2019-09-26T16:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EULIF,2019-09-27T03:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ERYP,2019-09-27T02:30:00.000Z,TAS,-0.81,,,EDT,-14400000,EQUITY
SRUUF,2019-09-26T20:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FDS,2019-09-26T07:01:00.000Z,TAS,2.47,2.61,5.84,EDT,-14400000,EQUITY
JEF,2019-09-26T16:15:00.000Z,TAS,0.34,0.15,-55.22,EDT,-14400000,EQUITY
PLLTL,2019-09-26T20:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LTHHF,2019-09-26T04:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PLL,2019-09-26T20:06:00.000Z,TAS,-0.37,,,EDT,-14400000,EQUITY
ORMNF,2019-09-26T15:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OMN,2019-09-26T11:43:00.000Z,TAS,0.22,0.15,-30.23,UTC,0,EQUITY
VNWTF,2019-09-26T06:00:00.000Z,TAS,-0.04,-0.13,-188.89,EDT,-14400000,EQUITY
MU,2019-09-26T16:01:00.000Z,TAS,0.49,0.56,14.99,EDT,-14400000,EQUITY
MTN,2019-09-26T16:01:00.000Z,TAS,-2.53,-2.22,12.36,EDT,-14400000,EQUITY
PDDTF,2019-09-26T20:06:00.000Z,TAS,,,,UTC,0,EQUITY
BWL-A,2019-09-26T16:59:00.000Z,TAS,,,,UTC,0,EQUITY
