ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ZGBEF,2G Energy AG,2019-04-11T02:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FLYLF,FLYHT Aerospace Solutions Ltd.,2019-04-10T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGX,'Argan, Inc.',2019-04-10T16:47:00.000Z,TAS,-0.05,-0.04,20,EDT,-14400000,EQUITY
DAL,'Delta Air Lines, Inc.',2019-04-10T07:00:00.000Z,TAS,0.9,0.96,6.31,EDT,-14400000,EQUITY
GRRMF,Gerresheimer AG,2019-04-11T01:40:00.000Z,TAS,0.56,3.48,515.93,EDT,-14400000,EQUITY
IMMZF,IMMOFINANZ AG,2019-04-10T11:30:00.000Z,TAS,,,,UTC,0,EQUITY
BYCBF,Barry Callebaut AG,2019-04-11T01:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBBY,Bed Bath & Beyond Inc.,2019-04-10T16:15:00.000Z,TAS,1.11,1.2,7.72,EDT,-14400000,EQUITY
TCNNF,Trulieve Cannabis Corp.,2019-04-10T17:05:00.000Z,TAS,0.12,0.15,28.21,EDT,-14400000,EQUITY
HLKHF,HELLA GmbH & Co. KGaA,2019-04-11T01:00:00.000Z,TAS,0.89,0.6,-32.58,EDT,-14400000,EQUITY
YASKF,YASKAWA Electric Corporation,2019-04-11T03:00:00.000Z,TAS,28.56,12.3,-56.93,EDT,-14400000,EQUITY
LEDS,SemiLEDs Corporation,2019-04-10T16:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VNCE,Vince Holding Corp.,2019-04-10T16:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FUNC,First United Corporation,2019-04-10T15:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KSHDF,'Koshidaka Holdings Co., Ltd.',2019-04-11T02:30:00.000Z,TAS,24.13,23.36,-3.18,UTC,0,EQUITY
FTGFF,Firan Technology Group Corporation,2019-04-10T17:10:00.000Z,TAS,0.06,0.05,-16.67,EDT,-14400000,EQUITY
TCNWF,Trulieve Cannabis Corp.,2019-04-10T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MSM,'MSC Industrial Direct Co., Inc.',2019-04-10T06:30:00.000Z,TAS,1.26,1.24,-1.27,EDT,-14400000,EQUITY
FRCOF,'Fast Retailing Co., Ltd.',2019-04-11T02:01:00.000Z,TAS,363.1,397.38,9.44,EDT,-14400000,EQUITY
FESNF,First Real Estate Investment Trust,2019-04-10T06:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SRTSF,Gr. Sarantis S.A.,2019-04-10T12:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JAGX,'Jaguar Health, Inc.',2019-04-10T09:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MATN,'Oncotelic Therapeutics, Inc.',2019-04-10T16:25:00.000Z,TAS,,,,UTC,0,EQUITY
PSHIF,PetroShale Inc.,2019-04-10T07:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OTLC,'Oncotelic Therapeutics, Inc.',2019-04-10T16:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LWSOF,'Lawson, Inc.',2019-04-11T02:00:00.000Z,TAS,34.07,2.66,-92.19,EDT,-14400000,EQUITY
ITMR,Itamar Medical Ltd.,2019-04-10T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
SEAC,'SeaChange International, Inc.',2019-04-10T16:42:00.000Z,TAS,-0.02,-0.03,-20,EDT,-14400000,EQUITY
ITMMF,Itamar Medical Ltd.,2019-04-10T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
ORMP,Oramed Pharmaceuticals Inc.,2019-04-10T17:23:00.000Z,TAS,-0.24,-0.21,12.5,EDT,-14400000,EQUITY
SMIT,'Schmitt Industries, Inc.',2019-04-10T08:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TUFN,Tufin Software Technologies Ltd.,2019-04-10T18:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LLEIF,'LleidaNetworks Serveis Telemàtics, S.A.',2019-04-10T12:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LYSGF,Lysogene S.A.,2019-04-11T02:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NOSOF,Noront Resources Ltd.,2019-04-10T18:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TIHRF,Tharisa plc,2019-04-11T02:00:00.000Z,TAS,0.07,,,EDT,-14400000,EQUITY
SRBZF,Stratec SE,2019-04-11T01:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
