ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SNHPF,'Sanei Architecture Planning Co.,Ltd.',2018-07-13T04:07:00.000Z,TAS,,51.41,,EDT,-14400000,EQUITY
ATLO,Ames National Corporation,2018-07-13T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AVLND,Avalon Advanced Materials Inc.,2018-07-13T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
ATRVF,Activa Resources AG,2018-07-13T16:30:00.000Z,TAS,,,,UTC,0,EQUITY
BJRRF,Beijer Electronics Group AB (publ),2018-07-13T07:00:00.000Z,TAS,,,,UTC,0,EQUITY
AVLNF,Avalon Advanced Materials Inc.,2018-07-13T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IACYF,Inter Action Corporation,2018-07-13T04:00:00.000Z,TAS,,22.84,,EDT,-14400000,EQUITY
FRC,First Republic Bank,2018-07-13T08:08:00.000Z,TAS,1.17,1.2,2.83,EDT,-14400000,EQUITY
FRC-PI,First Republic Bank,2018-07-13T08:08:00.000Z,TAS,1.17,1.2,2.83,EDT,-14400000,EQUITY
BCUCF,Brunello Cucinelli S.p.A.,2018-07-13T09:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BCKMF,The Becker Milk Company Limited,2018-07-13T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DIGBF,Digi.Com Berhad,2018-07-13T05:13:00.000Z,TAS,0.05,0.05,0,EDT,-14400000,EQUITY
FRC-PK,First Republic Bank,2018-07-13T08:08:00.000Z,TAS,1.17,1.2,2.83,EDT,-14400000,EQUITY
C-PS,Citigroup Inc.,2018-07-13T08:00:00.000Z,TAS,1.56,1.63,4.62,UTC,0,EQUITY
JPM,JPMorgan Chase & Co.,2018-07-13T06:51:00.000Z,TAS,2.22,2.29,3.29,EDT,-14400000,EQUITY
WFC,Wells Fargo & Company,2018-07-13T08:00:00.000Z,TAS,1.12,0.98,-12.26,EDT,-14400000,EQUITY
C,Citigroup Inc.,2018-07-13T08:00:00.000Z,TAS,1.56,1.63,4.62,EDT,-14400000,EQUITY
RMCF,'Rocky Mountain Chocolate Factory, Inc.',2018-07-13T12:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JPM-PJ,JPMorgan Chase & Co.,2018-07-13T06:51:00.000Z,TAS,2.22,2.29,3.29,EDT,-14400000,EQUITY
WFC-PZ,Wells Fargo & Company,2018-07-13T08:00:00.000Z,TAS,1.12,0.98,-12.26,EDT,-14400000,EQUITY
PNC-PQ,'The PNC Financial Services Group, Inc.',2018-07-13T06:55:00.000Z,TAS,2.58,2.72,5.59,UTC,0,EQUITY
HIFS,Hingham Institution for Savings,2018-07-13T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PNC,'The PNC Financial Services Group, Inc.',2018-07-13T06:55:00.000Z,TAS,2.58,2.72,5.59,EDT,-14400000,EQUITY
PIXY,'ShiftPixy, Inc.',2018-07-13T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
INFY,Infosys Limited,2018-07-13T06:47:00.000Z,TAS,0.13,0.13,0,EDT,-14400000,EQUITY
REMI,'Remedent, Inc.',2018-07-13T16:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
