ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FMCQF,Fresenius Medical Care AG & Co. KGaA,2021-02-23T01:00:00.000Z,TAS,1.2,1.27,6.01,EST,-18000000,EQUITY
IMNTF,IMINT Image Intelligence AB (publ.),2021-02-23T03:52:00.000Z,TAS,,,,EST,-18000000,EQUITY
TMRAF,Tomra Systems ASA,2021-02-23T01:00:00.000Z,TAS,1.74,2.12,21.98,EST,-18000000,EQUITY
PANW,"Palo Alto Networks, Inc.",2021-02-22T16:10:00.000Z,TAS,1.43,1.55,8.09,EST,-18000000,EQUITY
AROC,"Archrock, Inc.",2021-02-22T16:05:00.000Z,TAS,0.08,0.03,-61.04,EST,-18000000,EQUITY
AWR,American States Water Company,2021-02-22T16:30:00.000Z,TAS,0.47,0.54,14.16,EST,-18000000,EQUITY
API,"Agora, Inc.",2021-02-22T17:00:00.000Z,TAS,-0.07,-0.01,85.71,EST,-18000000,EQUITY
AL,Air Lease Corporation,2021-02-22T16:05:00.000Z,TAS,0.77,0.94,21.92,EST,-18000000,EQUITY
QNTFF,Quantafuel ASA,2021-02-23T02:33:00.000Z,TAS,-0.17,-0.19,-11.76,EST,-18000000,EQUITY
PRXXF,Paradox Interactive AB (publ),2021-02-23T02:00:00.000Z,TAS,0.78,0.56,-28.21,EST,-18000000,EQUITY
APLUF,"Applus Services, S.A.",2021-02-23T03:36:00.000Z,TAS,,,,EST,-18000000,EQUITY
NSA,National Storage Affiliates Trust,2021-02-22T16:01:00.000Z,TAS,0.13,0.18,38.46,EST,-18000000,EQUITY
TARSF,Alianza Minerals Ltd.,2021-02-22T14:08:00.000Z,TAS,,,,EST,-18000000,EQUITY
HTA,"Healthcare Trust of America, Inc.",2021-02-22T16:05:00.000Z,TAS,0.1,0.13,25,EST,-18000000,EQUITY
RSLBF,RaySearch Laboratories AB (publ),2021-02-23T01:45:00.000Z,TAS,0.74,-0.41,-155.41,EST,-18000000,EQUITY
ACC,"American Campus Communities, Inc.",2021-02-22T16:15:00.000Z,TAS,0.09,0.18,95.65,EST,-18000000,EQUITY
BOVNF,BioInvent International AB (publ),2021-02-23T02:38:00.000Z,TAS,,,,EST,-18000000,EQUITY
AUKUF,ams-OSRAM AG,2021-02-23T01:25:00.000Z,TAS,0.11,0.11,3.77,EST,-18000000,EQUITY
CVVTF,Covestro AG,2021-02-23T01:00:00.000Z,TAS,1.62,1.67,3.02,EST,-18000000,EQUITY
ENLBF,Enlabs AB (publ),2021-02-23T02:06:00.000Z,TAS,0.06,0.08,33.33,UTC,0,EQUITY
PFFVF,Pfeiffer Vacuum Technology AG,2021-02-23T02:53:00.000Z,TAS,0.96,0.69,-28.13,EST,-18000000,EQUITY
SCBGF,SIG Group AG,2021-02-23T01:12:00.000Z,TAS,,,,EST,-18000000,EQUITY
APAAF,Appia Rare Earths & Uranium Corp.,2021-02-23T01:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
EGKLF,ElringKlinger AG,2021-02-23T01:39:00.000Z,TAS,,,,EST,-18000000,EQUITY
JYSKF,Jyske Bank A/S,2021-02-23T02:25:00.000Z,TAS,11.19,10.86,-2.92,EST,-18000000,EQUITY
PSPSF,PSP Swiss Property AG,2021-02-23T01:15:00.000Z,TAS,,,,EST,-18000000,EQUITY
FMS,Fresenius Medical Care AG & Co. KGaA,2021-02-23T02:18:00.000Z,TAS,0.64,0.64,0,EST,-18000000,EQUITY
AXGN,"AxoGen, Inc.",2021-02-22T16:01:00.000Z,TAS,-0.12,-0.08,35.48,EST,-18000000,EQUITY
BSM,"Black Stone Minerals, L.P.",2021-02-22T17:15:00.000Z,TAS,0.18,0.12,-32.96,EST,-18000000,EQUITY
DISCA,"Warner Bros. Discovery, Inc.",2021-02-22T07:00:00.000Z,TAS,0.72,0.76,6.15,EST,-18000000,EQUITY
JBT,John Bean Technologies Corporation,2021-02-22T16:44:00.000Z,TAS,0.89,1.02,14.22,EST,-18000000,EQUITY
BFSAF,Befesa S.A.,2021-02-23T01:30:00.000Z,TAS,0.53,0.48,-9.6,EST,-18000000,EQUITY
DISCK,"Warner Bros. Discovery, Inc.",2021-02-22T07:00:00.000Z,TAS,0.7,0.76,8.26,EST,-18000000,EQUITY
PECGF,PETRONAS Chemicals Group Berhad,2021-02-23T00:02:00.000Z,TAS,0.06,0.06,-3.23,EST,-18000000,EQUITY
PLSE,"Pulse Biosciences, Inc.",2021-02-22T16:05:00.000Z,TAS,-0.45,-0.54,-20,EST,-18000000,EQUITY
CBD,Companhia Brasileira de Distribuição,2021-02-22T19:21:00.000Z,TAS,0.51,1.1,115.69,EST,-18000000,EQUITY
BCC,Boise Cascade Company,2021-02-22T16:21:00.000Z,TAS,1.08,0.66,-39.06,EST,-18000000,EQUITY
DISCB,"Warner Bros. Discovery, Inc.",2021-02-22T07:00:00.000Z,TAS,,0.76,,EST,-18000000,EQUITY
BIGC,"BigCommerce Holdings, Inc.",2021-02-22T16:05:00.000Z,TAS,-0.14,-0.12,16.08,EST,-18000000,EQUITY
PBIGF,Paradigm Biopharmaceuticals Limited,2021-02-23T00:53:00.000Z,TAS,,,,EST,-18000000,EQUITY
WBDWV,"Warner Bros. Discovery, Inc.",2021-02-22T07:00:00.000Z,TAS,0.72,0.76,6.15,EST,-18000000,EQUITY
WBD,"Warner Bros. Discovery, Inc.",2021-02-22T07:00:00.000Z,TAS,0.72,0.76,6.15,EST,-18000000,EQUITY
BKFKF,P/F Bakkafrost,2021-02-23T00:10:00.000Z,TAS,1.47,-0.33,-122.48,EST,-18000000,EQUITY
BWXT,"BWX Technologies, Inc.",2021-02-22T16:46:00.000Z,TAS,0.71,0.74,3.64,EST,-18000000,EQUITY
NSLYF,Nestlé (Malaysia) Berhad,2021-02-22T23:42:00.000Z,TAS,,,,EST,-18000000,EQUITY
PSB,"PS Business Parks, Inc.",2021-02-22T16:39:00.000Z,TAS,0.74,0.98,32.43,EST,-18000000,EQUITY
SBAC,SBA Communications Corporation,2021-02-22T16:01:00.000Z,TAS,0.52,0.94,80.42,EST,-18000000,EQUITY
OXY,Occidental Petroleum Corporation,2021-02-22T16:15:00.000Z,TAS,-0.59,-0.78,-32.43,EST,-18000000,EQUITY
SBRA,"Sabra Health Care REIT, Inc.",2021-02-22T16:05:00.000Z,TAS,0.17,0.18,5.26,EST,-18000000,EQUITY
CSR,Centerspace,2021-02-22T16:30:00.000Z,TAS,-0.62,-0.46,26.16,EST,-18000000,EQUITY
HGSH,China HGS Real Estate Inc.,2021-02-22T16:34:00.000Z,TAS,,,,EST,-18000000,EQUITY
MRO,Marathon Oil Corporation,2021-02-22T16:37:00.000Z,TAS,-0.2,-0.12,39.39,EST,-18000000,EQUITY
RCDTF,Recordati Industria Chimica e Farmaceutica S.p.A.,2021-02-22T08:23:00.000Z,TAS,0.43,0.39,-9.93,EST,-18000000,EQUITY
CNNE,"Cannae Holdings, Inc.",2021-02-22T16:17:00.000Z,TAS,-0.09,5.85,6600,EST,-18000000,EQUITY
