ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
JAX,"J. Alexander's Holdings, Inc.",2020-03-13T08:51:00.000Z,TAS,,,,UTC,0,EQUITY
LAC,Lithium Americas Corp.,2020-03-13T07:43:00.000Z,TAS,-0.14,-0.05,64.29,EDT,-14400000,EQUITY
ARTTF,Artemis Resources Limited,2020-03-13T09:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FTACW,FinTech Acquisition Corp. III,2020-03-13T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
YPF,YPF Sociedad Anónima,2020-03-13T17:47:00.000Z,TAS,-0.24,-0.45,-89.08,EDT,-14400000,EQUITY
AOTVF,Ascot Resources Ltd.,2020-03-13T19:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ACHV,"Achieve Life Sciences, Inc.",2020-03-13T08:00:00.000Z,TAS,-6.4,-6,6.25,EDT,-14400000,EQUITY
ADXS,"Advaxis, Inc.",2020-03-13T09:00:00.000Z,TAS,-0.19,-0.15,21.05,EDT,-14400000,EQUITY
ARTNA,Artesian Resources Corporation,2020-03-13T17:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FTAC,FinTech Acquisition Corp. III,2020-03-13T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
APLT,"Applied Therapeutics, Inc.",2020-03-13T07:00:00.000Z,TAS,-0.64,-1.57,-143.79,EDT,-14400000,EQUITY
AZRMF,Azure Minerals Limited,2020-03-13T05:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASCOF,Ascopiave S.p.A.,2020-03-13T14:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PMCBD,"PharmaCyte Biotech, Inc.",2020-03-13T16:49:00.000Z,TAS,,,,UTC,0,EQUITY
BKE,"The Buckle, Inc.",2020-03-13T06:50:00.000Z,TAS,0.87,0.96,9.97,EDT,-14400000,EQUITY
BSGM,"BioSig Technologies, Inc.",2020-03-13T17:24:00.000Z,TAS,,-0.69,,EDT,-14400000,EQUITY
PMCB,"PharmaCyte Biotech, Inc.",2020-03-13T16:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BOMN,Boston Omaha Corporation,2020-03-13T16:30:00.000Z,TAS,,,,UTC,0,EQUITY
FMCB,Farmers & Merchants Bancorp,2020-03-13T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SQBG,"Sequential Brands Group, Inc.",2020-03-13T08:00:00.000Z,TAS,,,,UTC,0,EQUITY
SVBL,"Silver Bull Resources, Inc.",2020-03-13T16:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BRBMF,Big Rock Brewery Inc.,2020-03-13T18:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BOC,Boston Omaha Corporation,2020-03-13T16:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EIGR,"Eiger BioPharmaceuticals, Inc.",2020-03-13T08:00:00.000Z,TAS,-0.43,-0.68,-58.14,EDT,-14400000,EQUITY
IBA,"Industrias Bachoco, S.A.B. de C.V.",2020-03-13T15:04:00.000Z,TAS,0.57,0.16,-71.58,EDT,-14400000,EQUITY
SVBLD,"Silver Bull Resources, Inc.",2020-03-13T16:43:00.000Z,TAS,,,,UTC,0,EQUITY
PMYLF,Boab Metals Limited,2020-03-13T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SQBGQ,"Sequential Brands Group, Inc.",2020-03-13T08:00:00.000Z,TAS,,,,UTC,0,EQUITY
ZEPP,Zepp Health Corporation,2020-03-13T06:00:00.000Z,TAS,3.04,3.31,8.85,EDT,-14400000,EQUITY
SOTDF,Ströer SE & Co. KGaA,2020-03-13T13:06:00.000Z,TAS,1.41,1.49,6.05,EDT,-14400000,EQUITY
OFS,OFS Capital Corporation,2020-03-13T08:00:00.000Z,TAS,0.35,0.34,-2.86,EDT,-14400000,EQUITY
LHC,Leo Holdings Corp. II,2020-03-13T16:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RVXCF,Resverlogix Corp.,2020-03-13T18:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JKS,"JinkoSolar Holding Co., Ltd.",2020-03-13T06:43:00.000Z,TAS,1.39,1.4,1.01,EDT,-14400000,EQUITY
OFSSG,OFS Capital Corporation,2020-03-13T08:00:00.000Z,TAS,0.35,0.34,-2.86,UTC,0,EQUITY
CREX,"Creative Realities, Inc.",2020-03-13T06:02:00.000Z,TAS,-0.04,0.06,250,EDT,-14400000,EQUITY
HMI,Huami Corporation,2020-03-13T06:00:00.000Z,TAS,3.04,3.31,8.85,UTC,0,EQUITY
CNTY,"Century Casinos, Inc.",2020-03-13T06:00:00.000Z,TAS,0.04,-0.68,-1681.4,EDT,-14400000,EQUITY
CDZI,Cadiz Inc.,2020-03-13T15:55:00.000Z,TAS,-0.2,-0.26,-30,EDT,-14400000,EQUITY
