ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AMYZF,2018-06-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AERO,2018-06-28T09:36:00.000Z,TAS,,,,UTC,0,EQUITY
APOG,2018-06-28T06:30:00.000Z,TAS,0.53,0.62,17.42,EDT,-14400000,EQUITY
AMBO,2018-06-28T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MOBXF,2018-06-28T04:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WBA,2018-06-28T07:01:00.000Z,TAS,1.48,1.53,3.66,EDT,-14400000,EQUITY
ACEXF,2018-06-28T17:46:00.000Z,TAS,,,,UTC,0,EQUITY
ACN,2018-06-28T06:50:00.000Z,TAS,1.72,1.79,4.01,EDT,-14400000,EQUITY
ZWTYF,2018-06-29T03:55:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BLKLF,2018-06-28T09:14:00.000Z,TAS,-0.05,-0.07,-40,EDT,-14400000,EQUITY
BJ,2018-06-28T15:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BSET,2018-06-28T10:16:00.000Z,TAS,0.4,0.4,1.27,EDT,-14400000,EQUITY
BOUVF,2018-06-28T11:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CTXDF,2018-06-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HEXO,2018-06-28T06:30:00.000Z,TAS,-0.02,-0.01,60,EDT,-14400000,EQUITY
RGDFF,2018-06-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LOVE,2018-06-28T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LNN,2018-06-28T06:45:00.000Z,TAS,1.41,1.66,17.48,EDT,-14400000,EQUITY
TRXXF,2018-06-28T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
EMLAF,2018-06-28T06:55:00.000Z,TAS,0.29,0.35,21.53,EDT,-14400000,EQUITY
SNX,2018-06-28T16:15:00.000Z,TAS,2.3,2.38,3.61,EDT,-14400000,EQUITY
MSN,2018-06-28T16:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SJR,2018-06-28T08:00:00.000Z,TAS,0.36,0.35,-2.23,EDT,-14400000,EQUITY
MKC-V,2018-06-28T06:30:00.000Z,TAS,0.93,1.02,10.03,EDT,-14400000,EQUITY
DSKIF,2018-06-29T02:00:00.000Z,TAS,,37.03,,EDT,-14400000,EQUITY
SGIPF,2018-06-29T03:03:00.000Z,TAS,71.86,69.11,-3.83,EDT,-14400000,EQUITY
MKC,2018-06-28T06:30:00.000Z,TAS,0.93,1.02,10.03,EDT,-14400000,EQUITY
TPCS,2018-06-28T16:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CVHIF,2018-06-28T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
YGTFF,2018-06-28T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RDIAF,2018-06-28T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
DMPLF,2018-06-28T19:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EVER,2018-06-28T16:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FLOOF,2018-06-28T17:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FXMBF,2018-06-28T10:49:00.000Z,TAS,,,,UTC,0,EQUITY
FTSV,2018-06-28T16:24:00.000Z,TAS,,,,UTC,0,EQUITY
FRD,2018-06-28T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GMS,2018-06-28T06:52:00.000Z,TAS,0.65,0.56,-13.18,EDT,-14400000,EQUITY
GTBIF,2018-06-28T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KBH,2018-06-28T16:10:00.000Z,TAS,0.48,0.57,18.5,EDT,-14400000,EQUITY
RGCTF,2018-06-28T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
LHSIF,2018-06-28T17:05:00.000Z,TAS,-0.01,-0.01,0,UTC,0,EQUITY
HYRE,2018-06-28T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HSTXF,2018-06-28T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STHHF,2018-06-29T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RGCTD,2018-06-28T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
LVO,2018-06-29T03:00:00.000Z,TAS,-0.07,-0.2,-185.71,EDT,-14400000,EQUITY
RRTS,2018-06-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NKE,2018-06-28T16:15:00.000Z,TAS,0.64,0.69,7.64,EDT,-14400000,EQUITY
OMN,2018-06-28T08:46:00.000Z,TAS,0.19,0.2,4.17,UTC,0,EQUITY
LIVX,2018-06-29T03:00:00.000Z,TAS,-0.07,-0.2,-185.71,UTC,0,EQUITY
UXIN,2018-06-28T17:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
