ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
QFIN,2019-05-20T18:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FGWLF,2019-05-20T12:14:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SVMRF,2019-05-21T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AVTR-PA,2019-05-20T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HEHSF,2019-05-20T12:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KDEVF,2019-05-21T02:01:00.000Z,TAS,,,,UTC,0,EQUITY
NFONF,2019-05-21T01:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NXTBF,2019-05-21T01:05:00.000Z,TAS,-0.85,-1.4,-64.51,EDT,-14400000,EQUITY
AVTR,2019-05-20T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATEX,2019-05-20T16:31:00.000Z,TAS,-0.62,-0.66,-6.45,EDT,-14400000,EQUITY
HLWD,2019-05-20T14:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HBMBF,2019-05-20T13:13:00.000Z,TAS,,18.36,,EDT,-14400000,EQUITY
NRYYF,2019-05-21T00:42:00.000Z,TAS,3.37,3.88,15.18,EDT,-14400000,EQUITY
NEVPF,2019-05-21T02:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ONPPF,2019-05-21T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASCJF,2019-05-21T02:01:00.000Z,TAS,,0.01,,EDT,-14400000,EQUITY
CTRC,2019-05-20T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
NILE,2019-05-20T16:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MNRL,2019-05-20T06:35:00.000Z,TAS,0.08,0.08,3.9,EDT,-14400000,EQUITY
DPW,2019-05-20T16:41:00.000Z,TAS,,,,UTC,0,EQUITY
MZTFF,2019-05-20T11:17:00.000Z,TAS,1.81,1.73,-4.42,EDT,-14400000,EQUITY
BHLL,2019-05-20T15:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KTB,2019-05-20T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CTRCQ,2019-05-20T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
VYNT,2019-05-20T17:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
XIACF,2019-05-20T06:30:00.000Z,TAS,0.08,0.09,6.25,EDT,-14400000,EQUITY
CGEN,2019-05-20T07:01:00.000Z,TAS,-0.17,-0.14,17.65,EDT,-14400000,EQUITY
ELA,2019-05-20T15:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CETX,2019-05-20T17:28:00.000Z,TAS,-2.32,-1.12,51.72,EDT,-14400000,EQUITY
CHJTF,2019-05-21T00:05:00.000Z,TAS,0.08,0.08,-4.82,EDT,-14400000,EQUITY
SPTN,2019-05-20T07:00:00.000Z,TAS,0.32,0.24,-25,EDT,-14400000,EQUITY
MONSF,2019-05-21T01:38:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NDSN,2019-05-20T16:31:00.000Z,TAS,1.6,1.54,-3.75,EDT,-14400000,EQUITY
