ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PTAIF,PT Astra International Tbk,2020-10-25T18:06:00.000Z,TAS,73.04,66,-9.64,EDT,-14400000,EQUITY
PTPIF,PT. Chandra Asri Petrochemical Tbk,2020-10-26T01:49:00.000Z,TAS,,0,,EDT,-14400000,EQUITY
AMGXF,"AnGes, Inc.",2020-10-26T02:00:00.000Z,TAS,,-10.39,,EDT,-14400000,EQUITY
PTABF,PT Astra Agro Lestari Tbk,2020-10-25T17:13:00.000Z,TAS,,99.05,,EDT,-14400000,EQUITY
UBOPF,Union Bank of the Philippines,2020-10-25T20:35:00.000Z,TAS,,,,UTC,0,EQUITY
BSFFF,Basic-Fit N.V.,2020-10-26T03:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BDOUF,"BDO Unibank, Inc.",2020-10-25T21:07:00.000Z,TAS,2.01,2.78,38.65,EDT,-14400000,EQUITY
HYMLF,Hyundai Motor Company,2020-10-26T01:04:00.000Z,TAS,4246.35,-1296,-130.52,EDT,-14400000,EQUITY
MLRYY,VK Company Limited,2020-10-26T03:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NDEKF,Nitto Denko Corporation,2020-10-26T03:00:00.000Z,TAS,91.16,124.7,36.79,EDT,-14400000,EQUITY
GMBXF,"Grupo México, S.A.B. de C.V.",2020-10-25T20:00:00.000Z,TAS,0.06,0.1,66.67,EDT,-14400000,EQUITY
NJDCY,Nidec Corporation,2020-10-26T02:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CAJ,Canon Inc.,2020-10-26T02:25:00.000Z,TAS,0.01,0.14,1300,EDT,-14400000,EQUITY
CE,Celanese Corporation,2020-10-25T14:00:00.000Z,TAS,1.71,1.95,14.37,EDT,-14400000,EQUITY
GCSSF,Gecoss Corporation,2020-10-26T02:00:00.000Z,TAS,,28.92,,EDT,-14400000,EQUITY
NNDNF,Nidec Corporation,2020-10-26T02:15:00.000Z,TAS,34.25,48.65,42.04,EDT,-14400000,EQUITY
JCRRF,"JCR Pharmaceuticals Co., Ltd.",2020-10-26T03:00:00.000Z,TAS,,3.72,,EDT,-14400000,EQUITY
OBIIF,"OBIC Co.,Ltd.",2020-10-26T02:00:00.000Z,TAS,104.47,104.67,0.19,EDT,-14400000,EQUITY
CAJFF,Canon Inc.,2020-10-26T02:00:00.000Z,TAS,2.7,15.93,490.22,EDT,-14400000,EQUITY
GLPEF,"Galp Energia, SGPS, S.A.",2020-10-26T03:21:00.000Z,TAS,0.05,-0.03,-163.83,EDT,-14400000,EQUITY
EURMF,Europcar Mobility Group S.A.,2020-10-26T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ESLT,Elbit Systems Ltd.,2020-10-26T02:54:00.000Z,TAS,1.7,1.64,-3.53,EDT,-14400000,EQUITY
WF,Woori Financial Group Inc.,2020-10-25T19:56:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ORYZF,Oryzon Genomics S.A.,2020-10-26T02:22:00.000Z,TAS,-0.07,-0.02,71.43,EDT,-14400000,EQUITY
LBBRF,"Liberbank, S.A.",2020-10-26T02:58:00.000Z,TAS,0.01,0.01,100,UTC,0,EQUITY
MMAPF,"MEMSCAP, S.A.",2020-10-26T02:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SAPGF,SAP SE,2020-10-25T15:49:00.000Z,TAS,1.29,1.7,31.99,EDT,-14400000,EQUITY
SAP,SAP SE,2020-10-25T15:49:00.000Z,TAS,1.3,1.7,31.17,EDT,-14400000,EQUITY
