ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PIRRQ,2019-09-25T16:15:00.000Z,TAS,-15.88,-23.25,-46.41,UTC,0,EQUITY
ZGBEF,2019-09-26T02:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VBVBF,2019-09-25T05:48:00.000Z,TAS,,0.05,,EDT,-14400000,EQUITY
AIR,2019-09-25T16:01:00.000Z,TAS,0.51,0.57,10.89,EDT,-14400000,EQUITY
OASMY,2019-09-26T01:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALLWF,2019-09-26T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AGFMF,2019-09-25T08:10:00.000Z,TAS,0.14,0.18,25.87,EDT,-14400000,EQUITY
BYROF,2019-09-26T02:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BQSSF,2019-09-25T22:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PMYLF,2019-09-25T16:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TPGVF,2019-09-26T01:32:00.000Z,TAS,0.01,0.01,-28.57,EDT,-14400000,EQUITY
FUL,2019-09-25T16:05:00.000Z,TAS,0.9,0.86,-4.02,EDT,-14400000,EQUITY
KOR,2019-09-25T16:21:00.000Z,TAS,-0.02,-0.03,-50,EDT,-14400000,EQUITY
CORVF,2019-09-25T16:21:00.000Z,TAS,,-0.03,,UTC,0,EQUITY
CSSPF,2019-09-26T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ECGFF,2019-09-25T05:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DAVA,2019-09-25T07:10:00.000Z,TAS,17.66,20,13.22,EDT,-14400000,EQUITY
EVSLF,2019-09-26T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NLIOF,2019-09-26T02:48:00.000Z,TAS,,,,UTC,0,EQUITY
GUERF,2019-09-25T13:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SUMGF,2019-09-26T02:02:00.000Z,TAS,,,,UTC,0,EQUITY
KBH,2019-09-25T16:10:00.000Z,TAS,0.66,0.73,10.27,EDT,-14400000,EQUITY
TPSRF,2019-09-25T18:14:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HEOFF,2019-09-25T08:22:00.000Z,TAS,0.01,-0.02,-333.33,EDT,-14400000,EQUITY
VPPCF,2019-09-26T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IVEVF,2019-09-25T11:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WOR,2019-09-25T08:15:00.000Z,TAS,0.72,0.62,-13.29,EDT,-14400000,EQUITY
LECNF,2019-09-26T00:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
QUTEF,2019-09-25T17:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VLTAF,2019-09-25T17:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CALRF,2019-09-25T05:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
