ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
GNMX,'Aevi Genomic Medicine, LLC',2019-03-29T17:37:00.000Z,TAS,-0.12,-0.1,20,UTC,0,EQUITY
AKMNF,Akumin Inc.,2019-03-29T07:00:00.000Z,TAS,0.07,0.04,-38.46,UTC,0,EQUITY
CBWTF,Auxly Cannabis Group Inc.,2019-03-29T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DGLY,'Digital Ally, Inc.',2019-03-29T16:30:00.000Z,TAS,-0.27,-0.51,-88.89,EDT,-14400000,EQUITY
FUV,'Arcimoto, Inc.',2019-03-29T16:19:00.000Z,TAS,-0.21,-0.24,-14.29,EDT,-14400000,EQUITY
ACEHF,PT Ace Hardware Indonesia Tbk,2019-03-29T19:30:00.000Z,TAS,17.28,15.57,-9.9,EDT,-14400000,EQUITY
AYRWF,Ayr Wellness Inc.,2019-03-29T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ZLIOF,'Zoomlion Heavy Industry Science and Technology Co., Ltd.',2019-03-29T08:35:00.000Z,TAS,0.1,0.09,-6,EDT,-14400000,EQUITY
VAQTF,va-Q-tec AG,2019-03-29T07:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AKU,Akumin Inc.,2019-03-29T07:00:00.000Z,TAS,0.07,0.04,-38.46,EDT,-14400000,EQUITY
ALRN,'Aileron Therapeutics, Inc.',2019-03-29T06:27:00.000Z,TAS,-0.52,-0.48,7.34,EDT,-14400000,EQUITY
ACGBF,Agricultural Bank of China Limited,2019-03-29T04:56:00.000Z,TAS,0.13,0.08,-38.46,EDT,-14400000,EQUITY
AYRSF,Ayr Strategies Inc.,2019-03-29T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
BOYAF,Boyaa Interactive International Limited,2019-03-29T05:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,2019-03-29T06:55:00.000Z,TAS,,2.21,,EDT,-14400000,EQUITY
GTBP,'GT Biopharma, Inc.',2019-03-29T16:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTFRF,PT Tower Bersama Infrastructure Tbk,2019-03-29T05:56:00.000Z,TAS,11.2,2.96,-73.53,UTC,0,EQUITY
BB,BlackBerry Limited,2019-03-29T07:00:00.000Z,TAS,0.06,0.11,92.98,EDT,-14400000,EQUITY
BCLI,Brainstorm Cell Therapeutics Inc.,2019-03-29T17:11:00.000Z,TAS,-0.14,-0.27,-92.86,EDT,-14400000,EQUITY
INMB,'INmune Bio, Inc.',2019-03-29T17:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BSXGF,Belo Sun Mining Corp,2019-03-29T08:00:00.000Z,TAS,0,-0.01,,EDT,-14400000,EQUITY
BKFCF,'Bank of Communications Co., Ltd.',2019-03-29T06:21:00.000Z,TAS,0.21,0.22,7.32,EDT,-14400000,EQUITY
XBIO,'Xenetic Biosciences, Inc.',2019-03-29T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VNNHF,Belo Sun Mining Corp,2019-03-29T08:00:00.000Z,TAS,0,-0.01,,UTC,0,EQUITY
CYAD,Celyad Oncology SA,2019-03-29T19:03:00.000Z,TAS,-1.59,,,EDT,-14400000,EQUITY
KMX,'CarMax, Inc.',2019-03-29T07:35:00.000Z,TAS,1.04,1.13,8.86,EDT,-14400000,EQUITY
HUATF,'Huatai Securities Co., Ltd.',2019-03-29T10:17:00.000Z,TAS,0.16,0.05,-68.75,EDT,-14400000,EQUITY
CLSN,Celsion Corporation,2019-03-29T08:31:00.000Z,TAS,-0.14,-0.28,-104.38,EDT,-14400000,EQUITY
CICOF,'COSCO SHIPPING Holdings Co., Ltd.',2019-03-29T10:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DTSRF,Ether Capital Corporation,2019-03-29T08:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SACH,Sachem Capital Corp.,2019-03-29T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KROTF,Cogna Educação S.A.,2019-03-29T07:30:00.000Z,TAS,0.25,0.25,0,UTC,0,EQUITY
PPOKF,PT Charoen Pokphand Indonesia Tbk,2019-03-29T11:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CASI,'CASI Pharmaceuticals, Inc.',2019-03-29T07:00:00.000Z,TAS,-0.08,-0.1,-25,EDT,-14400000,EQUITY
CYTR,CytRx Corporation,2019-03-29T06:26:00.000Z,TAS,-0.07,-0.07,0,EDT,-14400000,EQUITY
ELP,Companhia Paranaense de Energia - COPEL,2019-03-29T06:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CICOY,'COSCO SHIPPING Holdings Co., Ltd.',2019-03-29T10:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ERDCF,Erdene Resource Development Corporation,2019-03-29T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPMLF,Imperial Metals Corporation,2019-03-29T18:13:00.000Z,TAS,-0.15,-0.12,18.92,EDT,-14400000,EQUITY
CNICF,China International Capital Corporation Limited,2019-03-29T10:38:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DNGDF,Dynacor Gold Mines Inc.,2019-03-29T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VOTDF,VOTI Detection Inc.,2019-03-29T17:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TNP,Tsakos Energy Navigation Limited,2019-03-29T08:01:00.000Z,TAS,-0.02,-4.2,-23233.33,EDT,-14400000,EQUITY
ETTX,Entasis Therapeutics Holdings Inc.,2019-03-29T07:30:00.000Z,TAS,-0.8,-2.36,-195.37,EDT,-14400000,EQUITY
TNP-PF,Tsakos Energy Navigation Limited,2019-03-29T08:01:00.000Z,TAS,-0.02,-4.2,-23233.33,EDT,-14400000,EQUITY
BPIRF,Piraeus Financial Holdings S.A.,2019-03-29T12:17:00.000Z,TAS,0.02,0.33,2100,EDT,-14400000,EQUITY
FGOVF,Freegold Ventures Limited,2019-03-29T19:14:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTKFF,PT Kalbe Farma Tbk.,2019-03-29T19:03:00.000Z,TAS,14.1,13.93,-1.17,EDT,-14400000,EQUITY
MEAUF,Moneta Gold Inc.,2019-03-29T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
YADGF,Yadea Group Holdings Ltd.,2019-03-29T06:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GMELF,GOME Retail Holdings Limited,2019-03-29T09:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KULR,'KULR Technology Group, Inc.',2019-03-29T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GPIIF,'GP Investments, Ltd.',2019-03-29T12:08:00.000Z,TAS,,,,UTC,0,EQUITY
HMIFF,Harvest Minerals Limited,2019-03-29T08:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SNWV,'SANUWAVE Health, Inc.',2019-03-29T08:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HZMMF,Horizonte Minerals Plc,2019-03-29T07:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TRUHF,Truly International Holdings Limited,2019-03-29T04:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
QMCI,'QuoteMedia, Inc.',2019-03-29T13:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NBEV,'NewAge, Inc.',2019-03-29T07:33:00.000Z,TAS,-0.03,-0.18,-592.31,EDT,-14400000,EQUITY
