ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
RSRSF,Resurs Holding AB (publ),2020-04-28T01:30:00.000Z,TAS,1.39,1.02,-26.62,EDT,-14400000,EQUITY
CTTAY,Continental Aktiengesellschaft,2020-04-27T19:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KNNGF,KION GROUP AG,2020-04-28T00:57:00.000Z,TAS,0.76,0.78,3.04,EDT,-14400000,EQUITY
AVT,"Avnet, Inc.",2020-04-27T16:05:00.000Z,TAS,0.32,0.38,19.5,EDT,-14400000,EQUITY
AMRPF,Amorepacific Corporation,2020-04-27T19:27:00.000Z,TAS,1021.78,1046,2.37,EDT,-14400000,EQUITY
APTTF,Asian Pay Television Trust,2020-04-27T12:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AKRYY,Akastor ASA,2020-04-28T01:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ENEKF,Enea AB (publ),2020-04-28T01:38:00.000Z,TAS,1.46,0.8,-45.21,EDT,-14400000,EQUITY
FLMNY,Fielmann Aktiengesellschaft,2020-04-27T09:43:00.000Z,TAS,0.14,0.14,0,EDT,-14400000,EQUITY
CTTAF,Continental Aktiengesellschaft,2020-04-27T19:24:00.000Z,TAS,0.96,1.44,49.53,EDT,-14400000,EQUITY
PTAIF,PT Astra International Tbk,2020-04-27T07:29:00.000Z,TAS,140.72,119,-15.43,EDT,-14400000,EQUITY
SKSBF,Skanska AB (publ),2020-04-28T01:30:00.000Z,TAS,2.92,2.89,-1.13,EDT,-14400000,EQUITY
PKG,Packaging Corporation of America,2020-04-27T17:00:00.000Z,TAS,1.22,1.5,22.55,EDT,-14400000,EQUITY
FLIDF,FLSmidth & Co. A/S,2020-04-28T02:16:00.000Z,TAS,3.21,2.1,-34.62,EDT,-14400000,EQUITY
KUKAF,KUKA Aktiengesellschaft,2020-04-27T11:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PINE,"Alpine Income Property Trust, Inc.",2020-04-27T16:22:00.000Z,TAS,0.06,0,-100,EDT,-14400000,EQUITY
THLPF,Thule Group AB (publ),2020-04-28T01:59:00.000Z,TAS,2.16,2.3,6.38,EDT,-14400000,EQUITY
AMG,"Affiliated Managers Group, Inc.",2020-04-27T07:03:00.000Z,TAS,3.08,3.16,2.53,EDT,-14400000,EQUITY
ADDLF,AddLife AB (publ),2020-04-28T03:20:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARE,"Alexandria Real Estate Equities, Inc.",2020-04-27T16:19:00.000Z,TAS,0.66,0.14,-78.88,EDT,-14400000,EQUITY
ALNPF,ANA Holdings Inc.,2020-04-28T02:00:00.000Z,TAS,-160.37,-175.72,-9.57,EDT,-14400000,EQUITY
NVSEF,Novartis AG,2020-04-28T01:19:00.000Z,TAS,1.39,1.56,12.07,EDT,-14400000,EQUITY
SSHPF,VOW ASA,2020-04-28T02:00:00.000Z,TAS,0.02,,,EDT,-14400000,EQUITY
ORXOF,Orexo AB (publ),2020-04-28T02:15:00.000Z,TAS,0.71,2.34,229.58,EDT,-14400000,EQUITY
VOSSF,Vossloh AG,2020-04-27T19:27:00.000Z,TAS,,-0.15,,EDT,-14400000,EQUITY
ABMAF,Albioma,2020-04-27T11:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BOVNF,BioInvent International AB (publ),2020-04-28T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMKR,"Amkor Technology, Inc.",2020-04-27T16:03:00.000Z,TAS,0.16,0.26,67.74,EDT,-14400000,EQUITY
AWI,"Armstrong World Industries, Inc.",2020-04-27T06:00:00.000Z,TAS,1.11,1.1,-0.9,EDT,-14400000,EQUITY
AMGXF,"AnGes, Inc.",2020-04-27T04:00:00.000Z,TAS,,-8.56,,EDT,-14400000,EQUITY
TELNY,Telenor ASA,2020-04-28T01:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IDDWF,Indutrade AB (publ),2020-04-27T06:30:00.000Z,TAS,0.96,1.07,11.42,EDT,-14400000,EQUITY
ABB,ABB Ltd,2020-04-28T00:48:00.000Z,TAS,0.2,0.3,53.85,EDT,-14400000,EQUITY
ABLZF,ABB Ltd,2020-04-28T00:48:00.000Z,TAS,0.18,0.3,71.43,EDT,-14400000,EQUITY
AKKVF,Akastor ASA,2020-04-28T01:04:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FLMNF,Fielmann Aktiengesellschaft,2020-04-27T09:43:00.000Z,TAS,0.14,0.14,0,EDT,-14400000,EQUITY
TELNF,Telenor ASA,2020-04-28T01:04:00.000Z,TAS,2.4,2.44,1.71,EDT,-14400000,EQUITY
PTABF,PT Astra Agro Lestari Tbk,2020-04-27T08:38:00.000Z,TAS,,192.79,,EDT,-14400000,EQUITY
RTOBF,Ratos AB (publ),2020-04-28T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FATBW,FAT Brands Inc.,2020-04-27T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NRIM,"Northrim BanCorp, Inc.",2020-04-27T16:15:00.000Z,TAS,0.47,0.16,-65.96,EDT,-14400000,EQUITY
BRO,"Brown & Brown, Inc.",2020-04-27T17:04:00.000Z,TAS,0.46,0.51,10.63,EDT,-14400000,EQUITY
BPAQF,BP p.l.c.,2020-04-28T02:00:00.000Z,TAS,0.1,0.04,-61.17,EDT,-14400000,EQUITY
BCBP,"BCB Bancorp, Inc.",2020-04-27T16:23:00.000Z,TAS,0.22,0.12,-45.45,EDT,-14400000,EQUITY
SAL,"Salisbury Bancorp, Inc.",2020-04-27T12:18:00.000Z,TAS,0.84,0.72,-14.29,EDT,-14400000,EQUITY
NWBI,"Northwest Bancshares, Inc.",2020-04-27T09:00:00.000Z,TAS,0.17,0.07,-58.33,EDT,-14400000,EQUITY
GRBMF,"Grupo Bimbo, S.A.B. de C.V.",2020-04-27T19:48:00.000Z,TAS,0.24,0.01,-95.83,EDT,-14400000,EQUITY
WASH,"Washington Trust Bancorp, Inc.",2020-04-27T08:00:00.000Z,TAS,0.8,0.68,-15.21,EDT,-14400000,EQUITY
OBT,"Orange County Bancorp, Inc.",2020-04-27T16:41:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MPB,"Mid Penn Bancorp, Inc.",2020-04-27T14:49:00.000Z,TAS,0.39,0.45,15.38,EDT,-14400000,EQUITY
MBCN,Middlefield Banc Corp.,2020-04-27T08:00:00.000Z,TAS,0.34,0.16,-52.94,EDT,-14400000,EQUITY
HONE,"HarborOne Bancorp, Inc.",2020-04-27T08:24:00.000Z,TAS,0.08,0.09,12.5,EDT,-14400000,EQUITY
BELDF,Batero Gold Corp.,2020-04-27T19:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BP,BP p.l.c.,2020-04-28T02:00:00.000Z,TAS,0.28,0.24,-15.49,EDT,-14400000,EQUITY
BNNNF,BEENOS Inc.,2020-04-28T02:00:00.000Z,TAS,,19.14,,EDT,-14400000,EQUITY
CATY,Cathay General Bancorp,2020-04-27T16:30:00.000Z,TAS,0.67,0.59,-11.94,EDT,-14400000,EQUITY
STL-PA,Sterling Bancorp,2020-04-27T16:15:00.000Z,TAS,0.42,-0.02,-104.78,UTC,0,EQUITY
OVBC,Ohio Valley Banc Corp.,2020-04-27T19:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OCBI,"Orange County Bancorp, Inc.",2020-04-27T16:41:00.000Z,TAS,,,,UTC,0,EQUITY
IBTX,"Independent Bank Group, Inc.",2020-04-27T13:00:00.000Z,TAS,1.06,1.03,-3.1,EDT,-14400000,EQUITY
FAT,FAT Brands Inc.,2020-04-27T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MDBJF,"Medical & Biological Laboratories Co., Ltd.",2020-04-28T02:00:00.000Z,TAS,,63.77,,UTC,0,EQUITY
RBNC,"Reliant Bancorp, Inc.",2020-04-27T17:12:00.000Z,TAS,0.3,0.25,-16.11,UTC,0,EQUITY
BANR,Banner Corporation,2020-04-27T16:00:00.000Z,TAS,0.75,0.47,-37.17,EDT,-14400000,EQUITY
BDOUF,"BDO Unibank, Inc.",2020-04-27T23:42:00.000Z,TAS,1.85,1.92,4.01,EDT,-14400000,EQUITY
FRBA,First Bank,2020-04-27T16:30:00.000Z,TAS,0.23,0.16,-28.89,EDT,-14400000,EQUITY
FATBP,FAT Brands Inc.,2020-04-27T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NBTB,NBT Bancorp Inc.,2020-04-27T16:15:00.000Z,TAS,0.52,0.25,-51.74,EDT,-14400000,EQUITY
STL,Sterling Bancorp,2020-04-27T16:15:00.000Z,TAS,0.42,-0.02,-104.78,UTC,0,EQUITY
GTBAF,Great Bear Resources Ltd.,2020-04-27T22:14:00.000Z,TAS,,,,UTC,0,EQUITY
DSKYF,"Daiichi Sankyo Company, Limited",2020-04-27T04:00:00.000Z,TAS,-20.31,-2.68,86.8,EDT,-14400000,EQUITY
NHVCD,Elevation Gold Mining Corporation,2020-04-28T00:00:00.000Z,TAS,-0.02,-0.03,-30,UTC,0,EQUITY
MRBK,Meridian Corporation,2020-04-27T17:14:00.000Z,TAS,0.23,0.39,69.57,EDT,-14400000,EQUITY
OSKXF,"Osaka Steel Co., Ltd.",2020-04-28T00:01:00.000Z,TAS,,10.71,,EDT,-14400000,EQUITY
LN,LINE Corporation,2020-04-28T02:43:00.000Z,TAS,,,,UTC,0,EQUITY
SHECF,"Shin-Etsu Chemical Co., Ltd.",2020-04-28T02:00:00.000Z,TAS,160.73,161.59,0.53,EDT,-14400000,EQUITY
YRCCF,Yurtec Corporation,2020-04-28T02:30:00.000Z,TAS,,48.52,,EDT,-14400000,EQUITY
NNSCF,NEC Networks & System Integration Corporation,2020-04-27T22:30:00.000Z,TAS,,11.48,,EDT,-14400000,EQUITY
MBUMF,"Mabuchi Motor Co., Ltd.",2020-04-27T23:35:00.000Z,TAS,35.67,13.87,-61.12,EDT,-14400000,EQUITY
TKGSF,"Tokyo Gas Co.,Ltd.",2020-04-28T01:00:00.000Z,TAS,66.2,22.07,-66.66,EDT,-14400000,EQUITY
UMC,United Microelectronics Corporation,2020-04-27T05:21:00.000Z,TAS,0.04,0.03,-22.5,EDT,-14400000,EQUITY
CHX,ChampionX Corporation,2020-04-27T18:11:00.000Z,TAS,0.06,0.04,-36.51,EDT,-14400000,EQUITY
CNX,CNX Resources Corporation,2020-04-27T06:45:00.000Z,TAS,0.13,0.61,358.65,EDT,-14400000,EQUITY
APY,ChampionX Corporation,2020-04-27T18:11:00.000Z,TAS,0.06,0.04,-36.51,UTC,0,EQUITY
CHX-WI,ChampionX Holding Inc.,2020-04-27T18:11:00.000Z,TAS,0.06,0.04,-36.51,UTC,0,EQUITY
NPEXF,"Nippon Express Co., Ltd.",2020-04-28T00:01:00.000Z,TAS,57.79,-146.25,-353.08,UTC,0,EQUITY
EJPRF,East Japan Railway Company,2020-04-28T02:00:00.000Z,TAS,-53.52,-139.96,-161.49,EDT,-14400000,EQUITY
SSD,"Simpson Manufacturing Co., Inc.",2020-04-27T16:15:00.000Z,TAS,0.62,0.83,34.3,EDT,-14400000,EQUITY
LNNFF,LINE Corporation,2020-04-28T02:43:00.000Z,TAS,-14.04,-34.55,-146.14,UTC,0,EQUITY
SCSKF,SCSK Corporation,2020-04-28T02:00:00.000Z,TAS,27.64,26.17,-5.32,EDT,-14400000,EQUITY
KYCCF,Keyence Corporation,2020-04-28T03:00:00.000Z,TAS,209.71,207.45,-1.08,EDT,-14400000,EQUITY
KKUOF,"Kyokuto Securities Co., Ltd.",2020-04-27T22:25:00.000Z,TAS,,-43.76,,UTC,0,EQUITY
VCCLF,"ValueCommerce Co., Ltd.",2020-04-28T03:00:00.000Z,TAS,,31.39,,EDT,-14400000,EQUITY
OLCLF,"Oriental Land Co., Ltd.",2020-04-28T03:00:00.000Z,TAS,27.35,-26.67,-197.52,EDT,-14400000,EQUITY
