ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PMDKF,2020-06-30T18:51:00.000Z,TAS,5.9,0.49,-91.69,EDT,-14400000,EQUITY
DUSXF,2020-07-01T02:00:00.000Z,TAS,0.7,0.65,-6.91,EDT,-14400000,EQUITY
AYI,2020-06-30T08:41:00.000Z,TAS,1.22,1.94,59.15,EDT,-14400000,EQUITY
ATNM,2020-06-30T06:43:00.000Z,TAS,-0.7,-0.9,-28.57,EDT,-14400000,EQUITY
CDMO,2020-06-30T16:05:00.000Z,TAS,-0.16,-0.11,32.52,EDT,-14400000,EQUITY
CDMOP,2020-06-30T16:05:00.000Z,TAS,-0.16,-0.11,32.52,UTC,0,EQUITY
ALGGF,2020-07-01T03:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BMTM,2020-06-30T17:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BRGGD,2020-06-30T07:54:00.000Z,TAS,,,,UTC,0,EQUITY
BRAG,2020-06-30T07:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CAG,2020-06-30T07:28:00.000Z,TAS,0.66,0.75,14.33,EDT,-14400000,EQUITY
BVXV,2020-06-30T16:01:00.000Z,TAS,-0.01,-0.1,-900,EDT,-14400000,EQUITY
CHYMF,2020-06-30T06:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CIHPF,2020-06-30T13:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LXRP,2020-06-30T07:00:00.000Z,TAS,,,,UTC,0,EQUITY
LEXX,2020-06-30T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BRGGF,2020-06-30T07:54:00.000Z,TAS,,,,UTC,0,EQUITY
JCPNQ,2020-06-30T07:07:00.000Z,TAS,,-1.02,,UTC,0,EQUITY
SAEOF,2020-06-30T04:05:00.000Z,TAS,,-358.2,,EDT,-14400000,EQUITY
TRXXF,2020-06-30T07:10:00.000Z,TAS,-0.01,0,100,UTC,0,EQUITY
FDX,2020-06-30T16:03:00.000Z,TAS,1.52,2.53,66.78,EDT,-14400000,EQUITY
MNIQQ,2020-06-30T06:49:00.000Z,TAS,-1.21,-1.23,-1.65,UTC,0,EQUITY
CEI,2020-06-30T06:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CVGRF,2020-07-01T03:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CNIKF,2020-06-30T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CPPRQ,2020-06-30T07:07:00.000Z,TAS,,-1.02,,UTC,0,EQUITY
MIMNF,2020-06-30T17:02:00.000Z,TAS,,0.01,,EDT,-14400000,EQUITY
YGTFF,2020-06-30T07:10:00.000Z,TAS,-0.01,0,100,EDT,-14400000,EQUITY
BHTG,2020-06-30T06:49:00.000Z,TAS,-0.13,-0.16,-23.08,UTC,0,EQUITY
RENO,2020-06-30T06:49:00.000Z,TAS,-0.13,-0.16,-23.08,EDT,-14400000,EQUITY
EVTZF,2020-06-30T16:05:00.000Z,TAS,0.14,0.21,52.17,EDT,-14400000,EQUITY
THXPF,2020-06-30T08:22:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ENQQF,2020-07-01T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
MEI,2020-06-30T07:00:00.000Z,TAS,0.76,0.79,3.95,EDT,-14400000,EQUITY
XELA,2020-06-30T06:44:00.000Z,TAS,-0.15,-0.24,-60,EDT,-14400000,EQUITY
HTHT,2020-06-30T17:00:00.000Z,TAS,-1.63,-3.85,-136.2,EDT,-14400000,EQUITY
GILT,2020-06-30T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HEPA,2020-06-30T06:48:00.000Z,TAS,-0.25,-0.97,-288,EDT,-14400000,EQUITY
TCNAF,2020-06-30T18:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RTIX,2020-06-30T07:41:00.000Z,TAS,-0.05,-0.03,43.4,UTC,0,EQUITY
SRGA,2020-06-30T07:41:00.000Z,TAS,-0.05,-0.03,43.4,EDT,-14400000,EQUITY
SMRT,2020-06-30T16:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SMRTQ,2020-06-30T16:10:00.000Z,TAS,,,,UTC,0,EQUITY
MGXMF,2020-06-30T13:19:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TLKMF,2020-06-30T10:30:00.000Z,TAS,59.2,59.17,-0.05,EDT,-14400000,EQUITY
PSIX,2020-06-30T07:13:00.000Z,TAS,0.07,-0.03,-142.86,EDT,-14400000,EQUITY
SYTA,2020-06-30T18:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SCS,2020-06-30T16:05:00.000Z,TAS,-0.14,-0.18,-31.39,EDT,-14400000,EQUITY
TLK,2020-06-30T10:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
REMI,2020-06-30T06:36:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NMRD,2020-06-30T06:38:00.000Z,TAS,,-0.06,,EDT,-14400000,EQUITY
LCHTF,2020-06-30T14:58:00.000Z,TAS,,1.14,,EDT,-14400000,EQUITY
