ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SAYFF,3 Sixty Risk Solutions Ltd.,2018-12-21T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
AZMTF,Azimut Exploration Inc.,2018-12-21T05:15:00.000Z,TAS,,,,EST,-18000000,EQUITY
DYSL,Dynasil Corporation of America,2018-12-21T14:21:00.000Z,TAS,,,,EST,-18000000,EQUITY
AZLOF,Azelio AB (publ),2018-12-21T22:16:00.000Z,TAS,,,,EST,-18000000,EQUITY
MBXBF,Microbix Biosystems Inc.,2018-12-21T07:02:00.000Z,TAS,,,,EST,-18000000,EQUITY
ELEMF,Elemental Royalties Corp.,2018-12-21T17:57:00.000Z,TAS,,,,EST,-18000000,EQUITY
KMX,'CarMax, Inc.',2018-12-21T07:35:00.000Z,TAS,1,1.09,8.67,EST,-18000000,EQUITY
TRXXF,Gold Terra Resource Corp.,2018-12-21T16:08:00.000Z,TAS,,,,UTC,0,EQUITY
BKBEF,Pipestone Energy Corp.,2018-12-21T19:29:00.000Z,TAS,0,,,EST,-18000000,EQUITY
ELGSF,Fengro Industries Corp.,2018-12-21T17:57:00.000Z,TAS,,,,UTC,0,EQUITY
LCUAF,Le Château Inc.,2018-12-21T17:01:00.000Z,TAS,,,,UTC,0,EQUITY
STCN,'Steel Connect, Inc.',2018-12-21T16:50:00.000Z,TAS,,,,EST,-18000000,EQUITY
YGTFF,Gold Terra Resource Corp.,2018-12-21T16:08:00.000Z,TAS,,,,EST,-18000000,EQUITY
EBF,'Ennis, Inc.',2018-12-21T06:00:00.000Z,TAS,0.36,0.4,11.11,EST,-18000000,EQUITY
GLGDF,GoGold Resources Inc.,2018-12-21T16:17:00.000Z,TAS,,,,EST,-18000000,EQUITY
LMRMF,Lomiko Metals Inc.,2018-12-21T19:44:00.000Z,TAS,,,,EST,-18000000,EQUITY
KNWN,'Know Labs, Inc.',2018-12-21T16:22:00.000Z,TAS,,,,EST,-18000000,EQUITY
