ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
GPI,2020-02-05T07:07:00.000Z,TAS,2.71,3.01,10.91,EST,-18000000,EQUITY
HGDPF,2020-02-05T09:14:00.000Z,TAS,2.61,3.28,25.58,EST,-18000000,EQUITY
SRMGF,2020-02-05T09:11:00.000Z,TAS,2.4,2.5,4.17,EST,-18000000,EQUITY
DNBHF,2020-02-06T01:38:00.000Z,TAS,3.53,3.7,4.82,UTC,0,EQUITY
DNBBF,2020-02-06T01:38:00.000Z,TAS,3.53,3.7,4.82,EST,-18000000,EQUITY
MICLF,2020-02-06T02:00:00.000Z,TAS,2,1.57,-21.3,EST,-18000000,EQUITY
ISSC,2020-02-05T16:30:00.000Z,TAS,0.05,0.02,-60,EST,-18000000,EQUITY
ELRMF,2020-02-06T01:30:00.000Z,TAS,,,,UTC,0,EQUITY
OSAGF,2020-02-06T01:00:00.000Z,TAS,0.11,0.12,12.15,EST,-18000000,EQUITY
HLUKF,2020-02-06T01:26:00.000Z,TAS,0.57,1.15,102.46,EST,-18000000,EQUITY
SWZCF,2020-02-06T01:29:00.000Z,TAS,,9.44,,EST,-18000000,EQUITY
SCGLY,2020-02-06T01:26:00.000Z,TAS,,,,EST,-18000000,EQUITY
STOHF,2020-02-06T00:43:00.000Z,TAS,0.36,0.36,-0.83,EST,-18000000,EQUITY
BRGSF,2020-02-05T07:15:00.000Z,TAS,,,,EST,-18000000,EQUITY
AOSL,2020-02-05T16:05:00.000Z,TAS,0.23,0.23,0,EST,-18000000,EQUITY
APYRF,2020-02-05T17:54:00.000Z,TAS,,2.24,,EST,-18000000,EQUITY
ATAZF,2020-02-06T01:08:00.000Z,TAS,2.47,1.96,-20.65,EST,-18000000,EQUITY
AMSC,2020-02-05T16:05:00.000Z,TAS,-0.28,-0.32,-14.29,EST,-18000000,EQUITY
ACLS,2020-02-05T16:01:00.000Z,TAS,0.16,0.29,81.25,EST,-18000000,EQUITY
AUOTY,2020-02-06T04:02:00.000Z,TAS,-0.19,-0.3,-58.95,EST,-18000000,EQUITY
DTNOF,2020-02-06T01:00:00.000Z,TAS,0.08,0.12,44.58,EST,-18000000,EQUITY
FNEVF,2020-02-06T04:52:00.000Z,TAS,,,,EST,-18000000,EQUITY
FBGGF,2020-02-05T06:00:00.000Z,TAS,1.13,1.04,-8.29,EST,-18000000,EQUITY
UHAL,2020-02-05T16:10:00.000Z,TAS,3.89,1.58,-59.33,EST,-18000000,EQUITY
HANBF,2020-02-05T08:30:00.000Z,TAS,,0.03,,UTC,0,EQUITY
SIEGY,2020-02-05T08:15:00.000Z,TAS,,,,EST,-18000000,EQUITY
OMVJF,2020-02-06T01:00:00.000Z,TAS,1.14,1.09,-4.55,EST,-18000000,EQUITY
SAVE,2020-02-05T16:12:00.000Z,TAS,1.22,1.24,1.81,EST,-18000000,EQUITY
THRPF,2020-02-06T03:52:00.000Z,TAS,,,,UTC,0,EQUITY
NONOF,2020-02-05T09:05:00.000Z,TAS,3.81,3.7,-2.86,EST,-18000000,EQUITY
NPPXF,2020-02-06T02:00:00.000Z,TAS,61.49,68.68,11.69,EST,-18000000,EQUITY
