ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
FPLSF,2018-11-06T21:26:00.000Z,TAS,0.05,0.04,-13.04,EST,-18000000,EQUITY
DPBSF,2018-11-07T02:26:00.000Z,TAS,-0.02,-0.29,-1108.33,EST,-18000000,EQUITY
NPRUF,2018-11-06T17:00:00.000Z,TAS,,,,UTC,0,EQUITY
HLUKF,2018-11-07T02:19:00.000Z,TAS,5.33,5.31,-0.32,EST,-18000000,EQUITY
KAR,2018-11-06T16:38:00.000Z,TAS,0.7,0.7,0.14,EST,-18000000,EQUITY
OSAGF,2018-11-07T03:47:00.000Z,TAS,0.34,-0.06,-117.6,EST,-18000000,EQUITY
GCP,2018-11-06T06:00:00.000Z,TAS,0.32,0.34,4.94,EST,-18000000,EQUITY
OEZVF,2018-11-07T02:11:00.000Z,TAS,0.21,0.16,-23.81,EST,-18000000,EQUITY
AXON,2018-11-06T16:01:00.000Z,TAS,0.13,0.2,60,EST,-18000000,EQUITY
BNRPF,2018-11-07T02:10:00.000Z,TAS,0.99,1.18,19.21,EST,-18000000,EQUITY
AAXN,2018-11-06T16:01:00.000Z,TAS,0.13,0.2,60,UTC,0,EQUITY
AXELF,2018-11-07T01:44:00.000Z,TAS,0.68,0.72,5.73,UTC,0,EQUITY
AMSC,2018-11-06T16:40:00.000Z,TAS,-0.24,-0.13,45.83,EST,-18000000,EQUITY
ARAV,2018-11-06T16:58:00.000Z,TAS,,,,EST,-18000000,EQUITY
AACH,2018-11-06T10:55:00.000Z,TAS,0.24,-0.08,-133.76,UTC,0,EQUITY
ADDYY,2018-11-07T01:43:00.000Z,TAS,,,,EST,-18000000,EQUITY
AEMD,2018-11-06T18:49:00.000Z,TAS,-1.05,-1.2,-14.29,EST,-18000000,EQUITY
BDABF,2018-11-06T09:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
AFINP,2018-11-06T06:00:00.000Z,TAS,-0.06,-0.03,50,UTC,0,EQUITY
FLIDF,2018-11-07T02:08:00.000Z,TAS,4.51,3.4,-24.68,EST,-18000000,EQUITY
CRARF,2018-11-07T01:16:00.000Z,TAS,,0.35,,EST,-18000000,EQUITY
SCFLF,2018-11-07T02:08:00.000Z,TAS,0.37,0.39,5.41,EST,-18000000,EQUITY
SYIEF,2018-11-07T01:49:00.000Z,TAS,0.55,,,EST,-18000000,EQUITY
JKHY,2018-11-06T16:01:00.000Z,TAS,0.93,1.08,15.88,EST,-18000000,EQUITY
LNZNF,2018-11-07T02:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
HKXCF,2018-11-06T23:23:00.000Z,TAS,1.75,1.96,11.74,EST,-18000000,EQUITY
LUPEY,2018-11-07T01:30:00.000Z,TAS,0.28,0.18,-35.02,UTC,0,EQUITY
LLY,2018-11-06T06:39:00.000Z,TAS,1.35,1.39,2.96,EST,-18000000,EQUITY
MPZAF,2018-11-07T01:39:00.000Z,TAS,0.5,0.61,22,EST,-18000000,EQUITY
PAIOF,2018-11-07T02:49:00.000Z,TAS,,,,EST,-18000000,EQUITY
SLOFF,2018-11-06T17:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
AFI,2018-11-06T07:00:00.000Z,TAS,0.33,0.46,38.97,EST,-18000000,EQUITY
APEI,2018-11-06T16:30:00.000Z,TAS,0.31,0.33,6.45,EST,-18000000,EQUITY
AES,2018-11-06T06:00:00.000Z,TAS,0.3,0.35,18.24,EST,-18000000,EQUITY
AQST,2018-11-06T16:02:00.000Z,TAS,-0.43,-0.64,-47.13,EST,-18000000,EQUITY
AHODF,2018-11-07T00:52:00.000Z,TAS,0.37,0.43,16.22,EST,-18000000,EQUITY
ALLT,2018-11-06T05:00:00.000Z,TAS,-0.04,-0.03,33.33,EST,-18000000,EQUITY
PAHC,2018-11-06T16:15:00.000Z,TAS,0.41,0.39,-4.41,EST,-18000000,EQUITY
JAIRF,2018-11-07T00:01:00.000Z,TAS,,40.85,,EST,-18000000,EQUITY
MURGF,2018-11-07T01:40:00.000Z,TAS,3.04,3.41,12.24,EST,-18000000,EQUITY
LNT,2018-11-06T18:34:00.000Z,TAS,0.84,0.85,0.95,EST,-18000000,EQUITY
NNA,2018-11-06T08:01:00.000Z,TAS,-2.02,-2.4,-18.52,UTC,0,EQUITY
LNDNF,2018-11-07T01:30:00.000Z,TAS,0.28,0.18,-35.02,EST,-18000000,EQUITY
VWSYF,2018-11-07T02:19:00.000Z,TAS,1.01,0.86,-15.19,EST,-18000000,EQUITY
LLY-WD,2018-11-06T06:39:00.000Z,TAS,1.35,1.39,2.96,UTC,0,EQUITY
PAAS,2018-11-06T17:00:00.000Z,TAS,0.05,-0.03,-162.5,EST,-18000000,EQUITY
APD,2018-11-06T06:00:00.000Z,TAS,1.99,2,0.35,EST,-18000000,EQUITY
AIZP,2018-11-06T16:15:00.000Z,TAS,1.01,1.06,4.95,UTC,0,EQUITY
