ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PYNKF,2020-11-23T08:33:00.000Z,TAS,-0.05,0.02,140,EST,-18000000,EQUITY
HYPRF,2020-11-23T08:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
AVAL,2020-11-23T10:04:00.000Z,TAS,0.09,0.17,88.89,EST,-18000000,EQUITY
A,2020-11-23T16:05:00.000Z,TAS,0.93,0.98,5.49,EST,-18000000,EQUITY
ARWR,2020-11-23T16:00:00.000Z,TAS,0.12,-0.48,-513.79,EST,-18000000,EQUITY
AOWDF,2020-11-24T02:01:00.000Z,TAS,,,,EST,-18000000,EQUITY
AIABF,2020-11-24T04:57:00.000Z,TAS,-0.29,-0.26,10.96,EST,-18000000,EQUITY
CMMCF,2020-11-24T01:34:00.000Z,TAS,,,,EST,-18000000,EQUITY
NLFKF,2020-11-24T01:37:00.000Z,TAS,,0.12,,EST,-18000000,EQUITY
AMBA,2020-11-23T16:18:00.000Z,TAS,0.05,0.09,66.67,EST,-18000000,EQUITY
FBSFF,2020-11-24T04:09:00.000Z,TAS,,,,EST,-18000000,EQUITY
PAHGF,2020-11-24T02:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
JNEXF,2020-11-23T07:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
NWFFF,2020-11-23T08:33:00.000Z,TAS,-0.05,0.02,140,UTC,0,EQUITY
AWLCF,2020-11-24T01:00:00.000Z,TAS,-0.03,-0.02,33.33,EST,-18000000,EQUITY
TWST,2020-11-23T07:01:00.000Z,TAS,-0.7,-0.54,22.86,EST,-18000000,EQUITY
ISDAF,2020-11-24T01:15:00.000Z,TAS,0.16,0.22,37.5,EST,-18000000,EQUITY
BRGGD,2020-11-23T07:45:00.000Z,TAS,,,,UTC,0,EQUITY
BRAG,2020-11-23T07:45:00.000Z,TAS,,,,EST,-18000000,EQUITY
MZTFF,2020-11-23T05:12:00.000Z,TAS,1.12,1.65,47.32,EST,-18000000,EQUITY
BHLL,2020-11-23T17:28:00.000Z,TAS,,,,EST,-18000000,EQUITY
UMSBF,2020-11-24T04:29:00.000Z,TAS,,,,UTC,0,EQUITY
BZUN,2020-11-23T05:57:00.000Z,TAS,1.29,1.52,17.47,EST,-18000000,EQUITY
BLRX,2020-11-23T07:08:00.000Z,TAS,-0.35,-0.3,14.29,EST,-18000000,EQUITY
BRGGF,2020-11-23T07:45:00.000Z,TAS,,,,UTC,0,EQUITY
DQ,2020-11-23T06:56:00.000Z,TAS,0.32,0.27,-16.15,EST,-18000000,EQUITY
CENTA,2020-11-23T16:01:00.000Z,TAS,-0.02,0.25,1350,EST,-18000000,EQUITY
MSP,2020-11-23T16:30:00.000Z,TAS,0.19,0.18,-6.74,EST,-18000000,EQUITY
COE,2020-11-23T06:47:00.000Z,TAS,0.52,1.38,165.38,EST,-18000000,EQUITY
MNR,2020-11-23T16:20:00.000Z,TAS,0.04,-0.03,-169.77,UTC,0,EQUITY
VEV,2020-11-24T01:47:00.000Z,TAS,,,,EST,-18000000,EQUITY
MEEC,2020-11-23T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
LBHRF,2020-11-23T22:11:00.000Z,TAS,,,,UTC,0,EQUITY
CNTMF,2020-11-23T09:00:00.000Z,TAS,0,-0.04,,EST,-18000000,EQUITY
CNF,2020-11-23T16:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
CBT,2020-11-23T16:05:00.000Z,TAS,0.55,0.68,22.74,EST,-18000000,EQUITY
CURUF,2020-11-23T22:11:00.000Z,TAS,,,,EST,-18000000,EQUITY
INEOF,2020-11-23T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
MIMNF,2020-11-23T08:00:00.000Z,TAS,0.02,0.01,-50,EST,-18000000,EQUITY
GLDXF,2020-11-23T17:01:00.000Z,TAS,,,,UTC,0,EQUITY
BRLGF,2020-11-23T16:15:00.000Z,TAS,0.11,0.05,-54.55,EST,-18000000,EQUITY
WMG,2020-11-23T07:30:00.000Z,TAS,0.06,0,-100,EST,-18000000,EQUITY
CMPGF,2020-11-24T03:23:00.000Z,TAS,,,,EST,-18000000,EQUITY
CENT,2020-11-23T16:01:00.000Z,TAS,-0.06,0.25,516.67,EST,-18000000,EQUITY
