ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DNBHF,DNB ASA,2018-07-12T02:57:00.000Z,TAS,3.72,3.66,-1.72,UTC,0,EQUITY
TSCRF,Score Media and Gaming Inc.,2018-07-11T16:05:00.000Z,TAS,0,0,100,UTC,0,EQUITY
DNBBF,DNB Bank ASA,2018-07-12T02:57:00.000Z,TAS,3.72,3.66,-1.72,EDT,-14400000,EQUITY
NWARF,Norwegian Air Shuttle ASA,2018-07-12T01:00:00.000Z,TAS,-12.06,6.86,156.84,EDT,-14400000,EQUITY
BGOUF,Bang & Olufsen a/s,2018-07-12T03:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AKRTF,Aker Solutions ASA,2018-07-12T01:05:00.000Z,TAS,0.46,0.43,-5.7,EDT,-14400000,EQUITY
SCR,Score Media and Gaming Inc.,2018-07-11T16:05:00.000Z,TAS,0,0,100,UTC,0,EQUITY
NDCVF,Nordic Semiconductor ASA,2018-07-12T01:00:00.000Z,TAS,0.03,0.02,-4,EDT,-14400000,EQUITY
ALLGF,Alligator Bioscience AB (publ),2018-07-12T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
ANGO,'AngioDynamics, Inc.',2018-07-11T07:06:00.000Z,TAS,0.21,0.2,-3.85,EDT,-14400000,EQUITY
BNHUF,Bonheur ASA,2018-07-12T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DNHBY,DNB ASA,2018-07-12T02:57:00.000Z,TAS,3.72,3.66,-1.72,UTC,0,EQUITY
ATZAF,Aritzia Inc.,2018-07-11T16:01:00.000Z,TAS,0.11,0.13,17.12,EDT,-14400000,EQUITY
NHOXF,Nederman Holding AB (publ),2018-07-12T02:00:00.000Z,TAS,1.33,1.25,-6.23,EDT,-14400000,EQUITY
AVPFF,Avcorp Industries Inc.,2018-07-11T15:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OZK,Bank OZK,2018-07-11T16:00:00.000Z,TAS,0.89,0.89,-0.22,EDT,-14400000,EQUITY
BTEAF,Bénéteau S.A.,2018-07-11T10:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KFMNF,Kaufman & Broad S.A.,2018-07-12T01:11:00.000Z,TAS,0.83,1.06,27.71,UTC,0,EQUITY
YASKF,YASKAWA Electric Corporation,2018-07-12T03:00:00.000Z,TAS,47.17,59.36,25.84,EDT,-14400000,EQUITY
COYJF,Citycon Oyj,2018-07-12T02:00:00.000Z,TAS,0.18,0.2,14.29,EDT,-14400000,EQUITY
HUBOF,'Hub Co., Ltd.',2018-07-12T02:30:00.000Z,TAS,,,,UTC,0,EQUITY
JWTXF,'The Japan Wool Textile Co., Ltd.',2018-07-12T02:00:00.000Z,TAS,,19.12,,EDT,-14400000,EQUITY
FTGFF,Firan Technology Group Corporation,2018-07-11T17:48:00.000Z,TAS,0.03,0.05,66.67,EDT,-14400000,EQUITY
FYRTF,'FamilyMart Co., Ltd.',2018-07-12T02:00:00.000Z,TAS,18.59,27.08,45.67,UTC,0,EQUITY
CHSCP,CHS Inc.,2018-07-11T13:20:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CGEAF,Cogeco Communications Inc.,2018-07-11T17:39:00.000Z,TAS,1.51,1.24,-17.99,EDT,-14400000,EQUITY
CGECF,Cogeco Inc.,2018-07-11T17:39:00.000Z,TAS,1.8,1.62,-10,EDT,-14400000,EQUITY
FAST,Fastenal Company,2018-07-11T06:50:00.000Z,TAS,0.33,0.37,11.78,EDT,-14400000,EQUITY
JCTCF,Jewett-Cameron Trading Company Ltd.,2018-07-11T16:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GDDFF,Goodfood Market Corp.,2018-07-11T16:01:00.000Z,TAS,-0.04,-0.03,25,EDT,-14400000,EQUITY
MSM,'MSC Industrial Direct Co., Inc.',2018-07-11T06:52:00.000Z,TAS,1.39,1.39,-0.07,EDT,-14400000,EQUITY
FRCOF,'Fast Retailing Co., Ltd.',2018-07-12T02:01:00.000Z,TAS,302.31,433.13,43.27,EDT,-14400000,EQUITY
MTYFF,MTY Food Group Inc.,2018-07-11T07:00:00.000Z,TAS,0.7,0.79,13.02,EDT,-14400000,EQUITY
SGPRF,Singapore Press Holdings Limited,2018-07-11T06:03:00.000Z,TAS,0.04,0.03,-18.92,EDT,-14400000,EQUITY
JNDOF,JINS HOLDINGS Inc.,2018-07-12T03:00:00.000Z,TAS,,50.09,,EDT,-14400000,EQUITY
ICHIF,Ichigo Inc.,2018-07-12T02:00:00.000Z,TAS,,7.15,,EDT,-14400000,EQUITY
