ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
TGIFF,1933 Industries Inc.,2019-04-01T16:30:00.000Z,TAS,0,-0.01,,EDT,-14400000,EQUITY
FFNTF,4Front Ventures Corp.,2019-04-01T21:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RYCFF,Amira Nature Foods Ltd.,2019-04-01T04:16:00.000Z,TAS,3.8,,,UTC,0,EQUITY
AMYZF,American Manganese Inc.,2019-04-01T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALPE,alpha-En Corporation,2019-04-01T17:22:00.000Z,TAS,-0.05,-0.02,60,EDT,-14400000,EQUITY
LAC,Lithium Americas Corp.,2019-04-01T09:01:00.000Z,TAS,-0.05,-0.04,20,EDT,-14400000,EQUITY
SORL,'SORL Auto Parts, Inc.',2019-04-01T06:12:00.000Z,TAS,0.21,0.17,-19.05,UTC,0,EQUITY
MULN,'Mullen Automotive, Inc.',2019-04-01T16:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AIM,AIM ImmunoTech Inc.,2019-04-01T17:30:00.000Z,TAS,-3.08,-1.32,57.14,EDT,-14400000,EQUITY
MDRSF,Medartis Holding AG,2019-04-02T01:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMR,'Alpha Metallurgical Resources, Inc.',2019-04-01T06:41:00.000Z,TAS,3.83,0.2,-94.77,EDT,-14400000,EQUITY
AVLIF,Advantage Lithium Corp.,2019-04-01T20:46:00.000Z,TAS,,,,UTC,0,EQUITY
ARLLF,Argan SA,2019-04-01T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RYCE,Amira Nature Foods Ltd.,2019-04-01T04:16:00.000Z,TAS,3.8,,,UTC,0,EQUITY
ANFIF,Amira Nature Foods Ltd.,2019-04-01T04:16:00.000Z,TAS,3.8,,,EDT,-14400000,EQUITY
ALT,'Altimmune, Inc.',2019-04-01T16:20:00.000Z,TAS,-2.8,,,EDT,-14400000,EQUITY
BALY,Bally's Corporation,2019-04-01T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CBNT,'C-Bond Systems, Inc.',2019-04-01T19:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CLGN,CollPlant Biotechnologies Ltd.,2019-04-01T13:15:00.000Z,TAS,,0,,EDT,-14400000,EQUITY
LMNL,Liminal BioSciences Inc.,2019-04-01T19:15:00.000Z,TAS,-35,70,300,EDT,-14400000,EQUITY
BRFH,'Barfresh Food Group, Inc.',2019-04-01T16:04:00.000Z,TAS,0,-0.01,-120,EDT,-14400000,EQUITY
BKYI,'BIO-key International, Inc.',2019-04-01T17:10:00.000Z,TAS,0.48,-0.8,-266.67,EDT,-14400000,EQUITY
MTNB,'Matinas BioPharma Holdings, Inc.',2019-04-01T16:57:00.000Z,TAS,-0.03,-0.03,0,EDT,-14400000,EQUITY
PTHIF,PT Solusi Bangun Indonesia Tbk,2019-04-01T19:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BLNK,Blink Charging Co.,2019-04-01T17:19:00.000Z,TAS,-0.13,0.03,123.08,EDT,-14400000,EQUITY
SONN,'Sonnet BioTherapeutics Holdings, Inc.',2019-04-01T16:00:00.000Z,TAS,-7.28,-13,-78.57,EDT,-14400000,EQUITY
