ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AMTY,2020-09-11T09:32:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JG,2020-09-11T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PMCBD,2020-09-11T16:28:00.000Z,TAS,,,,UTC,0,EQUITY
PMCB,2020-09-11T16:28:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SVBL,2020-09-11T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BUKS,2020-09-11T11:52:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SVBLD,2020-09-11T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
BCKMF,2020-09-11T13:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
JVA,2020-09-11T16:58:00.000Z,TAS,,0.07,,EDT,-14400000,EQUITY
OCCI,2020-09-11T08:00:00.000Z,TAS,0.81,0.33,-59.26,EDT,-14400000,EQUITY
NNWWF,2020-09-11T11:57:00.000Z,TAS,0.53,1.02,92.45,EDT,-14400000,EQUITY
JVTSF,2020-09-11T13:50:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NACNF,2020-09-11T17:10:00.000Z,TAS,-0.01,-0.01,0,UTC,0,EQUITY
OCCIP,2020-09-11T08:00:00.000Z,TAS,0.81,0.33,-59.26,UTC,0,EQUITY
KR,2020-09-11T08:27:00.000Z,TAS,0.55,0.73,33.21,EDT,-14400000,EQUITY
USAU,2020-09-11T17:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MNSO,2020-09-11T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VALU,2020-09-11T17:14:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NTRB,2020-09-11T16:33:00.000Z,TAS,-0.07,-0.04,42.86,EDT,-14400000,EQUITY
IMAHF,2020-09-11T16:37:00.000Z,TAS,,,,EDT,-14400000,EQUITY
