ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DSDVF,2021-07-29T02:20:00.000Z,TAS,10.22,11.23,9.91,EDT,-14400000,EQUITY
ENIA,2021-07-28T21:18:00.000Z,TAS,0.08,0.05,-37.5,EDT,-14400000,EQUITY
FTAI,2021-07-28T16:15:00.000Z,TAS,-0.19,-0.42,-119.9,EDT,-14400000,EQUITY
CSGKF,2021-07-29T00:58:00.000Z,TAS,0.07,0.1,42.86,EDT,-14400000,EQUITY
MT,2021-07-29T01:00:00.000Z,TAS,2.48,3.46,39.8,EDT,-14400000,EQUITY
OEZVF,2021-07-29T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GPAEF,2021-07-28T18:47:00.000Z,TAS,2.28,2.74,20.23,EDT,-14400000,EQUITY
VEFFF,2021-07-28T06:26:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VLKPF,2021-07-29T02:59:00.000Z,TAS,6.78,9.7,43.03,EDT,-14400000,EQUITY
AAFRF,2021-07-29T02:00:00.000Z,TAS,0.03,0.03,28,EDT,-14400000,EQUITY
ALRS,2021-07-28T16:00:00.000Z,TAS,0.56,0.66,17.23,EDT,-14400000,EQUITY
ATHOF,2021-07-28T19:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APH,2021-07-28T08:00:00.000Z,TAS,0.55,0.61,10.11,EDT,-14400000,EQUITY
ADP,2021-07-28T07:00:00.000Z,TAS,1.14,1.2,5.26,EDT,-14400000,EQUITY
ATUS,2021-07-28T16:05:00.000Z,TAS,0.47,0.43,-8.9,EDT,-14400000,EQUITY
ARCC,2021-07-28T06:08:00.000Z,TAS,0.43,0.53,24.12,EDT,-14400000,EQUITY
ASGN,2021-07-28T16:15:00.000Z,TAS,1.27,1.32,3.86,EDT,-14400000,EQUITY
BDWBF,2021-07-28T19:00:00.000Z,TAS,0.02,0.02,0,EDT,-14400000,EQUITY
EADSY,2021-07-29T00:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPA,2021-07-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SAVE,2021-07-28T16:14:00.000Z,TAS,-0.81,-0.34,58.08,EDT,-14400000,EQUITY
IEA,2021-07-28T16:01:00.000Z,TAS,0.2,0.12,-39.39,EDT,-14400000,EQUITY
PSSWF,2021-07-28T11:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DTNOF,2021-07-29T01:00:00.000Z,TAS,0.09,0.09,5.88,EDT,-14400000,EQUITY
MAA,2021-07-28T16:15:00.000Z,TAS,0.57,1.88,226.96,EDT,-14400000,EQUITY
