ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PLNHF,Planet 13 Holdings Inc.,2019-08-29T18:44:00.000Z,TAS,0,-0.01,,EDT,-14400000,EQUITY
FFNTF,4Front Ventures Corp.,2019-08-29T21:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
RCEL,'AVITA Medical, Inc.',2019-08-29T18:58:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IRAVF,Isra Vision AG,2019-08-30T03:09:00.000Z,TAS,,0.3,,UTC,0,EQUITY
AKTX,'Akari Therapeutics, Plc',2019-08-29T08:06:00.000Z,TAS,-0.13,-0.25,-85.19,EDT,-14400000,EQUITY
FLMNY,Fielmann Aktiengesellschaft,2019-08-29T04:12:00.000Z,TAS,0.49,0.48,-2.04,EDT,-14400000,EQUITY
ALBKF,Alpha Services and Holdings S.A.,2019-08-29T10:20:00.000Z,TAS,0.04,0.04,11.11,EDT,-14400000,EQUITY
AINPF,Ain Holdings Inc.,2019-08-30T02:30:00.000Z,TAS,68.48,63.24,-7.66,UTC,0,EQUITY
ASCLF,Ascletis Pharma Inc.,2019-08-29T10:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ATLYF,Altaley Mining Corporation,2019-08-29T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBW,'Build-A-Bear Workshop, Inc.',2019-08-29T06:45:00.000Z,TAS,-0.01,-0.08,-700,EDT,-14400000,EQUITY
ANF,Abercrombie & Fitch Co.,2019-08-29T07:30:00.000Z,TAS,-0.53,-0.48,8.75,EDT,-14400000,EQUITY
VXTRF,Voxtur Analytics Corp.,2019-08-29T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALGDF,Algold Resources Ltd.,2019-08-29T12:55:00.000Z,TAS,,,,UTC,0,EQUITY
AFMJF,Alphamin Resources Corp.,2019-08-29T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMBA,'Ambarella, Inc.',2019-08-29T16:05:00.000Z,TAS,0.03,0.21,740,EDT,-14400000,EQUITY
FBSFF,Fabasoft AG,2019-08-29T09:27:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FLMNF,Fielmann Aktiengesellschaft,2019-08-29T04:12:00.000Z,TAS,0.49,0.48,-2.04,EDT,-14400000,EQUITY
TREAF,Terna Energy Societe Anonyme Commercial Technical Company,2019-08-29T10:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MPZZF,MPC Container Ships ASA,2019-08-30T02:00:00.000Z,TAS,-0.08,-0.07,19.28,EDT,-14400000,EQUITY
REX,REX American Resources Corporation,2019-08-29T07:00:00.000Z,TAS,1.19,0.36,-69.75,EDT,-14400000,EQUITY
HLPMF,Hellenic Petroleum Holdings Societe Anonyme,2019-08-29T10:24:00.000Z,TAS,0.09,0.24,179.07,EDT,-14400000,EQUITY
JNEXF,Cuda Oil and Gas Inc.,2019-08-29T21:30:00.000Z,TAS,-0.03,-1.13,-3666.67,EDT,-14400000,EQUITY
IONM,Assure Holdings Corp.,2019-08-29T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BTOHF,B2Holding ASA,2019-08-30T01:05:00.000Z,TAS,0.32,-0.65,-305.7,UTC,0,EQUITY
BBKCF,BIGG Digital Assets Inc.,2019-08-29T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARHH,Assure Holdings Corp.,2019-08-29T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
ADSGF,adesso SE,2019-08-30T03:24:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IDCBF,Industrial and Commercial Bank of China Limited,2019-08-29T04:50:00.000Z,TAS,0.25,0.24,-4,EDT,-14400000,EQUITY
TD,The Toronto-Dominion Bank,2019-08-29T06:30:00.000Z,TAS,1.81,1.79,-1,EDT,-14400000,EQUITY
GMALF,Genting Malaysia Berhad,2019-08-29T08:18:00.000Z,TAS,0.04,0.09,112.5,EDT,-14400000,EQUITY
SWBIV,'Smith & Wesson Brands, Inc.',2019-08-29T16:05:00.000Z,TAS,0.07,0.03,-55.88,UTC,0,EQUITY
BZQIY,Bezeq The Israel Telecommunication Corp. Ltd,2019-08-29T10:57:00.000Z,TAS,,-0.57,,EDT,-14400000,EQUITY
CANF,Can-Fite BioPharma Ltd.,2019-08-29T17:20:00.000Z,TAS,-0.75,-1.27,-69.33,EDT,-14400000,EQUITY
