ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
OONEF,2019-03-07T17:27:00.000Z,TAS,,,,EST,-18000000,EQUITY
OCQLF,2019-03-07T17:27:00.000Z,TAS,,,,UTC,0,EQUITY
AGLE,2019-03-07T16:05:00.000Z,TAS,-0.37,-0.62,-69.4,EST,-18000000,EQUITY
ACER,2019-03-07T16:01:00.000Z,TAS,-0.46,-0.85,-83.59,EST,-18000000,EQUITY
ARAV,2019-03-07T16:04:00.000Z,TAS,,,,EST,-18000000,EQUITY
EGFEF,2019-03-07T10:46:00.000Z,TAS,0.03,0.01,-51.85,EST,-18000000,EQUITY
SAMG,2019-03-07T16:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
NFONF,2019-03-07T11:35:00.000Z,TAS,,,,EST,-18000000,EQUITY
SCZZF,2019-03-08T01:43:00.000Z,TAS,,,,UTC,0,EQUITY
VTTGF,2019-03-08T02:09:00.000Z,TAS,,,,EST,-18000000,EQUITY
ZEAL,2019-03-07T10:36:00.000Z,TAS,-3.9,-4.01,-2.82,EST,-18000000,EQUITY
ALNA,2019-03-07T08:03:00.000Z,TAS,-0.5,-0.46,8.91,EST,-18000000,EQUITY
ACRX,2019-03-07T16:01:00.000Z,TAS,-0.2,-0.18,11.76,EST,-18000000,EQUITY
SRBGF,2019-03-08T00:59:00.000Z,TAS,,,,UTC,0,EQUITY
LOMA,2019-03-07T17:05:00.000Z,TAS,7.09,10,41.04,EST,-18000000,EQUITY
BIESF,2019-03-07T10:50:00.000Z,TAS,,,,EST,-18000000,EQUITY
ABZPF,2019-03-07T19:21:00.000Z,TAS,0.38,0.74,93.95,EST,-18000000,EQUITY
ATEC,2019-03-07T16:05:00.000Z,TAS,-0.16,-0.24,-45.45,EST,-18000000,EQUITY
ABMAF,2019-03-08T01:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
ATASF,2019-03-07T08:44:00.000Z,TAS,0.3,0.1,-66.67,EST,-18000000,EQUITY
ARQL,2019-03-07T07:00:00.000Z,TAS,-0.07,-0.08,-12.68,UTC,0,EQUITY
AQB,2019-03-07T17:00:00.000Z,TAS,-0.17,-0.29,-65.71,EST,-18000000,EQUITY
AZIHF,2019-03-07T08:22:00.000Z,TAS,0.16,0.08,-48.41,EST,-18000000,EQUITY
AUTO,2019-03-07T16:05:00.000Z,TAS,-0.18,-0.24,-31.15,EST,-18000000,EQUITY
ABUS,2019-03-07T16:00:00.000Z,TAS,-0.4,-0.37,7.5,EST,-18000000,EQUITY
ABOIF,2019-03-07T20:33:00.000Z,TAS,,,,EST,-18000000,EQUITY
ZLDPF,2019-03-07T09:03:00.000Z,TAS,,-4.01,,EST,-18000000,EQUITY
SWBIV,2019-03-07T16:05:00.000Z,TAS,0.12,0.16,35.59,UTC,0,EQUITY
CALA,2019-03-07T16:06:00.000Z,TAS,-0.49,-0.51,-4.94,EST,-18000000,EQUITY
BTAI,2019-03-07T08:01:00.000Z,TAS,-0.39,-0.46,-17.95,EST,-18000000,EQUITY
SWBI,2019-03-07T16:05:00.000Z,TAS,0.12,0.16,35.59,EST,-18000000,EQUITY
QBIO,2019-03-07T17:01:00.000Z,TAS,-0.22,-0.14,36.36,EST,-18000000,EQUITY
NAVB,2019-03-07T16:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
CBIO,2019-03-07T08:01:00.000Z,TAS,-0.74,-0.93,-24.83,EST,-18000000,EQUITY
BURL,2019-03-07T06:45:00.000Z,TAS,2.77,2.83,2.28,EST,-18000000,EQUITY
HRB,2019-03-07T08:20:00.000Z,TAS,-0.55,-0.58,-5.45,EST,-18000000,EQUITY
SIBN,2019-03-07T16:26:00.000Z,TAS,-0.21,-0.26,-25,EST,-18000000,EQUITY
TRIB,2019-03-07T08:20:00.000Z,TAS,0.04,0.07,75,EST,-18000000,EQUITY
FIZZ,2019-03-07T17:58:00.000Z,TAS,0.38,0.27,-29.89,EST,-18000000,EQUITY
BSRTF,2019-03-07T18:16:00.000Z,TAS,,,,EST,-18000000,EQUITY
