ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
IRAVF,2021-02-01T15:59:00.000Z,TAS,,,,UTC,0,EQUITY
NVZMF,2021-02-02T02:01:00.000Z,TAS,2.56,2.33,-9.09,EST,-18000000,EQUITY
NLSP,2021-02-01T17:06:00.000Z,TAS,,,,EST,-18000000,EQUITY
AKTS,2021-02-01T06:33:00.000Z,TAS,-0.23,-0.3,-27.66,EST,-18000000,EQUITY
AVBH,2021-02-01T06:00:00.000Z,TAS,,,,EST,-18000000,EQUITY
ELUXY,2021-02-02T03:03:00.000Z,TAS,1.53,1.5,-1.96,EST,-18000000,EQUITY
ELUXF,2021-02-02T02:02:00.000Z,TAS,6.08,6.46,6.22,UTC,0,EQUITY
LFCAF,2021-02-02T01:34:00.000Z,TAS,1.03,1.13,9.82,UTC,0,EQUITY
GAME,2021-02-01T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
PANHF,2021-02-02T03:37:00.000Z,TAS,,,,EST,-18000000,EQUITY
NPNZF,2021-02-02T01:00:00.000Z,TAS,,20.79,,EST,-18000000,EQUITY
TLTZF,2021-02-02T01:00:00.000Z,TAS,1.38,3.1,124.8,EST,-18000000,EQUITY
ATHM,2021-02-02T04:30:00.000Z,TAS,9.71,9.91,2.02,EST,-18000000,EQUITY
CLMOF,2021-02-02T01:35:00.000Z,TAS,,,,EST,-18000000,EQUITY
CACC,2021-02-01T16:01:00.000Z,TAS,7.22,9.43,30.7,EST,-18000000,EQUITY
IDDWF,2021-02-02T02:00:00.000Z,TAS,1.13,1.24,9.73,EST,-18000000,EQUITY
STECF,2021-02-02T01:18:00.000Z,TAS,0.35,-4.05,-1257.14,EST,-18000000,EQUITY
NVZMY,2021-02-02T03:18:00.000Z,TAS,,,,EST,-18000000,EQUITY
TELNY,2021-02-02T01:04:00.000Z,TAS,,,,EST,-18000000,EQUITY
ARLP,2021-02-01T07:00:00.000Z,TAS,0.08,0.27,237.5,EST,-18000000,EQUITY
ASAAF,2021-02-01T09:37:00.000Z,TAS,,,,EST,-18000000,EQUITY
ASEKF,2021-02-01T23:00:00.000Z,TAS,132.76,217.38,63.73,EST,-18000000,EQUITY
ELRXF,2021-02-02T02:02:00.000Z,TAS,5.57,5.91,6.21,EST,-18000000,EQUITY
TELNF,2021-02-02T01:04:00.000Z,TAS,2.96,3.93,32.68,EST,-18000000,EQUITY
TSSCF,2021-02-01T14:48:00.000Z,TAS,0.22,0.25,13.64,UTC,0,EQUITY
ACDSF,2021-02-02T04:27:00.000Z,TAS,,,,EST,-18000000,EQUITY
CWBC,2021-02-01T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
NRIM,2021-02-01T16:15:00.000Z,TAS,1.45,1.59,9.66,EST,-18000000,EQUITY
GMBKF,2021-02-02T01:30:00.000Z,TAS,,14.66,,UTC,0,EQUITY
BFIN,2021-02-01T16:28:00.000Z,TAS,0.14,0.17,17.24,EST,-18000000,EQUITY
BPAQF,2021-02-02T02:13:00.000Z,TAS,0.01,0.01,-57.14,EST,-18000000,EQUITY
TDBOF,2021-02-02T00:01:00.000Z,TAS,55.13,107.77,95.48,EST,-18000000,EQUITY
SBT,2021-02-01T10:44:00.000Z,TAS,0.01,-0.23,-4700,EST,-18000000,EQUITY
UNJCF,2021-02-02T02:55:00.000Z,TAS,0.01,,,EST,-18000000,EQUITY
WSTTF,2021-02-01T23:42:00.000Z,TAS,0.05,0.05,-5.88,EST,-18000000,EQUITY
BP,2021-02-02T02:13:00.000Z,TAS,0.09,0.04,-52.94,EST,-18000000,EQUITY
BSMAF,2021-02-02T00:02:00.000Z,TAS,0.1,0.13,36.84,EST,-18000000,EQUITY
LMSBF,2021-02-01T17:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
JTEKF,2021-02-01T23:40:00.000Z,TAS,11.63,30.32,160.71,EST,-18000000,EQUITY
KMPR,2021-02-01T16:05:00.000Z,TAS,1.55,1.59,2.58,EST,-18000000,EQUITY
TYNPF,2021-02-02T01:00:00.000Z,TAS,,37.71,,EST,-18000000,EQUITY
ON,2021-02-01T08:00:00.000Z,TAS,0.28,0.35,26.35,EST,-18000000,EQUITY
MRBK,2021-02-01T16:39:00.000Z,TAS,0.84,1.48,76.82,EST,-18000000,EQUITY
CRUS,2021-02-01T16:02:00.000Z,TAS,1.86,2.13,14.64,EST,-18000000,EQUITY
KRC,2021-02-01T17:13:00.000Z,TAS,0.35,0.39,11.43,EST,-18000000,EQUITY
MIELF,2021-02-01T23:16:00.000Z,TAS,17.72,27.76,56.62,EST,-18000000,EQUITY
SKY,2021-02-01T16:05:00.000Z,TAS,0.24,0.38,55.74,EST,-18000000,EQUITY
CSWC,2021-02-01T16:01:00.000Z,TAS,0.41,0.45,9.49,EST,-18000000,EQUITY
HMPT,2021-02-01T17:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
PCH,2021-02-01T16:18:00.000Z,TAS,1.4,1.48,5.41,EST,-18000000,EQUITY
NPEGF,2021-02-02T01:00:00.000Z,TAS,20.1,33.04,64.38,EST,-18000000,EQUITY
MDOMF,2021-02-02T01:00:00.000Z,TAS,1.63,4.01,146.01,UTC,0,EQUITY
TYIDF,2021-02-01T21:40:00.000Z,TAS,125.53,198.86,58.41,EST,-18000000,EQUITY
YMTKF,2021-02-01T23:01:00.000Z,TAS,,44.67,,EST,-18000000,EQUITY
CBT,2021-02-01T16:55:00.000Z,TAS,0.88,1.18,33.64,EST,-18000000,EQUITY
DNZOF,2021-02-01T21:20:00.000Z,TAS,97.75,147.38,50.77,EST,-18000000,EQUITY
QIPT,2021-02-01T08:33:00.000Z,TAS,,,,EST,-18000000,EQUITY
FCVFF,2021-02-02T01:00:00.000Z,TAS,,41.48,,EST,-18000000,EQUITY
TOSCF,2021-02-01T23:00:00.000Z,TAS,,71.22,,EST,-18000000,EQUITY
TYHOF,2021-02-02T02:00:00.000Z,TAS,,135.51,,EST,-18000000,EQUITY
TBURF,2021-02-02T01:00:00.000Z,TAS,2.6,2.39,-8.08,EST,-18000000,EQUITY
PTQQF,2021-02-01T08:33:00.000Z,TAS,0.08,-0.08,-200,UTC,0,EQUITY
WMG,2021-02-01T16:07:00.000Z,TAS,0.19,0.19,0,EST,-18000000,EQUITY
PCRFY,2021-02-02T02:51:00.000Z,TAS,0.26,0.33,28.46,EST,-18000000,EQUITY
PFIS,2021-02-01T16:13:00.000Z,TAS,,,,EST,-18000000,EQUITY
CMRE,2021-02-01T16:43:00.000Z,TAS,0.25,0.27,8.43,EST,-18000000,EQUITY
PTQQD,2021-02-01T08:33:00.000Z,TAS,0.08,-0.08,-200,UTC,0,EQUITY
MONOF,2021-02-02T01:00:00.000Z,TAS,6.26,7.21,15.1,EST,-18000000,EQUITY
PGC,2021-02-01T09:00:00.000Z,TAS,0.44,0.48,8.35,EST,-18000000,EQUITY
SEOVF,2021-02-01T20:11:00.000Z,TAS,,,,EST,-18000000,EQUITY
MMTOF,2021-02-02T03:21:00.000Z,TAS,-26.61,-22.9,13.94,EST,-18000000,EQUITY
OTIS,2021-02-01T06:15:00.000Z,TAS,0.59,0.66,11.86,EST,-18000000,EQUITY
NHNKF,2021-02-02T01:00:00.000Z,TAS,28.67,35.88,25.14,EST,-18000000,EQUITY
PCRFF,2021-02-02T01:30:00.000Z,TAS,23.78,34.84,46.49,EST,-18000000,EQUITY
UBEOF,2021-02-02T01:00:00.000Z,TAS,99.57,86.04,-13.59,EST,-18000000,EQUITY
DUROF,2021-02-01T19:18:00.000Z,TAS,,,,EST,-18000000,EQUITY
DPSI,2021-02-01T16:08:00.000Z,TAS,,,,EST,-18000000,EQUITY
EPLYF,2021-02-02T02:00:00.000Z,TAS,,22.78,,EST,-18000000,EQUITY
FSFG,2021-02-01T16:43:00.000Z,TAS,1.71,1.39,-18.89,EST,-18000000,EQUITY
FUJXF,2021-02-02T02:20:00.000Z,TAS,,65.95,,EST,-18000000,EQUITY
SMFG,2021-02-02T01:30:00.000Z,TAS,,,,EST,-18000000,EQUITY
SMFNF,2021-02-02T01:30:00.000Z,TAS,87.7,119.53,36.29,EST,-18000000,EQUITY
TMO,2021-02-01T06:00:00.000Z,TAS,6.56,7.09,8.06,EST,-18000000,EQUITY
FN,2021-02-01T16:15:00.000Z,TAS,1.04,1.1,5.97,EST,-18000000,EQUITY
SMMF,2021-02-01T06:00:00.000Z,TAS,0.47,0.79,69.89,EST,-18000000,EQUITY
RMR,2021-02-01T16:05:00.000Z,TAS,0.38,0.54,42.11,EST,-18000000,EQUITY
ITUB,2021-02-01T21:23:00.000Z,TAS,0.11,0.13,21.9,EST,-18000000,EQUITY
TXHPF,2021-02-02T01:00:00.000Z,TAS,29.16,33.9,16.24,EST,-18000000,EQUITY
OSSFF,2021-02-02T02:00:00.000Z,TAS,0.03,0.01,-69.7,EST,-18000000,EQUITY
HLIT,2021-02-01T16:09:00.000Z,TAS,0.15,0.2,29.87,EST,-18000000,EQUITY
TESS,2021-02-01T16:20:00.000Z,TAS,-0.32,-0.66,-106.25,EST,-18000000,EQUITY
RMBS,2021-02-01T16:05:00.000Z,TAS,0.25,0.32,28,EST,-18000000,EQUITY
KMT,2021-02-01T16:15:00.000Z,TAS,0.09,0.16,77.78,EST,-18000000,EQUITY
SCYRF,2021-02-01T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
VRTX,2021-02-01T16:06:00.000Z,TAS,2.59,2.51,-3.09,EST,-18000000,EQUITY
OMCL,2021-02-01T16:04:00.000Z,TAS,0.8,0.91,13.33,EST,-18000000,EQUITY
RYMDF,2021-02-01T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
KNCAF,2021-02-02T01:17:00.000Z,TAS,7.94,3.24,-59.19,EST,-18000000,EQUITY
WWD,2021-02-01T16:06:00.000Z,TAS,0.68,0.64,-5.74,EST,-18000000,EQUITY
NPSKF,2021-02-02T01:00:00.000Z,TAS,11.16,8.47,-24.1,EST,-18000000,EQUITY
QTNT,2021-02-01T06:00:00.000Z,TAS,-0.29,-0.29,-1.05,EST,-18000000,EQUITY
NXPI,2021-02-01T16:01:00.000Z,TAS,2.1,2.22,5.71,EST,-18000000,EQUITY
