ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
PLNHF,2021-04-05T12:30:00.000Z,TAS,0.01,-0.02,-500,EDT,-14400000,EQUITY
CADLF,2021-04-06T02:33:00.000Z,TAS,-0.1,,,EDT,-14400000,EQUITY
SNAAF,2021-04-06T02:00:00.000Z,TAS,,48.4,,EDT,-14400000,EQUITY
MDGEF,2021-04-05T10:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBQ,2021-04-05T07:28:00.000Z,TAS,-0.12,-0.21,-75,EDT,-14400000,EQUITY
BROG,2021-04-05T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COOSF,2021-04-06T00:45:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DCT,2021-04-05T16:05:00.000Z,TAS,-0.03,0.01,134.48,EDT,-14400000,EQUITY
MEEC,2021-04-05T16:58:00.000Z,TAS,-0.01,-0.02,-100,EDT,-14400000,EQUITY
SGIPF,2021-04-06T02:30:00.000Z,TAS,69.5,61.52,-11.48,EDT,-14400000,EQUITY
GPOLF,2021-04-06T00:39:00.000Z,TAS,-0.2,-0.04,80,EDT,-14400000,EQUITY
GNRRF,2021-04-06T01:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KARO,2021-04-05T17:03:00.000Z,TAS,,,,EDT,-14400000,EQUITY
