ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
VTIAF,2021-05-31T05:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NCNNF,2021-05-31T07:04:00.000Z,TAS,,,,UTC,0,EQUITY
SEYMF,2021-05-31T07:29:00.000Z,TAS,0.02,0.08,300,EDT,-14400000,EQUITY
PYNKF,2021-05-31T17:01:00.000Z,TAS,-0.07,-0.1,-42.86,EDT,-14400000,EQUITY
MAIFF,2021-05-31T13:09:00.000Z,TAS,,-0.01,,EDT,-14400000,EQUITY
ACOGF,2021-05-31T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AZ,2021-06-01T03:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EFRMF,2021-05-31T23:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
APHLF,2021-05-31T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AUXXF,2021-05-31T17:05:00.000Z,TAS,0,-0.01,,EDT,-14400000,EQUITY
AZURF,2021-05-31T16:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CLRMF,2021-05-31T17:09:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARGYF,2021-06-01T03:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADBRF,2021-05-31T15:53:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AZMCF,2021-05-31T08:00:00.000Z,TAS,-0.06,-0.07,-16.67,EDT,-14400000,EQUITY
AZURD,2021-05-31T16:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMRZF,2021-05-31T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VXTRF,2021-05-31T19:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NTCPF,2021-05-31T13:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASGOF,2021-05-31T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBKCF,2021-05-31T22:09:00.000Z,TAS,0,0,,EDT,-14400000,EQUITY
IHHHF,2021-05-31T06:12:00.000Z,TAS,0.04,0.04,-2.7,EDT,-14400000,EQUITY
BBBXF,2021-05-31T20:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CIMDF,2021-05-31T05:35:00.000Z,TAS,0.07,0.25,259.42,EDT,-14400000,EQUITY
GBRBF,2021-05-31T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LMSBF,2021-05-31T07:17:00.000Z,TAS,,,,EDT,-14400000,EQUITY
GTBAF,2021-05-31T21:06:00.000Z,TAS,-0.03,-0.03,0,UTC,0,EQUITY
FMCXF,2021-05-31T22:20:00.000Z,TAS,-0.01,-0.01,0,EDT,-14400000,EQUITY
LTMCF,2021-05-31T15:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
POPRF,2021-05-31T06:00:00.000Z,TAS,0,0.03,700,EDT,-14400000,EQUITY
CVALF,2021-05-31T07:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
