ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AZRE,Azure Power Global Limited,2021-06-15T17:03:00.000Z,TAS,0.08,0.13,64.56,EDT,-14400000,EQUITY
ATEX,Anterix Inc.,2021-06-15T16:31:00.000Z,TAS,-0.66,-0.62,6.06,EDT,-14400000,EQUITY
TWNT,Tailwind Two Acquisition Corp.,2021-06-15T16:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KPSHF,Kapsch TrafficCom AG,2021-06-16T01:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ADWPF,Andrew Peller Limited,2021-06-15T20:00:00.000Z,TAS,0.03,-0.13,-533.33,EDT,-14400000,EQUITY
PURE,'PURE Bioscience, Inc.',2021-06-15T16:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HRB,'H&R Block, Inc.',2021-06-15T16:15:00.000Z,TAS,5.13,5.16,0.51,EDT,-14400000,EQUITY
LZB,La-Z-Boy Incorporated,2021-06-15T16:15:00.000Z,TAS,0.74,0.87,17.09,EDT,-14400000,EQUITY
FFLWD,Fire & Flower Holdings Corp.,2021-06-15T07:01:00.000Z,TAS,0,-0.02,-300,UTC,0,EQUITY
LLAP,Terran Orbital Corporation,2021-06-15T16:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FFLWF,Fire & Flower Holdings Corp.,2021-06-15T07:01:00.000Z,TAS,0,-0.02,-300,EDT,-14400000,EQUITY
FRHC,Freedom Holding Corp.,2021-06-15T06:50:00.000Z,TAS,0.72,0.91,26.39,EDT,-14400000,EQUITY
ORCL,Oracle Corporation,2021-06-15T16:06:00.000Z,TAS,1.31,1.54,17.47,EDT,-14400000,EQUITY
MOHCF,Motor Oil (Hellas) Corinth Refineries S.A.,2021-06-15T11:38:00.000Z,TAS,0.23,0.58,152.17,EDT,-14400000,EQUITY
DTEA,DAVIDsTEA Inc.,2021-06-15T16:16:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STEP,StepStone Group Inc.,2021-06-15T16:05:00.000Z,TAS,0.17,0.25,48.81,EDT,-14400000,EQUITY
MTPTF,Motorpoint Group plc,2021-06-16T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ONVO,'Organovo Holdings, Inc.',2021-06-15T16:08:00.000Z,TAS,,-0.34,,EDT,-14400000,EQUITY
KPLT,'Katapult Holdings, Inc.',2021-06-15T17:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VOLT,'Volt Information Sciences, Inc.',2021-06-15T16:05:00.000Z,TAS,0.02,0.12,500,EDT,-14400000,EQUITY
QD,Qudian Inc.,2021-06-15T05:00:00.000Z,TAS,1.88,1.85,-1.6,EDT,-14400000,EQUITY
PTLKF,PT Lippo Karawaci Tbk,2021-06-15T11:21:00.000Z,TAS,-1.97,3.62,283.76,EDT,-14400000,EQUITY
