ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ETNB,"89bio, Inc.",2019-09-23T17:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AATDF,AA plc,2019-09-24T02:32:00.000Z,TAS,,,,UTC,0,EQUITY
AAHIF,"Asahi Co., Ltd.",2019-09-24T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PTPIF,PT. Chandra Asri Petrochemical Tbk,2019-09-23T20:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MEDOF,Medios AG,2019-09-23T04:48:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PHPMF,Philip Morris CR a.s.,2019-09-24T02:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ABCAF,Athabasca Minerals Inc.,2019-09-24T03:46:00.000Z,TAS,,,,EDT,-14400000,EQUITY
KERN,Akerna Corp.,2019-09-23T20:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BOUVF,BIO-UV Group S.A.,2019-09-23T12:15:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BAOOF,BAIOO Family Interactive Limited,2019-09-23T14:26:00.000Z,TAS,,,,UTC,0,EQUITY
COGDF,Compass Gold Corporation,2019-09-23T20:00:00.000Z,TAS,-0.01,0,100,EDT,-14400000,EQUITY
JVTSF,Juventus Football Club S.p.A.,2019-09-23T09:12:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OCLCF,Oracle Corporation Japan,2019-09-24T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SGIPF,"Sugi Holdings Co.,Ltd.",2019-09-24T02:30:00.000Z,TAS,71.59,83.9,17.19,EDT,-14400000,EQUITY
CMD,Cantel Medical Corp.,2019-09-23T07:00:00.000Z,TAS,0.61,0.63,3.62,UTC,0,EQUITY
EOSGF,EOS imaging SA,2019-09-23T11:45:00.000Z,TAS,,,,UTC,0,EQUITY
SQZZF,Serica Energy plc,2019-09-24T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EBF,"Ennis, Inc.",2019-09-23T06:00:00.000Z,TAS,0.39,0.37,-5.13,EDT,-14400000,EQUITY
YTOEF,YTO Express (International) Holdings Limited,2019-09-23T04:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FLWTF,Flowtech Fluidpower plc,2019-09-24T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
RBZ,Reebonz Holding Limited,2019-09-23T06:31:00.000Z,TAS,-0.84,,,UTC,0,EQUITY
RBZHF,Reebonz Holding Limited,2019-09-23T06:31:00.000Z,TAS,-0.84,,,EDT,-14400000,EQUITY
TRT,Trio-Tech International,2019-09-23T13:37:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NTWK,"NetSol Technologies, Inc.",2019-09-23T08:00:00.000Z,TAS,0.19,0.3,57.89,EDT,-14400000,EQUITY
MKEAF,Mauna Kea Technologies SA,2019-09-23T11:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
WLDBF,WildBrain Ltd.,2019-09-23T07:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NBVAF,Nubeva Technologies Ltd.,2019-09-23T11:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
