ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DIT,AMCON Distributing Company,2021-01-19T16:12:00.000Z,TAS,,,,EST,-18000000,EQUITY
BAC,Bank of America Corporation,2021-01-19T06:45:00.000Z,TAS,0.55,0.59,7.86,EST,-18000000,EQUITY
ZION,"Zions Bancorporation, National Association",2021-01-19T16:10:00.000Z,TAS,1.02,1.66,62.27,EST,-18000000,EQUITY
ASMLF,ASML Holding N.V.,2021-01-20T01:22:00.000Z,TAS,2.46,3.23,31.46,EST,-18000000,EQUITY
DYMDF,Diamyd Medical AB (publ),2021-01-20T02:15:00.000Z,TAS,,,,EST,-18000000,EQUITY
CZMWF,Carl Zeiss Meditec AG,2021-01-19T08:55:00.000Z,TAS,,0.52,,EST,-18000000,EQUITY
SBOEF,Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft,2021-01-19T09:42:00.000Z,TAS,,-0.03,,EST,-18000000,EQUITY
ASML,ASML Holding N.V.,2021-01-20T02:16:00.000Z,TAS,3.05,3.85,26.3,EST,-18000000,EQUITY
DRVN,Driven Brands Holdings Inc.,2021-01-19T17:03:00.000Z,TAS,,,,EST,-18000000,EQUITY
GNTY,"Guaranty Bancshares, Inc.",2021-01-19T07:00:00.000Z,TAS,0.69,0.82,18.72,EST,-18000000,EQUITY
ONB,Old National Bancorp,2021-01-19T08:00:00.000Z,TAS,0.38,0.44,16.09,EST,-18000000,EQUITY
UCBI,"United Community Banks, Inc.",2021-01-19T17:17:00.000Z,TAS,0.6,0.68,13.71,EST,-18000000,EQUITY
HLAN,Heartland BancCorp,2021-01-19T16:30:00.000Z,TAS,1.65,2.87,73.94,EST,-18000000,EQUITY
NCBS,"Nicolet Bankshares, Inc.",2021-01-19T16:02:00.000Z,TAS,1.54,1.74,12.84,EST,-18000000,EQUITY
IBKR,"Interactive Brokers Group, Inc.",2021-01-19T16:01:00.000Z,TAS,0.59,0.69,16.55,EST,-18000000,EQUITY
BFC,Bank First Corporation,2021-01-19T16:30:00.000Z,TAS,1.33,1.49,12.45,EST,-18000000,EQUITY
MBWM,Mercantile Bank Corporation,2021-01-19T06:01:00.000Z,TAS,0.56,0.75,32.74,EST,-18000000,EQUITY
CMA,Comerica Incorporated,2021-01-19T06:40:00.000Z,TAS,1.19,1.49,25.53,EST,-18000000,EQUITY
HAL,Halliburton Company,2021-01-19T06:45:00.000Z,TAS,0.15,0.18,22.45,EST,-18000000,EQUITY
FNB,F.N.B. Corporation,2021-01-19T19:00:00.000Z,TAS,0.24,0.28,16.18,EST,-18000000,EQUITY
FULT,Fulton Financial Corporation,2021-01-19T16:33:00.000Z,TAS,0.31,0.3,-2.6,EST,-18000000,EQUITY
SCHW,The Charles Schwab Corporation,2021-01-19T08:45:00.000Z,TAS,0.71,0.74,4.82,EST,-18000000,EQUITY
STT,State Street Corporation,2021-01-19T07:40:00.000Z,TAS,1.56,1.69,8.19,EST,-18000000,EQUITY
CTXS,"Citrix Systems, Inc.",2021-01-19T06:17:00.000Z,TAS,1.33,1.46,9.53,EST,-18000000,EQUITY
PQEFF,Petroteq Energy Inc.,2021-01-19T17:31:00.000Z,TAS,,,,EST,-18000000,EQUITY
PLUUF,Plateau Energy Metals Inc.,2021-01-19T07:00:00.000Z,TAS,,,,UTC,0,EQUITY
PETS,"PetMed Express, Inc.",2021-01-19T08:00:00.000Z,TAS,0.38,0.38,0.8,EST,-18000000,EQUITY
CGIUF,ESR-REIT,2021-01-19T18:14:00.000Z,TAS,,,,EST,-18000000,EQUITY
HTLD,"Heartland Express, Inc.",2021-01-19T09:00:00.000Z,TAS,0.22,0.22,1.38,EST,-18000000,EQUITY
HIFS,Hingham Institution for Savings,2021-01-19T16:44:00.000Z,TAS,,,,EST,-18000000,EQUITY
PNFP,"Pinnacle Financial Partners, Inc.",2021-01-19T17:15:00.000Z,TAS,1.35,1.42,4.95,EST,-18000000,EQUITY
GS,"The Goldman Sachs Group, Inc.",2021-01-19T07:43:00.000Z,TAS,7.47,12.08,61.63,EST,-18000000,EQUITY
GMTX,"Gemini Therapeutics, Inc.",2021-01-19T17:07:00.000Z,TAS,,,,EST,-18000000,EQUITY
JBHT,"J.B. Hunt Transport Services, Inc.",2021-01-19T16:05:00.000Z,TAS,1.29,1.44,11.37,EST,-18000000,EQUITY
NFLX,"Netflix, Inc.",2021-01-19T16:00:00.000Z,TAS,1.39,1.19,-14.27,EST,-18000000,EQUITY
SMBK,"SmartFinancial, Inc.",2021-01-19T17:00:00.000Z,TAS,0.43,0.59,38.5,EST,-18000000,EQUITY
AVO,"Mission Produce, Inc.",2021-01-19T09:19:00.000Z,TAS,0.23,0.34,49.12,EST,-18000000,EQUITY
NXTP,"NextPlay Technologies, Inc.",2021-01-19T16:32:00.000Z,TAS,-0.18,-0.16,11.11,EST,-18000000,EQUITY
INPOF,InPost S.A.,2021-01-20T02:03:00.000Z,TAS,,,,EST,-18000000,EQUITY
MKGI,"NextPlay Technologies, Inc.",2021-01-19T16:32:00.000Z,TAS,-0.18,-0.16,11.11,UTC,0,EQUITY
