ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
ZGBEF,2018-09-27T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EIHDF,2018-09-27T02:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CRJTF,2018-09-26T12:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SEYMF,2018-09-26T17:51:00.000Z,TAS,,0.07,,EDT,-14400000,EQUITY
MMDDF,2018-09-27T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALLWF,2018-09-27T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BSOLF,2018-09-26T17:35:00.000Z,TAS,,,,UTC,0,EQUITY
AEOMF,2018-09-26T19:53:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ARDS,2018-09-26T18:18:00.000Z,TAS,-0.89,-11.78,-1228.07,EDT,-14400000,EQUITY
AGFMF,2018-09-26T08:24:00.000Z,TAS,0.16,0.2,21.95,EDT,-14400000,EQUITY
TREAF,2018-09-26T10:53:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HMRZF,2018-09-27T02:00:00.000Z,TAS,1.97,1.87,-4.83,EDT,-14400000,EQUITY
CBNK,2018-09-26T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
STRO,2018-09-26T17:06:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BBBY,2018-09-26T16:15:00.000Z,TAS,0.5,0.36,-27.57,EDT,-14400000,EQUITY
KMX,2018-09-26T07:35:00.000Z,TAS,1.22,1.24,2.06,EDT,-14400000,EQUITY
HLKHF,2018-09-27T00:56:00.000Z,TAS,0.77,0.86,11.69,EDT,-14400000,EQUITY
DYNT,2018-09-27T03:30:00.000Z,TAS,-0.08,-0.09,-12.5,EDT,-14400000,EQUITY
MAKOF,2018-09-26T18:07:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FUL,2018-09-26T21:06:00.000Z,TAS,0.9,0.86,-4.66,EDT,-14400000,EQUITY
CMTL,2018-09-26T16:54:00.000Z,TAS,0.26,0.31,18.77,EDT,-14400000,EQUITY
CXOXF,2018-09-27T03:47:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EPAC,2018-09-26T08:41:00.000Z,TAS,0.35,0.39,10.48,EDT,-14400000,EQUITY
GNENF,2018-09-26T19:13:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CSSPF,2018-09-27T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CLIGF,2018-09-27T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
ETTX,2018-09-26T17:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OBSJF,2018-09-26T11:53:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HEOFF,2018-09-26T08:00:00.000Z,TAS,-0.02,-0.02,-47.06,EDT,-14400000,EQUITY
PLL,2018-09-26T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
LTHHF,2018-09-27T03:21:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ORMNF,2018-09-26T13:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
OMN,2018-09-26T08:11:00.000Z,TAS,0.22,0.18,-16.67,UTC,0,EQUITY
WOR,2018-09-26T08:00:00.000Z,TAS,1.02,0.92,-10.07,EDT,-14400000,EQUITY
NTWK,2018-09-26T07:39:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MTA,2018-09-26T17:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SGPLF,2018-09-27T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
QUTEF,2018-09-27T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
VLTAF,2018-09-26T12:54:00.000Z,TAS,,,,EDT,-14400000,EQUITY
