ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
AMYZF,American Manganese Inc.,2018-12-27T17:05:00.000Z,TAS,,,,EST,-18000000,EQUITY
CSPI,CSP Inc.,2018-12-27T09:52:00.000Z,TAS,,,,EST,-18000000,EQUITY
MAKOF,Mako Mining Corp.,2018-12-27T13:19:00.000Z,TAS,,,,EST,-18000000,EQUITY
TKSHF,'Takashimaya Company, Limited',2018-12-28T02:00:00.000Z,TAS,,15.2,,EST,-18000000,EQUITY
CCARF,Colonial Coal International Corp.,2018-12-27T14:14:00.000Z,TAS,,,,EST,-18000000,EQUITY
DGHI,Digihost Technology Inc.,2018-12-27T18:03:00.000Z,TAS,0,-2.4,,EST,-18000000,EQUITY
HSSHF,Digihost Technology Inc.,2018-12-27T18:03:00.000Z,TAS,0,-0.8,,UTC,0,EQUITY
HSSHD,Digihost Technology Inc.,2018-12-27T18:03:00.000Z,TAS,0,-2.4,,UTC,0,EQUITY
TTAXF,Tritax EuroBox plc,2018-12-27T20:49:00.000Z,TAS,,,,EST,-18000000,EQUITY
JOB,'GEE Group, Inc.',2018-12-27T16:27:00.000Z,TAS,-0.16,-0.15,6.25,EST,-18000000,EQUITY
LIVE,Live Ventures Incorporated,2018-12-27T16:20:00.000Z,TAS,,,,EST,-18000000,EQUITY
LMRXF,Laramide Resources Ltd.,2018-12-27T10:08:00.000Z,TAS,,-0.01,,EST,-18000000,EQUITY
MRUS,Merus N.V.,2018-12-27T17:04:00.000Z,TAS,-0.7,-0.55,22.55,EST,-18000000,EQUITY
