ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
MBGRF,2019-08-29T02:00:00.000Z,TAS,,,,UTC,0,EQUITY
JNSTF,2019-08-29T02:08:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PYNKF,2019-08-28T17:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MAIFF,2019-08-28T18:59:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IPA,2019-08-28T18:18:00.000Z,TAS,-0.05,-0.3,-500,EDT,-14400000,EQUITY
AUNFF,2019-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CSTPF,2019-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DTMXF,2019-08-28T16:49:00.000Z,TAS,,,,EDT,-14400000,EQUITY
SLOFF,2019-08-28T16:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IRRAF,2019-08-29T02:00:00.000Z,TAS,-1.5,-1.46,2.53,EDT,-14400000,EQUITY
IPATF,2019-08-28T18:18:00.000Z,TAS,-0.05,-0.3,-500,UTC,0,EQUITY
IVUFF,2019-08-28T19:31:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MVRBF,2019-08-28T06:17:00.000Z,TAS,-2.01,-0.42,79.17,EDT,-14400000,EQUITY
SNDVF,2019-08-29T02:00:00.000Z,TAS,,2,,EDT,-14400000,EQUITY
AGFAF,2019-08-29T01:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ALOT,2019-08-28T07:30:00.000Z,TAS,0.2,0.13,-35,EDT,-14400000,EQUITY
AGGHF,2019-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AICAF,2019-08-28T08:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AUSAF,2019-08-28T17:02:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FCAFF,2019-08-28T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AWLNF,2019-08-29T02:09:00.000Z,TAS,0,-0.02,,EDT,-14400000,EQUITY
AIABF,2019-08-28T06:28:00.000Z,TAS,0.11,0.01,-95.37,EDT,-14400000,EQUITY
AXXTF,2019-08-29T00:40:00.000Z,TAS,0.03,0.02,-26.67,EDT,-14400000,EQUITY
AIRYY,2019-08-28T04:25:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMK,2019-08-28T16:06:00.000Z,TAS,0.23,0.25,9.65,EDT,-14400000,EQUITY
ALXXF,2019-08-28T17:05:00.000Z,TAS,-0.02,-0.04,-75,EDT,-14400000,EQUITY
ARHOF,2019-08-28T11:44:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EMSHF,2019-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IMMZF,2019-08-28T19:28:00.000Z,TAS,,1.28,,UTC,0,EQUITY
ITRN,2019-08-28T06:30:00.000Z,TAS,0.51,0.46,-9.8,EDT,-14400000,EQUITY
IPATD,2019-08-28T18:18:00.000Z,TAS,-0.05,-0.3,-500,UTC,0,EQUITY
AXNVF,2019-08-28T10:07:00.000Z,TAS,-0.01,-0.01,-20,EDT,-14400000,EQUITY
ASND,2019-08-28T16:02:00.000Z,TAS,-1.21,-1.25,-3.39,EDT,-14400000,EQUITY
AMSWA,2019-08-28T16:05:00.000Z,TAS,0.04,0.04,0,EDT,-14400000,EQUITY
AGFAD,2019-08-29T01:34:00.000Z,TAS,,,,UTC,0,EQUITY
AIRRF,2019-08-28T16:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MLTCF,2019-08-29T01:11:00.000Z,TAS,-0.36,-0.81,-125,UTC,0,EQUITY
NWFFF,2019-08-28T17:42:00.000Z,TAS,,,,UTC,0,EQUITY
WEIIF,2019-08-28T16:01:00.000Z,TAS,0.04,-0.03,-169.77,EDT,-14400000,EQUITY
CCGDF,2019-08-28T05:53:00.000Z,TAS,,,,EDT,-14400000,EQUITY
IMBI,2019-08-28T06:03:00.000Z,TAS,-1.9,-1.3,31.58,EDT,-14400000,EQUITY
OLLI,2019-08-28T16:05:00.000Z,TAS,0.46,0.35,-24.08,EDT,-14400000,EQUITY
MLYNF,2019-08-29T00:52:00.000Z,TAS,0.19,0.18,-9.33,EDT,-14400000,EQUITY
BWLLF,2019-08-29T02:00:00.000Z,TAS,0.24,0.18,-25.31,EDT,-14400000,EQUITY
BFB,2019-08-28T07:45:00.000Z,TAS,0.37,0.39,5.12,UTC,0,EQUITY
BOUYF,2019-08-29T01:30:00.000Z,TAS,,0.76,,EDT,-14400000,EQUITY
ELBM,2019-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FIVE,2019-08-28T16:01:00.000Z,TAS,0.5,0.51,2.2,EDT,-14400000,EQUITY
ELBMF,2019-08-28T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NTIOF,2019-08-28T06:30:00.000Z,TAS,1.6,1.66,3.88,EDT,-14400000,EQUITY
BOUYY,2019-08-29T01:30:00.000Z,TAS,,0.76,,EDT,-14400000,EQUITY
MSCLF,2019-08-28T17:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
HRB,2019-08-28T16:17:00.000Z,TAS,-0.75,-0.66,12.47,EDT,-14400000,EQUITY
BVXV,2019-08-28T07:00:00.000Z,TAS,-0.02,-2.04,-10100,EDT,-14400000,EQUITY
BF-B,2019-08-28T07:45:00.000Z,TAS,0.37,0.39,5.12,EDT,-14400000,EQUITY
BORR,2019-08-29T03:36:00.000Z,TAS,-0.26,-0.98,-276.54,EDT,-14400000,EQUITY
FTSSF,2019-08-28T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
SIMEF,2019-08-28T06:40:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BOX,2019-08-28T16:05:00.000Z,TAS,-0.02,0,100,EDT,-14400000,EQUITY
CICHF,2019-08-28T08:25:00.000Z,TAS,0.31,0.31,0,EDT,-14400000,EQUITY
