ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
DMLRY,2020-04-21T21:45:00.000Z,TAS,,0.14,,EDT,-14400000,EQUITY
KRKKF,2020-04-21T08:07:00.000Z,TAS,,,,UTC,0,EQUITY
DDAIF,2020-04-21T21:45:00.000Z,TAS,,0.09,,EDT,-14400000,EQUITY
MANH,2020-04-21T16:13:00.000Z,TAS,0.33,0.4,21.21,EDT,-14400000,EQUITY
TLSNF,2020-04-22T01:00:00.000Z,TAS,0.5,0.39,-21.53,EDT,-14400000,EQUITY
CLVSF,2020-04-22T02:20:00.000Z,TAS,0.98,0.85,-12.82,EDT,-14400000,EQUITY
ABDDF,2020-04-22T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
COLZF,2020-04-21T04:20:00.000Z,TAS,,0.5,,UTC,0,EQUITY
ATAZF,2020-04-22T01:00:00.000Z,TAS,0.66,0.7,6.54,EDT,-14400000,EQUITY
GNGBF,2020-04-22T02:00:00.000Z,TAS,1.21,1.41,16.53,EDT,-14400000,EQUITY
IVSBF,2020-04-22T03:29:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NTABF,2020-04-22T01:33:00.000Z,TAS,0.36,0.34,-5.56,UTC,0,EQUITY
GRPAQ,2020-04-21T18:56:00.000Z,TAS,-2.25,-3.68,-63.56,EDT,-14400000,EQUITY
RSTTF,2020-04-21T11:14:00.000Z,TAS,,,,UTC,0,EQUITY
SHLRF,2020-04-22T01:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TLSNY,2020-04-22T01:00:00.000Z,TAS,0.5,0.39,-21.53,EDT,-14400000,EQUITY
ACEHF,2020-04-21T16:18:00.000Z,TAS,18.54,17.74,-4.31,EDT,-14400000,EQUITY
ASMIY,2020-04-21T12:00:00.000Z,TAS,1.11,1.57,41.35,EDT,-14400000,EQUITY
AKZOY,2020-04-22T01:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASKTF,2020-04-22T02:55:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASMVF,2020-04-21T18:37:00.000Z,TAS,-0.06,0.06,205.26,EDT,-14400000,EQUITY
AVNT,2020-04-21T06:37:00.000Z,TAS,0.44,0.48,8.6,EDT,-14400000,EQUITY
GRPAF,2020-04-21T18:56:00.000Z,TAS,-2.25,-3.68,-63.56,EDT,-14400000,EQUITY
AXFOY,2020-04-22T01:00:00.000Z,TAS,1.81,1.92,6.25,EDT,-14400000,EQUITY
IFCNF,2020-04-22T02:19:00.000Z,TAS,2.02,4.67,131.07,UTC,0,EQUITY
IMMZF,2020-04-21T14:15:00.000Z,TAS,,1.34,,UTC,0,EQUITY
GJNSF,2020-04-22T01:10:00.000Z,TAS,-0.96,-0.96,-0.21,EDT,-14400000,EQUITY
BJRRF,2020-04-21T07:37:00.000Z,TAS,,,,UTC,0,EQUITY
AXFOF,2020-04-22T01:00:00.000Z,TAS,1.81,1.92,6.25,EDT,-14400000,EQUITY
ARKAY,2020-04-21T11:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ASMXF,2020-04-21T12:00:00.000Z,TAS,1.17,1.57,34.45,EDT,-14400000,EQUITY
SVNLF,2020-04-22T01:00:00.000Z,TAS,1.69,1.99,17.75,EDT,-14400000,EQUITY
SHLAF,2020-04-22T00:30:00.000Z,TAS,1.14,1.56,36.84,EDT,-14400000,EQUITY
ISDCF,2020-04-21T11:35:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AKZOF,2020-04-22T01:00:00.000Z,TAS,0.72,0.71,-0.7,EDT,-14400000,EQUITY
BANF,2020-04-21T16:30:00.000Z,TAS,0.82,0.68,-16.56,EDT,-14400000,EQUITY
BFIN,2020-04-21T06:13:00.000Z,TAS,0.17,0.16,-5.88,EDT,-14400000,EQUITY
BOMXF,2020-04-21T19:04:00.000Z,TAS,0.59,0.77,31.18,EDT,-14400000,EQUITY
FCBP,2020-04-21T09:01:00.000Z,TAS,0.55,0.39,-29.09,UTC,0,EQUITY
PEBO,2020-04-21T06:30:00.000Z,TAS,0.56,-0.04,-107.18,EDT,-14400000,EQUITY
UCBI,2020-04-21T17:30:00.000Z,TAS,0.47,0.41,-13.14,EDT,-14400000,EQUITY
KTHAF,2020-04-21T08:34:00.000Z,TAS,0.34,0.44,29.41,EDT,-14400000,EQUITY
SDMHF,2020-04-21T17:05:00.000Z,TAS,0.76,0.87,14.78,EDT,-14400000,EQUITY
BHHOF,2020-04-22T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FITBP,2020-04-21T06:30:00.000Z,TAS,0.33,0.13,-60.24,EDT,-14400000,EQUITY
EBSB,2020-04-21T16:22:00.000Z,TAS,0.25,0.25,-1.19,UTC,0,EQUITY
IBKR,2020-04-21T16:01:00.000Z,TAS,0.64,0.69,7.14,EDT,-14400000,EQUITY
NCBS,2020-04-21T16:05:00.000Z,TAS,1.06,0.98,-7.37,EDT,-14400000,EQUITY
PACW,2020-04-21T07:00:00.000Z,TAS,0.69,0.31,-54.88,EDT,-14400000,EQUITY
BKKLF,2020-04-21T09:24:00.000Z,TAS,3.73,4.02,7.72,EDT,-14400000,EQUITY
BSFFF,2020-04-22T01:30:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BKKPF,2020-04-21T09:24:00.000Z,TAS,3.7,4.02,8.65,EDT,-14400000,EQUITY
FITB,2020-04-21T06:30:00.000Z,TAS,0.33,0.04,-87.77,EDT,-14400000,EQUITY
TRST,2020-04-21T16:50:00.000Z,TAS,0.65,0.69,6.15,EDT,-14400000,EQUITY
KGTFF,2020-04-21T08:34:00.000Z,TAS,0.34,0.44,29.41,EDT,-14400000,EQUITY
UCBIO,2020-04-21T17:30:00.000Z,TAS,0.47,0.41,-13.14,EDT,-14400000,EQUITY
NBHC,2020-04-21T16:10:00.000Z,TAS,0.48,0.5,5.26,EDT,-14400000,EQUITY
MBWM,2020-04-21T06:01:00.000Z,TAS,0.47,0.65,38.3,EDT,-14400000,EQUITY
WRB,2020-04-21T16:10:00.000Z,TAS,0.49,0.46,-6.12,EDT,-14400000,EQUITY
TRV,2020-04-21T06:57:00.000Z,TAS,2.85,2.62,-8.04,EDT,-14400000,EQUITY
CMA,2020-04-21T06:37:00.000Z,TAS,0.95,-0.46,-148.22,EDT,-14400000,EQUITY
CNONF,2020-04-21T18:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FHN-PE,2020-04-21T06:30:00.000Z,TAS,0.36,0.05,-86.19,EDT,-14400000,EQUITY
SCL,2020-04-21T06:59:00.000Z,TAS,0.78,1.04,32.82,EDT,-14400000,EQUITY
NTRSO,2020-04-21T07:29:00.000Z,TAS,1.45,1.55,6.6,EDT,-14400000,EQUITY
NTRS,2020-04-21T07:29:00.000Z,TAS,1.45,1.55,6.6,EDT,-14400000,EQUITY
ECRFF,2020-04-21T13:43:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DOV,2020-04-21T06:44:00.000Z,TAS,1.21,1.39,14.59,EDT,-14400000,EQUITY
DOLLF,2020-04-21T19:56:00.000Z,TAS,,,,EDT,-14400000,EQUITY
NAVI,2020-04-21T16:15:00.000Z,TAS,0.55,0.51,-7.61,EDT,-14400000,EQUITY
POL,2020-04-21T06:37:00.000Z,TAS,0.44,0.48,8.6,UTC,0,EQUITY
LMT,2020-04-21T07:30:00.000Z,TAS,5.8,6.08,4.83,EDT,-14400000,EQUITY
RLI,2020-04-21T16:10:00.000Z,TAS,0.63,0.66,5.1,EDT,-14400000,EQUITY
WTFC,2020-04-21T18:15:00.000Z,TAS,0.74,1.04,39.78,EDT,-14400000,EQUITY
CIT,2020-04-21T06:00:00.000Z,TAS,0.54,-6.4,-1285.19,UTC,0,EQUITY
CIT-PB,2020-04-21T06:00:00.000Z,TAS,0.54,-6.4,-1285.19,UTC,0,EQUITY
CB,2020-04-21T16:05:00.000Z,TAS,2.57,2.68,4.4,EDT,-14400000,EQUITY
EMR,2020-04-21T06:55:00.000Z,TAS,0.74,0.89,20.6,EDT,-14400000,EQUITY
CTG,2020-04-21T06:55:00.000Z,TAS,-0.05,0.1,300,EDT,-14400000,EQUITY
USCR,2020-04-21T16:31:00.000Z,TAS,-0.26,-0.04,84.85,UTC,0,EQUITY
CSL,2020-04-21T16:01:00.000Z,TAS,1.01,1.09,8.03,EDT,-14400000,EQUITY
GPK,2020-04-21T06:30:00.000Z,TAS,0.25,0.31,25.51,EDT,-14400000,EQUITY
FULT,2020-04-21T16:48:00.000Z,TAS,0.25,0.16,-36.25,EDT,-14400000,EQUITY
WBS,2020-04-21T07:30:00.000Z,TAS,0.55,0.39,-29.35,EDT,-14400000,EQUITY
WBS-PF,2020-04-21T07:30:00.000Z,TAS,0.55,0.39,-29.35,EDT,-14400000,EQUITY
QUCOF,2020-04-21T23:50:00.000Z,TAS,2.51,3.39,35.06,EDT,-14400000,EQUITY
CMG,2020-04-21T16:10:00.000Z,TAS,2.91,3.08,5.84,EDT,-14400000,EQUITY
CP,2020-04-21T16:32:00.000Z,TAS,0.82,0.88,7.8,EDT,-14400000,EQUITY
CETV,2020-04-22T02:01:00.000Z,TAS,,,,UTC,0,EQUITY
CYAGF,2020-04-22T02:00:00.000Z,TAS,7.19,6.55,-8.9,EDT,-14400000,EQUITY
GCHEF,2020-04-21T18:51:00.000Z,TAS,0.55,0.56,1.27,EDT,-14400000,EQUITY
FHN,2020-04-21T06:30:00.000Z,TAS,0.36,0.05,-86.19,EDT,-14400000,EQUITY
FHN-PA,2020-04-21T06:30:00.000Z,TAS,0.36,0.05,-86.19,UTC,0,EQUITY
SFNC,2020-04-21T08:35:00.000Z,TAS,0.43,0.68,58.14,EDT,-14400000,EQUITY
KO,2020-04-21T05:55:00.000Z,TAS,0.44,0.51,14.86,EDT,-14400000,EQUITY
WTFCM,2020-04-21T18:15:00.000Z,TAS,0.74,1.04,39.78,EDT,-14400000,EQUITY
WTFCP,2020-04-21T18:15:00.000Z,TAS,0.74,1.04,39.78,EDT,-14400000,EQUITY
PTMEF,2020-04-21T08:10:00.000Z,TAS,,45.91,,UTC,0,EQUITY
FQVTF,2020-04-22T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PRKWF,2020-04-21T19:18:00.000Z,TAS,,,,EDT,-14400000,EQUITY
EDU,2020-04-21T06:37:00.000Z,TAS,0.79,0.93,17.72,EDT,-14400000,EQUITY
ELMUF,2020-04-22T01:30:00.000Z,TAS,0.51,0.49,-4.48,EDT,-14400000,EQUITY
ERIC,2020-04-22T02:05:00.000Z,TAS,0.08,0.08,0,EDT,-14400000,EQUITY
ENTG,2020-04-21T06:00:00.000Z,TAS,0.52,0.55,6.59,EDT,-14400000,EQUITY
ERIXF,2020-04-22T01:00:00.000Z,TAS,0.71,0.79,11.9,EDT,-14400000,EQUITY
HTLD,2020-04-21T09:00:00.000Z,TAS,0.13,0.16,22.14,EDT,-14400000,EQUITY
SCSG,2020-04-21T16:15:00.000Z,TAS,0.16,0.13,-18.75,UTC,0,EQUITY
SYF-PA,2020-04-21T06:38:00.000Z,TAS,-0.1,0.45,541.18,EDT,-14400000,EQUITY
SYF,2020-04-21T06:38:00.000Z,TAS,-0.1,0.45,541.18,EDT,-14400000,EQUITY
ORRF,2020-04-21T16:01:00.000Z,TAS,0.37,0.46,25,EDT,-14400000,EQUITY
WAFD,2020-04-21T19:00:00.000Z,TAS,0.52,0.49,-4.85,EDT,-14400000,EQUITY
GIFOF,2020-04-21T09:34:00.000Z,TAS,0.26,0.22,-13.73,EDT,-14400000,EQUITY
REVXF,2020-04-22T02:00:00.000Z,TAS,0.08,0.08,0,EDT,-14400000,EQUITY
GRFS,2020-04-21T09:34:00.000Z,TAS,0.27,0.22,-18.22,EDT,-14400000,EQUITY
HCSG,2020-04-21T16:05:00.000Z,TAS,0.26,0.27,4.25,EDT,-14400000,EQUITY
GIFLF,2020-04-21T09:34:00.000Z,TAS,0.26,0.22,-14.73,EDT,-14400000,EQUITY
HUNGF,2020-04-21T09:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PPIH,2020-04-21T09:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
USNA,2020-04-21T16:17:00.000Z,TAS,0.84,1.23,47.31,EDT,-14400000,EQUITY
HCA,2020-04-21T08:30:00.000Z,TAS,2.64,2.33,-11.68,EDT,-14400000,EQUITY
ROMJF,2020-04-21T08:00:00.000Z,TAS,,-0.02,,EDT,-14400000,EQUITY
MLI,2020-04-21T07:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
PLD,2020-04-21T08:00:00.000Z,TAS,0.3,0.7,134.9,EDT,-14400000,EQUITY
NFLX,2020-04-21T16:00:00.000Z,TAS,1.65,1.57,-4.96,EDT,-14400000,EQUITY
PCAR,2020-04-21T08:35:00.000Z,TAS,1.2,1.03,-14.1,EDT,-14400000,EQUITY
PM,2020-04-21T07:01:00.000Z,TAS,1.13,1.21,7.08,EDT,-14400000,EQUITY
SNA,2020-04-21T06:30:00.000Z,TAS,2.7,2.6,-3.6,EDT,-14400000,EQUITY
TIIAY,2020-04-21T13:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MINDP,2020-04-21T16:30:00.000Z,TAS,0.01,-0.12,-1300,EDT,-14400000,EQUITY
MIND,2020-04-21T16:30:00.000Z,TAS,0.01,-0.12,-1300,EDT,-14400000,EQUITY
TER,2020-04-21T17:02:00.000Z,TAS,0.88,1,14.03,EDT,-14400000,EQUITY
SNAP,2020-04-21T16:10:00.000Z,TAS,-0.07,-0.08,-9.59,EDT,-14400000,EQUITY
TXN,2020-04-21T16:01:00.000Z,TAS,1,1.24,23.75,EDT,-14400000,EQUITY
