ticker,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
NCNNF,2019-05-21T17:05:00.000Z,TAS,,,,UTC,0,EQUITY
CRMT,2019-05-21T18:32:00.000Z,TAS,1.82,2.07,13.86,EDT,-14400000,EQUITY
SALRF,2019-05-22T00:30:00.000Z,TAS,6.57,7.9,20.21,EDT,-14400000,EQUITY
IMNTF,2019-05-22T02:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
THQQF,2019-05-22T02:15:00.000Z,TAS,,0.37,,EDT,-14400000,EQUITY
ADPPF,2019-05-22T01:00:00.000Z,TAS,0.35,0.21,-40,EDT,-14400000,EQUITY
BVNKF,2019-05-22T01:53:00.000Z,TAS,-2.86,-3.1,-8.2,EDT,-14400000,EQUITY
ARCE,2019-05-21T16:06:00.000Z,TAS,0.64,0.8,25.59,EDT,-14400000,EQUITY
SICRF,2019-05-22T02:00:00.000Z,TAS,0.48,0.49,2.51,EDT,-14400000,EQUITY
MTTRY,2019-05-21T04:08:00.000Z,TAS,0.06,0.07,16.67,EDT,-14400000,EQUITY
VNRGF,2019-05-22T02:01:00.000Z,TAS,,,,EDT,-14400000,EQUITY
CAAP,2019-05-21T06:08:00.000Z,TAS,-0.02,0.19,926.09,EDT,-14400000,EQUITY
MTAGF,2019-05-21T04:08:00.000Z,TAS,0.06,0.07,16.67,EDT,-14400000,EQUITY
AUXXF,2019-05-21T17:00:00.000Z,TAS,-0.01,,,EDT,-14400000,EQUITY
AGRO,2019-05-21T16:14:00.000Z,TAS,0.11,0.12,9.09,EDT,-14400000,EQUITY
ATTO,2019-05-21T06:04:00.000Z,TAS,0.48,-0.3,-162.53,EDT,-14400000,EQUITY
AZRGF,2019-05-22T02:31:00.000Z,TAS,2.5,3.04,21.84,EDT,-14400000,EQUITY
ALTG,2019-05-21T17:10:00.000Z,TAS,,,,EDT,-14400000,EQUITY
BOVNF,2019-05-22T02:42:00.000Z,TAS,,,,EDT,-14400000,EQUITY
ITRN,2019-05-21T06:08:00.000Z,TAS,0.69,0.5,-27.01,EDT,-14400000,EQUITY
