ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
SRMGF,SpareBank 1 SMN,2018-08-08T04:06:00.000Z,TAS,2.78,3.54,27.57,EDT,-14400000,EQUITY
FBSBF,2invest AG,2018-08-09T01:34:00.000Z,TAS,,,,EDT,-14400000,EQUITY
FSCGF,4SC AG,2018-08-09T02:45:00.000Z,TAS,,,,UTC,0,EQUITY
MKGAF,MERCK Kommanditgesellschaft auf Aktien,2018-08-09T03:04:00.000Z,TAS,1.31,1.23,-6.04,EDT,-14400000,EQUITY
LILA,Liberty Latin America Ltd.,2018-08-08T16:45:00.000Z,TAS,-0.02,-0.25,-986.96,EDT,-14400000,EQUITY
PNDZF,Pandora A/S,2018-08-09T02:18:00.000Z,TAS,9.96,9.6,-3.64,EDT,-14400000,EQUITY
LILRV,Liberty Latin America Ltd.,2018-08-08T16:45:00.000Z,TAS,-0.02,-0.25,-986.96,UTC,0,EQUITY
JAX,'J. Alexander's Holdings, Inc.',2018-08-08T17:16:00.000Z,TAS,0.12,0.15,25,UTC,0,EQUITY
DTEGY,Deutsche Telekom AG,2018-08-09T03:23:00.000Z,TAS,,,,EDT,-14400000,EQUITY
DUERF,Dürr Aktiengesellschaft,2018-08-09T01:19:00.000Z,TAS,0.64,0.53,-16.64,EDT,-14400000,EQUITY
FRTAF,freenet AG,2018-08-08T20:01:00.000Z,TAS,0.44,0.5,13.64,EDT,-14400000,EQUITY
ISSC,'Innovative Solutions and Support, Inc.',2018-08-08T17:51:00.000Z,TAS,,,,EDT,-14400000,EQUITY
MKKGY,MERCK Kommanditgesellschaft auf Aktien,2018-08-09T03:11:00.000Z,TAS,,,,EDT,-14400000,EQUITY
TYEKF,thyssenkrupp AG,2018-08-09T01:00:00.000Z,TAS,0.31,-0.07,-122.44,EDT,-14400000,EQUITY
ARMZF,Aura Minerals Inc.,2018-08-08T17:05:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AVT,'Avnet, Inc.',2018-08-08T16:11:00.000Z,TAS,0.98,0.99,1.33,EDT,-14400000,EQUITY
WAAS,AquaVenture Holdings Limited,2018-08-08T06:00:00.000Z,TAS,-0.22,-0.19,14.03,UTC,0,EQUITY
ATOM,Atomera Incorporated,2018-08-08T16:01:00.000Z,TAS,0.22,-0.26,-218.18,EDT,-14400000,EQUITY
COLZF,Coca-Cola Içecek Anonim Sirketi,2018-08-08T14:00:00.000Z,TAS,0.19,0.74,289.47,UTC,0,EQUITY
ACTG,Acacia Research Corporation,2018-08-08T16:00:00.000Z,TAS,-0.08,-0.1,-25,EDT,-14400000,EQUITY
AOSL,Alpha and Omega Semiconductor Limited,2018-08-08T16:27:00.000Z,TAS,0.2,0.31,55,EDT,-14400000,EQUITY
AXSM,'Axsome Therapeutics, Inc.',2018-08-08T07:00:00.000Z,TAS,-0.29,-0.32,-8.47,EDT,-14400000,EQUITY
AZRE,Azure Power Global Limited,2018-08-08T16:30:00.000Z,TAS,-0.05,0,100,EDT,-14400000,EQUITY
ADDYY,adidas AG,2018-08-09T03:00:00.000Z,TAS,,,,EDT,-14400000,EQUITY
AMPH,'Amphastar Pharmaceuticals, Inc.',2018-08-08T17:27:00.000Z,TAS,0.07,0.03,-55.88,EDT,-14400000,EQUITY
AEMD,'Aethlon Medical, Inc.',2018-08-08T16:15:00.000Z,TAS,-1.2,-0.9,25,EDT,-14400000,EQUITY
